<doc id="edoc_wd_1777-08-02" attrs="word" year="1777" month="08" day="02" corpus="1">
<head id="hl1">
Konstantinopel	w47
allda	w15873
einige	w15874
Versätze	w15875
zu	w15876
suchen	w15877
haben	w15878
<g/>
,
durch	w15880
ein	w15881
gewöhnli=ches	w15882
<g/>
=
Edikt	w15884
fürzuladen	w15885
und	w15886
anzuhören	w15887
<g/>
,
um	w15889
des=sen	w15890
<g/>
=
Ausfertigung	w15892
derselbe	w15893
sodann	w15894
gebeten	w15895
hat	w15896
<g/>
;
wann	w15898
nun	w15899
in	w15900
sothanes	w15901
Gesuch	w15902
auch	w15903
gewilligt	w15904
worden	w15905
ist	w15906
<g/>
;
so	w15908
haben	w15909
all	w15910
jene	w15911
<g/>
,
welche	w15913
an	w15914
ge=dachte	w15915
<g/>
=
Schellenbergerische	w15917
Verlassenschaft	w15918
eine	w15919
rechtmäßige	w15920
Forderung	w15921
<g/>
,
es	w15923
sey	w15924
um	w15925
Erbschaft	w15926
<g/>
,
Schuld	w15928
<g/>
,
Versätzen	w15930
<g/>
,
oder	w15932
anderer	w15933
Ursachen	w15934
wil=len	w15935
<g/>
=
zu	w15937
machen	w15938
haben	w15939
<g/>
,
den	w15941
22	w15942
<g/>
.
Septemb	w15944
<g/>
.
d	w15946
<g/>
.
J	w15948
<g/>
.
fruh	w15950
um	w15951
8	w15952
Uhr	w15953
<g/>
,
oder	w15955
da	w15956
wir	w15957
diesen	w15958
Tag	w15959
an=derer	w15960
<g/>
=
Verhindernissen	w15962
halber	w15963
nicht	w15964
zu	w15965
Rath	w15966
säs=sen	w15967
<g/>
=
<g/>
,
den	w15970
nächst	w15971
darauf	w15972
folgenden	w15973
Rathstag	w15974
<g/>
,
selbst	w15976
persönlich	w15977
<g/>
,
oder	w15979
durch	w15980
einen	w15981
hinlänglich	w15982
ver=sehenen	w15983
<g/>
=
Gewalttrager	w15985
sogewiß	w15986
vor	w15987
uns	w15988
zu	w15989
er=scheinen	w15990
<g/>
=
<g/>
,
sich	w15993
behörig	w15994
zu	w15995
legitimiren	w15996
und	w15997
ihre	w15998
Ansprüche	w15999
und	w16000
Forderungen	w16001
darzuthun	w16002
<g/>
,
als	w16004
im	w16005
widrigen	w16006
Falle	w16007
auf	w16008
die	w16009
ausbleibende	w16010
<g/>
,
oder	w16012
nicht	w16013
behörig	w16014
liquidirenden	w16015
Erben	w16016
<g/>
,
Gläubiger	w16018
und	w16019
Prätendenten	w16020
keine	w16021
Rucksicht	w16022
genommen	w16023
<g/>
,
mit	w16025
der	w16026
Abhandlung	w16027
und	w16028
Vertheilung	w16029
des	w16030
Verlas=senschaftsguts	w16031
<g/>
=
von	w16033
Amts	w16034
wegen	w16035
vorgegangen	w16036
<g/>
,
all	w16038
übrigen	w16039
aber	w16040
das	w16041
ewige	w16042
Stillschweigen	w16043
auf=erleget	w16044
<g/>
=
seyn	w16046
solle	w16047
<g/>
.
</p>
<p id="p163">
Von	w16049
dem	w16050
hochritterlichen	w16051
Maltheserordens	w16052
<g/>
=
Commendeamt	w16054
Lossen	w16055
werden	w16056
die	w16057
von	w16058
hiesiger	w16059
Commende	w16060
gebürtigen	w16061
<g/>
,
seit	w16063
mehr	w16064
als	w16065
10	w16066
Jahre	w16067
abwesende	w16068
Unterthanen	w16069
Namens	w16070
<g/>
:
1	w16072
<g/>
)
Gottlieb	w16074
Neugebauer	w16075
<g/>
,
2	w16077
<g/>
)
Georg	w16079
Frohner	w16080
<g/>
,
3	w16082
<g/>
)
Gottfried	w16084
Wende	w16085
<g/>
,
4	w16087
<g/>
)
Hanns	w16089
Hanisch	w16090
<g/>
,
5	w16092
<g/>
)
Friedrich	w16094
und	w16095
6	w16096
<g/>
)
Walter	w16098
Buchs	w16099
<g/>
,
7	w16101
<g/>
)
Gottfried	w16103
Ueberscheer	w16104
<g/>
,
<g/>
(
8	w16107
Michael	w16108
Gottmann	w16109
<g/>
,
9	w16111
<g/>
)
Gottfried	w16113
Peiker	w16114
<g/>
,
10	w16116
<g/>
)
Friedrich	w16118
Raether	w16119
<g/>
,
11	w16121
<g/>
)
Joh	w16123
<g/>
.
Georg	w16125
und	w16126
12	w16127
<g/>
)
Gottfried	w16129
Fraenzel	w16130
<g/>
,
13	w16132
<g/>
)
Georg	w16134
Neumann	w16135
<g/>
,
14	w16137
<g/>
)
Jgnaz	w16139
Scholz	w16140
<g/>
,
und	w16142
15	w16143
<g/>
)
Johann	w16145
und	w16146
16	w16147
<g/>
)
Georg	w16149
Kretschmer	w16150
sowohl	w16151
für	w16152
ihre	w16153
Person	w16154
<g/>
,
als	w16156
ihre	w16157
etwaigen	w16158
Erben	w16159
oder	w16160
unbekannten	w16161
Creditore	w16162
auf	w16163
Ansuchen	w16164
ihrer	w16165
nächsten	w16166
Anverwandten	w16167
auf	w16168
9	w16169
Monate	w16170
vom	w16171
20	w16172
<g/>
.
Februar	w16174
1777	w16175
anzurechnen	w16176
<g/>
,
und	w16178
peremtorie	w16179
auf	w16180
den	w16181
30	w16182
<g/>
.
Oktob	w16184
<g/>
.
1777	w16186
hie hiemit	w16187
<g/>
=
</p>
<p id="p164">
mit	w16189
öffentlich	w16190
vorgeladen	w16191
<g/>
,
daß	w16193
sie	w16194
binnen	w16195
dieser	w16196
Zeit	w16197
<g/>
,
besonders	w16199
an	w16200
dem	w16201
letzten	w16202
Termin	w16203
<g/>
,
entwe=der	w16205
<g/>
=
in	w16207
Person	w16208
oder	w16209
durch	w16210
einen	w16211
mit	w16212
gerichtlichen	w16213
ihr	w16214
Leben	w16215
<g/>
,
Aufenthalt	w16217
<g/>
,
oder	w16219
von	w16220
Seiten	w16221
der	w16222
Erben	w16223
den	w16224
Grad	w16225
der	w16226
Verwandschaft	w16227
ausweisen=den	w16228
<g/>
=
Zeugnissen	w16230
<g/>
,
und	w16232
mit	w16233
hinlänglicher	w16234
Voll=macht	w16235
<g/>
=
versehenen	w16237
Gevollmächtigten	w16238
vor	w16239
hiesigem	w16240
Amte	w16241
zur	w16242
gewöhnlichen	w16243
Gerichtszeit	w16244
erscheinen	w16245
<g/>
,
und	w16247
nach	w16248
Befund	w16249
und	w16250
Erörterung	w16251
der	w16252
Ursachen	w16253
ihrer	w16254
Abwesenheit	w16255
<g/>
,
oder	w16257
von	w16258
Seiten	w16259
der	w16260
Erben	w16261
und	w16262
Creditoren	w16263
der	w16264
anzugebenden	w16265
Ansprüche	w16266
und	w16267
darüber	w16268
aufzuweisenden	w16269
Beweismitteln	w16270
rechtliche	w16271
Verfügung	w16272
<g/>
,
im	w16274
Falle	w16275
ihres	w16276
Ausbleibens	w16277
aber	w16278
gewärtigen	w16279
sollen	w16280
<g/>
,
daß	w16282
die	w16283
Abwesenden	w16284
auf	w16285
den	w16286
Grund	w16287
der	w16288
landesherrlichen	w16289
Verordnung	w16290
von	w16291
den	w16292
Abwesenden	w16293
dd	w16294
<g/>
.
Berlin	w16296
den	w16297
7	w16298
<g/>
.
Oktob	w16300
<g/>
.
1763	w16302
für	w16303
tod	w16304
geachtet	w16305
<g/>
,
ihre	w16307
Erben	w16308
und	w16309
Creditores	w16310
aber	w16311
mit	w16312
ihren	w16313
Ansprüchen	w16314
für	w16315
präcludirt	w16316
erkläret	w16317
<g/>
,
und	w16319
das	w16320
hinterlassene	w16321
Vermögen	w16322
<g/>
,
nämlich	w16324
des	w16325
Neugebauers	w16326
von	w16327
40	w16328
rthlr	w16329
<g/>
.
19	w16331
fgr	w16332
<g/>
.
12	w16334
hl	w16335
<g/>
.
des	w16337
Frohners	w16338
von	w16339
32	w16340
rthl	w16341
<g/>
.
des	w16343
Wendes	w16344
von	w16345
10	w16346
rthl	w16347
<g/>
.
20	w16349
fgr	w16350
<g/>
.
des	w16352
Hanisches	w16353
von	w16354
6	w16355
rthl	w16356
<g/>
.
8	w16358
fgr	w16359
<g/>
.
9	w16361
hl	w16362
<g/>
.
der	w16364
Buchsen	w16365
von	w16366
11	w16367
rthl	w16368
<g/>
.
14	w16370
fgr	w16371
<g/>
.
des	w16373
Ueber=scheers	w16374
<g/>
=
von	w16376
10	w16377
rthl	w16378
<g/>
.
26	w16380
fgr	w16381
<g/>
.
12	w16383
hl	w16384
<g/>
.
des	w16386
Gott=manns	w16387
<g/>
=
von	w16389
26	w16390
rthl	w16391
<g/>
.
9	w16393
fgr	w16394
<g/>
.
6	w16396
hl	w16397
<g/>
.
des	w16399
Peikers	w16400
von	w16401
30	w16402
rthl	w16403
<g/>
.
3	w16405
fgr	w16406
<g/>
.
9	w16408
hl	w16409
<g/>
.
des	w16411
Raethers	w16412
von	w16413
19	w16414
rthl	w16415
<g/>
.
6	w16417
fgr	w16418
<g/>
.
der	w16420
Fraenzeln	w16421
von	w16422
89	w16423
rthl	w16424
<g/>
.
18	w16426
fgr	w16427
<g/>
.
des	w16429
Neumanns	w16430
von	w16431
61	w16432
rthl	w16433
<g/>
.
16	w16435
fgr	w16436
<g/>
.
8	w16438
hl	w16439
<g/>
.
des	w16441
Scholzes	w16442
von	w16443
150	w16444
rthl	w16445
<g/>
.
und	w16447
der	w16448
Kretschmers	w16449
von	w16450
56	w16451
rthl	w16452
<g/>
.
27	w16454
fgr	w16455
<g/>
.
9	w16457
hl	w16458
<g/>
.
zusammen	w16460
435	w16461
rthl	w16462
<g/>
.
9	w16464
fgr	w16465
<g/>
.
11	w16467
hl	w16468
<g/>
.
den	w16470
nächsten	w16471
sich	w16472
ausweisenden	w16473
Verwand=ten	w16474
<g/>
=
zum	w16476
Eigenthum	w16477
wird	w16478
überlassen	w16479
werden	w16480
<g/>
.
Commende	w16482
Lossen	w16483
den	w16484
4	w16485
<g/>
.
Februar	w16487
1777	w16488
<g/>
.
</p>
<head id="hl22">
Neisse	w16490
der	w16491
24	w16492
<g/>
.
April	w16494
1777	w16495
<g/>
.
</head>
<p id="p165">
Die	w16497
Magistratualische	w16498
Stadtgerichte	w16499
citiren	w16500
den	w16501
seit	w16502
30	w16503
Jahren	w16504
abwesenden	w16505
<g/>
,
und	w16507
von	w16508
hier	w16509
gebürtigen	w16510
<g/>
,
nunmehr	w16512
aber	w16513
verschollenen	w16514
Anton	w16515
Tülpe	w16516
<g/>
,
oder	w16518
dessen	w16519
etwaige	w16520
Leibeserben	w16521
<g/>
,
und	w16523
in	w16524
Termino	w16525
ultimo	w16526
<g/>
&
peremptorie	w16528
den	w16529
26	w16530
<g/>
.
Febr	w16532
<g/>
.
1778	w16534
früh	w16535
um	w16536
9	w16537
Uhr	w16538
auf	w16539
alhiesigen	w16540
Rath=hause	w16541
<g/>
=
zu	w16543
erscheinen	w16544
<g/>
,
das	w16546
ihm	w16547
zugehörige	w16548
und	w16549
sub	w16550
Cura	w16551
stehende	w16552
Vermögen	w16553
in	w16554
Empfang	w16555
zu	w16556
nehmen	w16557
<g/>
,
bey	w16559
seinem	w16560
Aussenbleiben	w16561
aber	w16562
zu	w16563
ge=wärtigen	w16564
<g/>
=
<g/>
,
daß	w16567
er	w16568
ex	w16569
Edicto	w16570
regio	w16571
vom	w16572
23	w16573
<g/>
.
Oktob	w16575
<g/>
.
1763	w16577
per	w16578
Sententiam	w16579
für	w16580
Tod	w16581
geach=tet	w16582
<g/>
=
<g/>
,
und	w16585
sein	w16586
Vermögen	w16587
dessen	w16588
nächsten	w16589
sich	w16590
aus=weisenden	w16591
<g/>
=
Verwandten	w16593
zum	w16594
Eigenthum	w16595
absque	w16596
cautione	w16597
überlassen	w16598
werden	w16599
soll	w16600
<g/>
.
</p>
<head id="hl23">
Brieg	w16602
den	w16603
25	w16604
<g/>
.
Juni	w16606
1777	w16607
<g/>
.
</head>
<p id="p166">
Vor	w16609
die	w16610
königl	w16611
<g/>
.
preußisch	w16613
oberschlesische	w16614
Ober=amtsregierung	w16615
<g/>
=
zu	w16617
Brieg	w16618
wird	w16619
ad	w16620
instantiam	w16621
der	w16622
hier	w16623
Landes	w16624
anwesenden	w16625
2	w16626
Gebrüder	w16627
Frey=herren	w16628
<g/>
=
v	w16630
<g/>
.
Bode	w16632
<g/>
,
deren	w16634
über	w16635
10	w16636
Jahre	w16637
abwe=sender	w16638
<g/>
=
Bruder	w16640
Just	w16641
Wollrath	w16642
Freyherr	w16643
v	w16644
<g/>
.
Bode	w16646
auf	w16647
den	w16648
20	w16649
<g/>
.
April	w16651
1778	w16652
unter	w16653
der	w16654
Gewärtigung	w16655
vorgeladen	w16656
<g/>
,
daß	w16658
im	w16659
Fall	w16660
seines	w16661
Aussenbleibens	w16662
</p>
<p id="p167">
derselbe	w16663
dem	w16664
königl	w16665
<g/>
.
Edikt	w16667
von	w16668
23	w16669
<g/>
.
Oktober	w16671
ge=mäß	w16672
<g/>
=
<g/>
,
pro	w16675
mortuo	w16676
werde	w16677
erkläret	w16678
<g/>
,
und	w16680
sein	w16681
hinterlassenes	w16682
Vermögen	w16683
seinen	w16684
beyden	w16685
Gebrü=dern	w16686
<g/>
=
als	w16688
nächsten	w16689
Erben	w16690
werde	w16691
adjudiciret	w16692
wer=den	w16693
<g/>
=
<g/>
.
</p>
<p id="p168">
Von	w16696
des	w16697
löbl	w16698
<g/>
.
exemten	w16700
Stifts	w16701
Mölk	w16702
Grund=buch	w16703
<g/>
=
über	w16705
Jnzersdorf	w16706
nächst	w16707
Wien	w16708
wegen	w16709
<g/>
,
wird	w16711
hiemit	w16712
zu	w16713
wissen	w16714
gemacht	w16715
<g/>
:
daß	w16717
Sebastian	w16718
Kain=del	w16719
<g/>
=
<g/>
,
Mitnachbar	w16722
zu	w16723
Jnzersdorf	w16724
<g/>
,
die	w16726
Johann	w16727
Karl	w16728
Gariboldisch	w16729
<g/>
,
dem	w16731
Stifte	w16732
Mölk	w16733
mit	w16734
24	w16735
Pfening	w16736
dienstbare	w16737
2	w16738
Joch	w16739
Aecker	w16740
daselbst	w16741
in	w16742
mittern	w16743
Feld	w16744
zu	w16745
Jnzersdorf	w16746
<g/>
,
so	w16748
dermal	w16749
ohne	w16750
wahren	w16751
Gwöhrtragern	w16752
liegen	w16753
<g/>
,
gegen	w16755
Tilgung	w16756
der	w16757
darauf	w16758
haftend	w16759
landesfürstl	w16760
<g/>
.
als	w16762
herrschaftl	w16763
<g/>
.
Schuldigkeiten	w16765
an	w16766
sich	w16767
zu	w16768
bringen	w16769
<g/>
,
und	w16771
zu	w16772
beur=baren	w16773
<g/>
=
entschlossen	w16775
sey	w16776
<g/>
;
da	w16778
nun	w16779
aber	w16780
nöthig	w16781
um	w16782
diesen	w16783
ersagten	w16784
Sebastian	w16785
Kaindel	w16786
hierüber	w16787
an	w16788
Nutz	w16789
und	w16790
Gewöhr	w16791
bringen	w16792
zu	w16793
können	w16794
<g/>
,
daß	w16796
die	w16797
durch	w16798
ein	w16799
hochlöbl	w16800
<g/>
.
ni	w16802
<g/>
.
öst	w16804
<g/>
.
landmarschallisches	w16806
Gericht	w16807
auf	w16808
diese	w16809
2	w16810
Joch	w16811
Aecker	w16812
beschehene	w16813
3	w16814
Satzvormerkungen	w16815
<g/>
,
als	w16817
1mo	w16818
die	w16819
von	w16820
dem	w16821
hoch	w16822
<g/>
=
und	w16824
wohlgebohrnen	w16825
Herrn	w16826
Karl	w16827
Tobias	w16828
Gra=fen	w16829
<g/>
=
von	w16831
Sinzendorf	w16832
<g/>
,
und	w16834
Herrn	w16835
Johan	w16836
Adam	w16837
Edlen	w16838
von	w16839
Gall	w16840
<g/>
,
als	w16842
gräfl	w16843
<g/>
.
Sinzendorfischen	w16845
Fideikomißkuratorn	w16846
wider	w16847
Herrn	w16848
Johann	w16849
Karl	w16850
von	w16851
Gariboldi	w16852
unterm	w16853
19	w16854
<g/>
.
Septemb	w16856
1740	w16857
be=wirkten	w16858
<g/>
=
Ansatzgewalt	w16860
<g/>
,
und	w16862
unterm	w16863
19	w16864
<g/>
.
Septem=ber	w16866
<g/>
=
d	w16868
<g/>
.
J	w16870
<g/>
.
beschehene	w16872
Grundbuchsfürmerkung	w16873
we=gen	w16874
<g/>
=
schuldigen	w16876
Raitrest	w16877
pr	w16878
<g/>
.
4432	w16880
fl	w16881
<g/>
.
24	w16883
1	w16884
<g/>
/
2	w16886
kr	w16887
<g/>
.
so	w16889
sich	w16890
aber	w16891
dazumal	w16892
samt	w16893
Jnteresseexpens	w16894
<g/>
,
Schaden	w16896
und	w16897
Unkösten	w16898
auf	w16899
5000	w16900
fl	w16901
<g/>
.
belaufen	w16903
möchte	w16904
<g/>
,
dann	w16906
2do	w16907
die	w16908
von	w16909
Herrn	w16910
Johann	w16911
A=dam	w16912
<g/>
=
Edlen	w16914
von	w16915
Gall	w16916
als	w16917
gerichtlich	w16918
verordnet	w16919
gräfl	w16920
<g/>
.
löwenburgischen	w16922
Stiftungskurator	w16923
wider	w16924
erst	w16925
ersagten	w16926
Herrn	w16927
Johann	w16928
Karl	w16929
von	w16930
Gari=boldi	w16931
<g/>
=
wegen	w16933
in	w16934
ersagte	w16935
Stiftungskassa	w16936
schuldigen	w16937
Raitrest	w16938
pr	w16939
<g/>
.
2143	w16941
<g/>
.
fl	w16943
<g/>
.
42	w16945
1	w16946
<g/>
/
2	w16948
kr	w16949
<g/>
.
so	w16951
sich	w16952
eben	w16953
mit	w16954
Jnteresseexpens	w16955
<g/>
,
Schaden	w16957
und	w16958
Unkösten	w16959
auf	w16960
3000	w16961
fl	w16962
<g/>
.
belaufen	w16964
möchte	w16965
<g/>
,
unterm	w16967
5	w16968
<g/>
.
De=cember	w16970
<g/>
=
1740	w16972
erhaltenen	w16973
Ansatzgewalt	w16974
<g/>
,
und	w16976
un=term	w16977
<g/>
=
23	w16979
<g/>
.
Juni	w16981
des	w16982
darauf	w16983
folgenden	w16984
1741sten	w16985
Jahrs	w16986
befolgte	w16987
Grundbuchsfürmerkung	w16988
<g/>
,
und	w16990
end=lich	w16991
<g/>
=
3tio	w16993
die	w16994
von	w16995
Herrn	w16996
Ludwig	w16997
und	w16998
Leopold	w16999
Lidel	w17000
<g/>
,
burgl	w17002
<g/>
.
Handelsmännern	w17004
wider	w17005
den	w17006
ob=gedachten	w17007
<g/>
=
Herrn	w17009
Johann	w17010
Karl	w17011
von	w17012
Gariboldi	w17013
unterm	w17014
14	w17015
<g/>
.
Juni	w17017
1742	w17018
bewirkten	w17019
Ansatzgewalt	w17020
<g/>
,
und	w17022
unterm	w17023
17	w17024
<g/>
.
September	w17026
ersagten	w17027
Jahrs	w17028
er=folgte	w17029
<g/>
=
Grundbuchsfürmerkung	w17031
wegen	w17032
schuldigen	w17033
208	w17034
fl	w17035
<g/>
.
54	w17037
kr	w17038
<g/>
.
Kapital	w17040
<g/>
,
so	w17042
sich	w17043
aber	w17044
gleichfalls	w17045
samt	w17046
Jnteresse	w17047
<g/>
,
Expens	w17049
<g/>
,
Schaden	w17051
und	w17052
Unkö=sten	w17053
<g/>
=
<g/>
,
dann	w17056
als	w17057
auf	w17058
400	w17059
fl	w17060
<g/>
.
erstrecken	w17062
möchte	w17063
<g/>
;
vorher	w17065
kaßirt	w17066
werden	w17067
<g/>
;
es	w17069
dannenher	w17070
gemäß	w17071
dies	w17072
gegenwärtigen	w17073
Valvaledikts	w17074
die	w17075
obgedach=te	w17076
<g/>
=
3	w17078
Herren	w17079
Satzcreditores	w17080
mit	w17081
ihrer	w17082
etwa	w17083
an=nach	w17084
<g/>
=
an	w17086
diesen	w17087
Johann	w17088
Karl	w17089
Gariboldischen	w17090
2	w17091
Joch	w17092
Aeckern	w17093
habenden	w17094
Foderungen	w17095
von	w17096
heut	w17097
Dato	w17098
an	w17099
binnen	w17100
1	w17101
Jahr	w17102
6	w17103
Wochen	w17104
und	w17105
3	w17106
Täg	w17107
<g/>
,
</p>
<p id="p169">
das	w17109
ist	w17110
bis	w17111
16	w17112
<g/>
.
August	w17114
1778	w17115
<g/>
.
in	w17117
der	w17118
Stift	w17119
Möl=kerischen	w17120
<g/>
=
Amtskanzley	w17122
zu	w17123
Wien	w17124
in	w17125
dem	w17126
Möl=kerhof	w17127
<g/>
=
pro	w17129
1mo	w17130
<g/>
,
2do	w17132
<g/>
,
ac	w17134
3tio	w17135
termino	w17136
pe peremptorio	w17137
<g/>
=
remptorio	w17139
alsogewiß	w17140
zu	w17141
erscheinen	w17142
<g/>
,
und	w17144
ihre	w17145
rechtliche	w17146
Sprüch	w17147
und	w17148
Foderungen	w17149
zu	w17150
liquidi=ren	w17151
<g/>
=
haben	w17153
<g/>
,
als	w17155
im	w17156
widrigen	w17157
die	w17158
Ausbleibende	w17159
nicht	w17160
mehr	w17161
gehöret	w17162
<g/>
,
die	w17164
hierauf	w17165
noch	w17166
existirende	w17167
3	w17168
Grundbuchsfürmerkungen	w17169
für	w17170
kaßirt	w17171
angese=hen	w17172
<g/>
=
<g/>
,
der	w17175
Johann	w17176
Karl	w17177
Gariboldische	w17178
Grund	w17179
dem	w17180
Sebastian	w17181
Kaindl	w17182
præstitis praestitis	w17183
præstandis praestandis	w17184
gänz=lich	w17185
<g/>
=
überlassen	w17187
<g/>
,
den	w17189
Herrn	w17190
Satzcreditorn	w17191
hin=gegen	w17192
<g/>
=
das	w17194
ewige	w17195
Stillschweigen	w17196
auferlegt	w17197
wer=den	w17198
<g/>
=
soll	w17200
<g/>
.
</p>
<p id="p170">
Wir	w17202
Burgermeister	w17203
und	w17204
Rath	w17205
der	w17206
Stadt	w17207
Wien	w17208
geben	w17209
hiemit	w17210
dem	w17211
Anton	w17212
Tülpl	w17213
zu	w17214
ver=nehmen	w17215
<g/>
=
<g/>
:
es	w17218
haben	w17219
uns	w17220
die	w17221
Herren	w17222
Direktoren	w17223
und	w17224
Assessorn	w17225
der	w17226
magistratualischen	w17227
Stadtge=richte	w17228
<g/>
=
zu	w17230
Neiß	w17231
mittels	w17232
Schreiben	w17233
von	w17234
24	w17235
<g/>
.
A=pril	w17237
<g/>
=
jüngsthin	w17239
bekannt	w17240
gemacht	w17241
<g/>
,
wasmassen	w17243
von	w17244
seinem	w17245
Vormunde	w17246
Martin	w17247
Schneider	w17248
angezeigt	w17249
worden	w17250
wäre	w17251
<g/>
,
daß	w17253
er	w17254
Tülpl	w17255
als	w17256
sein	w17257
Curan Curandus	w17258
<g/>
=
dus	w17260
bereits	w17261
an	w17262
30	w17263
Jahren	w17264
abwesend	w17265
sey	w17266
<g/>
,
und	w17268
er	w17269
Vormund	w17270
von	w17271
dessen	w17272
Aufenthalt	w17273
keine	w17274
Nach=richt	w17275
<g/>
=
hätte	w17277
<g/>
,
weswegen	w17279
er	w17280
sodann	w17281
bate	w17282
<g/>
,
Jnhalt	w17284
des	w17285
unterm	w17286
23	w17287
<g/>
.
Oktober	w17289
1763	w17290
wegen	w17291
der	w17292
ab=wesenden	w17293
<g/>
=
allerhöchst	w17295
emanirten	w17296
Edikts	w17297
<g/>
,
die	w17299
E=diktalcitation	w17300
<g/>
=
wegen	w17302
seiner	w17303
Anton	w17304
Tülpl	w17305
zu	w17306
er=lassen	w17307
<g/>
=
<g/>
,
und	w17310
da	w17311
nun	w17312
sothanes	w17313
Gesuch	w17314
auch	w17315
zu	w17316
gewähren	w17317
befunden	w17318
worden	w17319
wäre	w17320
<g/>
;
so	w17322
würde	w17323
er	w17324
Anton	w17325
Tülpl	w17326
per	w17327
publica	w17328
Proclamata	w17329
<g/>
,
deren	w17331
eines	w17332
allda	w17333
zu	w17334
Neiß	w17335
<g/>
,
das	w17337
andere	w17338
zu	w17339
Halle	w17340
in	w17341
Magdeburgischen	w17342
<g/>
,
und	w17344
das	w17345
dritte	w17346
zu	w17347
Wien	w17348
an=geschlagen	w17349
<g/>
=
<g/>
,
auch	w17352
durch	w17353
eine	w17354
einheimische	w17355
und	w17356
auswärtige	w17357
Zeitungen	w17358
<g/>
,
so	w17360
<g/>
,
wie	w17362
durch	w17363
die	w17364
Jn=telligenzblätter	w17365
<g/>
=
diese	w17367
Ladung	w17368
bekannt	w17369
gemacht	w17370
worden	w17371
wäre	w17372
<g/>
,
ein	w17374
für	w17375
allemal	w17376
<g/>
,
und	w17378
also	w17379
pe peremptorie	w17380
<g/>
=
remptorie	w17382
citirt	w17383
und	w17384
fürgeladen	w17385
<g/>
,
daß	w17387
er	w17388
von	w17389
14	w17390
<g/>
.
May	w17392
d	w17393
<g/>
.
J	w17395
<g/>
.
zu	w17397
rechnen	w17398
<g/>
,
in	w17400
den	w17401
nächsten	w17402
9	w17403
Monaten	w17404
<g/>
,
der	w17406
3	w17407
für	w17408
den	w17409
ersten	w17410
<g/>
,
3	w17412
für	w17413
den	w17414
zweyten	w17415
<g/>
,
und	w17417
3	w17418
für	w17419
den	w17420
dritten	w17421
Termin	w17422
zu	w17423
rechnen	w17424
<g/>
,
sich	w17426
alldahin	w17427
einfinden	w17428
<g/>
,
und	w17430
sonder=heitlich	w17431
<g/>
=
in	w17433
dem	w17434
letzten	w17435
Termin	w17436
als	w17437
den	w17438
26	w17439
<g/>
.
Fe=bruar	w17441
<g/>
=
1778	w17443
<g/>
.
allda	w17445
zur	w17446
gewöhnlichen	w17447
Seßions=zeit	w17448
<g/>
=
<g/>
,
entweder	w17451
in	w17452
Person	w17453
<g/>
,
oder	w17455
durch	w17456
einen	w17457
mit	w17458
gerichtlichen	w17459
Zeugnisse	w17460
respektive	w17461
seines	w17462
Lebens	w17463
und	w17464
Aufenthalt	w17465
<g/>
,
auch	w17467
mit	w17468
hinlänglicher	w17469
Voll=macht	w17470
<g/>
=
versehenen	w17472
Bevollmächtigten	w17473
erscheinen	w17474
<g/>
,
und	w17476
nach	w17477
den	w17478
Umständen	w17479
und	w17480
Erörterung	w17481
der	w17482
Sache	w17483
rechtliche	w17484
Verfügung	w17485
<g/>
,
im	w17487
Fall	w17488
seines	w17489
Ausbleibens	w17490
aber	w17491
<g/>
,
daß	w17493
er	w17494
für	w17495
Tod	w17496
geachtet	w17497
und	w17498
erklärt	w17499
<g/>
,
die	w17501
bisherige	w17502
Curatel	w17503
und	w17504
Ver=waltung	w17505
<g/>
=
seines	w17507
hinterlassenen	w17508
Vermögens	w17509
auf=gehoben	w17510
<g/>
=
<g/>
,
und	w17513
solches	w17514
den	w17515
zur	w17516
Zeit	w17517
der	w17518
erfolg=ten	w17519
<g/>
=
Erklärung	w17521
pro	w17522
Mortuo	w17523
seinen	w17524
nächsten	w17525
sich	w17526
ausweisenden	w17527
Verwandten	w17528
zum	w17529
Eigenthum	w17530
über=lassen	w17531
<g/>
=
werden	w17533
soll	w17534
<g/>
,
zu	w17536
gewärtigen	w17537
haben	w17538
wür=de	w17539
<g/>
=
<g/>
.
Wien	w17542
den	w17543
10	w17544
<g/>
.
Juni	w17546
1777	w17547
<g/>
.
</p>
<head id="hl24">
Jn	w17549
der	w17550
Joh	w17551
<g/>
.
Paul	w17553
Kraußischen	w17554
Buchhandlung	w17555
nächst	w17556
der	w17557
k	w17558
<g/>
.
k	w17560
<g/>
.
Burg	w17562
ist	w17563
zu	w17564
haben	w17565
<g/>
:
</head>
<list id="">
Erxleben	w17567
<g/>
(
J	w17569
<g/>
.
C	w17571
<g/>
.
P	w17573
<g/>
.
Systema	w17575
Regni	w17576
animalis	w17577
per	w17578
Classis	w17579
<g/>
,
Ordines	w17581
<g/>
,
Genera	w17583
Species	w17584
<g/>
,
Va	w17586
<g/>
=
rietates	w17588
cum	w17589
Synonymia	w17590
<g/>
&
historia	w17592
ani	w17593
<g/>
=
malium	w17595
<g/>
,
Classis	w17597
1	w17598
<g/>
.
Mammalis	w17600
<g/>
,
8	w17602
<g/>
.
maj	w17604
<g/>
.
Lip	w17606
<g/>
=
siæ siae	w17608
1777	w17609
<g/>
.
3	w17611
fl	w17612
<g/>
.
15	w17614
kr	w17615
<g/>
.
<g/>
—
<g/>
—
physikalische	w17619
chymische	w17620
Abhandlungen	w17621
<g/>
