<doc id="edoc_wd_1768-02-27" attrs="word" year="1768" month="02" day="27" corpus="1">
<head id="hl1">
Londen	w35
Dactyliothec	w12429
<g/>
,
d	w12431
<g/>
.
i	w12433
<g/>
.
Sammlung	w12435
geschnittner	w12436
Steine	w12437
der	w12438
Alten	w12439
<g/>
,
aus	w12441
denen	w12442
vor=nehmsten	w12443
<g/>
=
Museis	w12445
in	w12446
Europa	w12447
<g/>
,
zum	w12449
Nutzen	w12450
der	w12451
schönen	w12452
Künste	w12453
und	w12454
Künstler	w12455
<g/>
,
in	w12457
zwey	w12458
tau=send	w12459
<g/>
=
Abdrücken	w12461
<g/>
,
gr	w12463
<g/>
.
4	w12465
<g/>
.
1767	w12467
<g/>
.
9	w12469
<g/>
.
fl	w12471
<g/>
.
Michaele	w12473
<g/>
,
Collectio	w12475
scriptorum	w12476
rerum	w12477
historico	w12478
<g/>
-
monastico	w12480
ecclesiasticarum	w12481
variorum	w12482
religio-sorum	w12483
<g/>
-
Ordinum	w12485
<g/>
,
Tom	w12487
<g/>
.
VI	w12489
<g/>
.
fol	w12491
<g/>
.
Ulmae	w12493
<g/>
,
1768	w12495
<g/>
.
4	w12497
<g/>
.
fl	w12499
<g/>
.
Klotz	w12501
<g/>
,
deutsche	w12503
Bibliothek	w12504
der	w12505
schönen	w12506
Wissenschaften	w12507
<g/>
,
1stes	w12509
St	w12510
<g/>
.
gr	w12512
<g/>
.
8	w12514
<g/>
.
Halle	w12516
<g/>
,
1767	w12518
<g/>
.
45	w12520
kr	w12521
<g/>
.
Weg	w12523
<g/>
,
unfehlbarer	w12525
<g/>
,
Vermögen	w12527
zu	w12528
erwerben	w12529
und	w12530
damit	w12531
wohl	w12532
umzugehen	w12533
<g/>
,
oder	w12535
Grundsätze	w12536
der	w12537
ver=nünftigen	w12538
<g/>
=
Oekonomie	w12540
<g/>
,
8	w12542
<g/>
.
Carlsruhe	w12544
<g/>
,
1766	w12546
<g/>
.
24	w12548
<g/>
.
kr	w12550
<g/>
.
Baussan	w12552
du	w12553
Bignon	w12554
<g/>
,
Abhandlung	w12556
über	w12557
die	w12558
beste	w12559
Art	w12560
Oefen	w12561
zu	w12562
bauen	w12563
<g/>
,
darinnen	w12565
Ziegel	w12566
<g/>
,
Kalk	w12568
und	w12569
Töpferarbeit	w12570
gebrannt	w12571
werden	w12572
können	w12573
<g/>
,
4	w12575
<g/>
.
Berlin	w12577
<g/>
,
1766	w12579
<g/>
.
42	w12581
<g/>
.
kr	w12583
<g/>
.
Landwirth	w12585
<g/>
,
der	w12587
wohlerfahrne	w12588
<g/>
,
wie	w12590
die	w12591
Landwirthschaftsökonömie	w12592
<g/>
,
nämlich	w12594
der	w12595
Feldbau	w12596
<g/>
,
der	w12598
Wie=senwachs	w12599
<g/>
=
<g/>
,
die	w12602
Hutweyden	w12603
<g/>
,
die	w12605
Waldungen	w12606
<g/>
,
die	w12608
Teiche	w12609
<g/>
,
die	w12611
Meyerhöfe	w12612
<g/>
,
und	w12614
die	w12615
Schäfe=reyen	w12616
<g/>
=
in	w12618
einen	w12619
viel	w12620
verbesserten	w12621
Stand	w12622
gebracht	w12623
werden	w12624
können	w12625
<g/>
,
2	w12627
<g/>
.
Thle	w12629
<g/>
,
8	w12631
<g/>
.
Leipzig	w12633
<g/>
,
1765	w12635
<g/>
.
2	w12637
<g/>
.
fl	w12639
<g/>
.
30	w12641
<g/>
.
kr	w12643
<g/>
.
gebunden	w12645
2	w12646
<g/>
.
fl	w12648
<g/>
.
45	w12650
<g/>
.
kr	w12652
<g/>
.
Lehrbuch	w12654
<g/>
,
darinnen	w12656
ein	w12657
kurzgefaßter	w12658
Unterricht	w12659
aus	w12660
verschiedenen	w12661
philosophischen	w12662
und	w12663
mathematischen	w12664
Wissenschaften	w12665
der	w12666
Historie	w12667
und	w12668
Geographie	w12669
gegeben	w12670
wird	w12671
<g/>
,
zum	w12673
Gebrauch	w12674
in	w12675
Schulen	w12676
<g/>
.
Mit	w12678
Kupf	w12679
<g/>
.
8	w12681
<g/>
.
Berlin	w12683
<g/>
,
1766	w12685
<g/>
.
1	w12687
<g/>
.
fl	w12689
<g/>
.
30	w12691
<g/>
.
kr	w12693
<g/>
.
Kunst	w12695
junge	w12696
Leute	w12697
zu	w12698
bilden	w12699
<g/>
,
welche	w12701
solche	w12702
aus	w12703
Briefen	w12704
vom	w12705
neuesten	w12706
Geschmack	w12707
<g/>
,
aus	w12709
andern	w12710
mo=ralischen	w12711
<g/>
=
und	w12713
lehrreichen	w12714
Gedanken	w12715
erlernen	w12716
können	w12717
<g/>
,
8	w12719
<g/>
.
Frf	w12721
<g/>
.
und	w12723
Leipz	w12724
<g/>
.
1766	w12726
<g/>
.
45	w12728
<g/>
.
kr	w12730
<g/>
.
Lexikon	w12732
<g/>
,
Handlexikon	w12734
<g/>
,
oder	w12736
kurzgefaßtes	w12737
Wörterbuch	w12738
der	w12739
schönen	w12740
Wissenschaften	w12741
und	w12742
freyen	w12743
Künste	w12744
<g/>
,
zum	w12746
Gebrauch	w12747
der	w12748
Liebhaber	w12749
derselben	w12750
<g/>
,
herausgegeben	w12752
von	w12753
J	w12754
<g/>
.
C	w12756
<g/>
.
Gottsched	w12758
<g/>
,
gr	w12760
<g/>
.
8	w12762
<g/>
.
Leipzig	w12764
<g/>
,
1760	w12766
<g/>
.
4	w12768
<g/>
.
fl	w12770
<g/>
.
<g/>
—
Ladvocat	w12773
historisches	w12774
Handwörterbuch	w12775
<g/>
,
worinnen	w12777
von	w12778
den	w12779
Patriarchen	w12780
<g/>
,
Kaysern	w12782
<g/>
,
Königen	w12784
<g/>
,
Fürsten	w12786
<g/>
,
großen	w12788
Feldherren	w12789
<g/>
,
heydnischen	w12791
Gottheiten	w12792
<g/>
,
Päbsten	w12794
<g/>
,
Kirchenvätern	w12796
<g/>
,
zuverläßige	w12798
Nachricht	w12799
ertheilet	w12800
wird	w12801
<g/>
,
4	w12803
<g/>
.
Theile	w12805
<g/>
,
gr	w12807
<g/>
.
8	w12809
<g/>
.
Ulm	w12811
<g/>
,
1760	w12813
<g/>
.
10	w12815
<g/>
.
fl	w12817
<g/>
.
Gebunden	w12819
in	w12820
französischen	w12821
Band	w12822
<g/>
,
12	w12824
<g/>
.
fl	w12826
<g/>
.
<g/>
—
Damm	w12829
<g/>
,
C	w12831
<g/>
.
T	w12833
<g/>
.
novum	w12835
Lexicon	w12836
græcumgraecum	w12837
<g/>
,
<g/>
&
ethymologicum	w12840
<g/>
,
<g/>
&
reale	w12843
<g/>
,
cui	w12845
pro	w12846
basi	w12847
sub-stratae	w12848
<g/>
-
sunt	w12850
<g/>
.
concordantiae	w12852
<g/>
&
elucidationes	w12854
Homericae	w12855
<g/>
&
Pindaricae	w12857
<g/>
,
cum	w12859
Indice	w12860
uni-versali	w12861
<g/>
-
Alphabetico	w12863
<g/>
,
4	w12865
<g/>
.
Berolini	w12867
<g/>
,
1765	w12869
<g/>
.
15	w12871
<g/>
.
fl	w12873
<g/>
.
<g/>
—
Joh	w12876
<g/>
.
L	w12878
<g/>
.
Frisch	w12880
deutsch	w12881
<g/>
=
lateinisches	w12883
Wörterbuch	w12884
ꝛc	w12885
<g/>
.
worinnen	w12887
auch	w12888
die	w12889
meisten	w12890
bey	w12891
den	w12892
Kün=sten	w12893
<g/>
=
und	w12895
Handwerken	w12896
<g/>
,
bey	w12898
Berg	w12899
<g/>
=
und	w12901
Salzwerken	w12902
<g/>
,
Fischereyen	w12904
<g/>
,
Jagd	w12906
<g/>
=
Forst	w12908
<g/>
=
und	w12910
Haus=wesen	w12911
<g/>
=
<g/>
,
u	w12914
<g/>
.
a	w12916
<g/>
.
m	w12918
<g/>
.
gewöhnliche	w12920
deutsche	w12921
Benennungen	w12922
befindlich	w12923
<g/>
,
gr	w12925
<g/>
.
4	w12927
<g/>
.
Berlin	w12929
<g/>
,
1741	w12931
<g/>
.
8	w12933
<g/>
.
fl	w12935
<g/>
.
15	w12937
kr	w12938
<g/>
.
Oxenstiras	w12940
<g/>
,
kurzer	w12942
Begriff	w12943
oder	w12944
Auszüge	w12945
der	w12946
Gedanken	w12947
über	w12948
unterschiedliche	w12949
Materien	w12950
<g/>
,
in	w12952
6	w12953
<g/>
.
Thle	w12955
verfasset	w12956
<g/>
,
8	w12958
Frf	w12959
<g/>
.
und	w12961
Leipz	w12962
<g/>
.
1767	w12964
<g/>
.
1	w12966
<g/>
.
fl	w12968
<g/>
.
15	w12970
<g/>
.
kr	w12972
<g/>
.
gebunden	w12974
1	w12975
<g/>
.
fl	w12977
<g/>
.
45	w12979
<g/>
.
kr	w12981
<g/>
.
Piso	w12983
<g/>
,
N	w12985
<g/>
.
de	w12987
cognoscendis	w12988
<g/>
&
curandis	w12990
praecipue	w12991
internis	w12992
humani	w12993
corpori	w12994
morbis	w12995
<g/>
,
libri	w12997
tres	w12998
<g/>
,
gr	w13000
<g/>
.
8	w13002
<g/>
.
Lipsiae	w13004
<g/>
,
1766	w13006
<g/>
.
4	w13008
<g/>
.
fl	w13010
<g/>
.
30	w13012
<g/>
.
kr	w13014
<g/>
.
Neue	w13016
Sammlung	w13017
von	w13018
einigen	w13019
alten	w13020
und	w13021
sehr	w13022
rar	w13023
gewordenen	w13024
philosophisch	w13025
<g/>
=
und	w13027
alchymistischen	w13028
Schriften	w13029
<g/>
,
als	w13031
eine	w13032
Fortsetzung	w13033
des	w13034
bekannten	w13035
deutschen	w13036
Theatri	w13037
chymici	w13038
<g/>
,
1ter	w13040
Thl	w13041
<g/>
,
8	w13043
<g/>
.
Frf	w13045
<g/>
.
und	w13047
Leipz	w13048
<g/>
.
1767	w13050
<g/>
.
45	w13052
<g/>
.
kr	w13054
<g/>
.
Die	w13056
vornehmsten	w13057
europäischen	w13058
Reisen	w13059
<g/>
,
wie	w13061
solche	w13062
durch	w13063
Deutschland	w13064
<g/>
,
die	w13066
Schweiz	w13067
<g/>
,
die	w13069
Niederlan=de	w13070
<g/>
=
<g/>
,
England	w13073
<g/>
,
Frankreich	w13075
<g/>
,
Jtalien	w13077
<g/>
,
Dännemark	w13079
<g/>
,
Schweden	w13081
<g/>
,
Hungarn	w13083
<g/>
,
Pohlen	w13085
<g/>
,
Preußen	w13087
und	w13088
Rußland	w13089
auf	w13090
eine	w13091
nützliche	w13092
und	w13093
bequeme	w13094
Weise	w13095
anzustellen	w13096
sind	w13097
<g/>
,
8	w13099
Hamb	w13100
<g/>
.
1767	w13102
<g/>
.
3	w13104
<g/>
.
fl	w13106
<g/>
.
</list>
<list id="li13">
Calini	w13108
CæsarCaesar	w13109
<g/>
.
Soc	w13111
<g/>
.
J	w13113
<g/>
.
.biblische	w13115
Weltgeschichte	w13116
<g/>
,
oder	w13118
historische	w13119
<g/>
,
nach	w13121
der	w13122
Zeitordnung	w13123
eingerichtete	w13124
Erklärung	w13125
des	w13126
Alten	w13127
und	w13128
Neuen	w13129
Testaments	w13130
<g/>
,
zwey	w13132
Theile	w13133
<g/>
,
fol	w13135
<g/>
.
Augsb	w13137
<g/>
.
1750	w13139
<g/>
.
10	w13141
<g/>
.
fl	w13143
<g/>
.
<g/>
—
auserlesene	w13146
Lehr	w13147
<g/>
=
und	w13149
geistreiche	w13150
Fastenpredigten	w13151
<g/>
,
fol	w13153
<g/>
.
Augsb	w13155
<g/>
.
1751	w13157
<g/>
.
3	w13159
<g/>
.
fl	w13161
<g/>
.
<g/>
—
Sermones	w13164
Sacro	w13165
<g/>
-
morales	w13167
<g/>
,
Tomi	w13169
II	w13170
<g/>
.
fol	w13172
<g/>
.
Aug	w13174
<g/>
.
V	w13176
<g/>
.
<g/>
—
Idem	w13179
Liber	w13180
<g/>
,
Tomus	w13182
Ildus	w13183
fol	w13184
<g/>
.
ibid	w13186
<g/>
.
1740	w13188
<g/>
.
Calmet	w13190
<g/>
,
Augustini	w13192
<g/>
,
Ord	w13194
<g/>
.
S	w13196
<g/>
.
Bened	w13198
<g/>
.
Commentarius	w13200
literalis	w13201
<g/>
,
in	w13203
omnes	w13204
Libros	w13205
V	w13206
<g/>
.
<g/>
&
N	w13209
<g/>
.
Testa-menti	w13211
<g/>
-
<g/>
,
Tomi	w13214
VIII	w13215
<g/>
.
Volumina	w13217
IX	w13218
<g/>
.
fol	w13220
<g/>
.
Aug	w13222
<g/>
.
Vind	w13224
<g/>
.
1755	w13226
<g/>
-
1760	w13228
<g/>
.
47	w13230
<g/>
.
fl	w13232
<g/>
.
<g/>
—
Dictionarium	w13235
Historicum	w13236
<g/>
,
Criticum	w13238
<g/>
,
Chronologicum	w13240
Geographicum	w13241
<g/>
&
Literale	w13243
Sacra	w13244
ScripturæScripturae	w13245
<g/>
.
Tomi	w13247
II	w13248
<g/>
.
fol	w13250
<g/>
.
Venetiis	w13252
<g/>
,
1757	w13254
<g/>
.
10	w13256
<g/>
.
fl	w13258
<g/>
.
<g/>
—
Idem	w13261
Liber	w13262
<g/>
,
cum	w13264
figuris	w13265
<g/>
.
Tomi	w13267
II	w13268
<g/>
.
fol	w13270
<g/>
.
maj	w13272
<g/>
.
Aug	w13274
<g/>
.
Vind	w13276
<g/>
.
1759	w13278
<g/>
.
17	w13280
<g/>
.
fl	w13282
<g/>
.
<g/>
—
Supplementum	w13285
ad	w13286
primam	w13287
Editionem	w13288
Dictionarii	w13289
historico	w13290
<g/>
-
critici	w13292
in	w13293
sacram	w13294
Scriptu-ram	w13295
<g/>
-
<g/>
.
Tom	w13298
<g/>
.
III	w13300
<g/>
.
<g/>
&
IV	w13303
<g/>
.
fol	w13305
<g/>
.
Aug	w13307
<g/>
.
Vind	w13309
<g/>
.
1741	w13311
<g/>
.
3	w13313
<g/>
.
fl	w13315
<g/>
.
30	w13317
<g/>
.
kr	w13319
<g/>
.
Calmet	w13321
<g/>
,
Prolegomena	w13323
<g/>
&
Dissertationes	w13325
in	w13326
omes	w13327
atque	w13328
singulos	w13329
sacræsacrae	w13330
ScripturæScripturae	w13331
libros	w13332
<g/>
,
Tomi	w13334
II	w13335
<g/>
.
fol	w13337
<g/>
.
Aug	w13339
<g/>
.
Vindel	w13341
<g/>
.
1732	w13343
<g/>
.
6	w13345
<g/>
.
fl	w13347
<g/>
.
30	w13349
<g/>
.
kr	w13351
<g/>
.
<g/>
—
biblische	w13354
Historie	w13355
<g/>
,
oder	w13357
Geschichtbeschreibung	w13358
des	w13359
alten	w13360
und	w13361
neuen	w13362
Testaments	w13363
<g/>
,
fol	w13365
<g/>
.
Augsb	w13367
<g/>
.
1759	w13369
<g/>
.
5	w13371
<g/>
.
fl	w13373
<g/>
.
Calvör	w13375
<g/>
,
Henning	w13377
<g/>
,
historisch	w13379
<g/>
=
chronologische	w13381
Nachricht	w13382
<g/>
,
und	w13384
theoretisch	w13385
<g/>
=
practische	w13387
Beschreibung	w13388
des	w13389
Maschinenwesens	w13390
<g/>
,
und	w13392
der	w13393
Hülfsmittel	w13394
bey	w13395
dem	w13396
Bergbau	w13397
aus	w13398
dem	w13399
Oberharze	w13400
<g/>
,
mit	w13402
vielen	w13403
Kupfern	w13404
<g/>
,
fol	w13406
<g/>
.
Braunschw	w13408
<g/>
.
1763	w13410
<g/>
.
7	w13412
<g/>
.
fl	w13414
<g/>
.
30	w13416
<g/>
.
kr	w13418
<g/>
.
<g/>
—
Nachricht	w13421
von	w13422
den	w13423
Unter	w13424
<g/>
=
und	w13426
Oberharzischen	w13427
Bergwerken	w13428
<g/>
,
fol	w13430
<g/>
.
Braunschweig	w13432
<g/>
,
1765	w13434
<g/>
.
2	w13436
<g/>
.
fl	w13438
<g/>
.
45	w13440
<g/>
.
kr	w13442
<g/>
.
Calvini	w13444
<g/>
,
Joa	w13446
<g/>
.
Lexicon	w13448
magnum	w13449
Juridicum	w13450
<g/>
.
Tomi	w13452
II	w13453
<g/>
.
fol	w13455
<g/>
.
Colon	w13457
<g/>
.
Allobr	w13459
<g/>
.
1759	w13461
<g/>
.
10	w13463
<g/>
.
fl	w13465
<g/>
.
Calvisii	w13467
<g/>
,
Sethi	w13469
<g/>
,
Opus	w13471
chronologicum	w13472
ad	w13473
annum	w13474
1685	w13475
<g/>
.
continuatum	w13477
<g/>
,
fol	w13479
<g/>
.
Francof	w13481
<g/>
.
1685	w13483
<g/>
.
6	w13485
<g/>
.
fl	w13487
<g/>
.
Camper	w13489
<g/>
,
Petri	w13491
Demonstrationum	w13492
Anatomico	w13493
<g/>
-
Pathologicarum	w13495
<g/>
,
liber	w13497
primus	w13498
<g/>
,
continens	w13500
<g/>
:
Bra-chii	w13502
<g/>
-
humani	w13504
fabricam	w13505
<g/>
&
morbos	w13507
<g/>
;
liber	w13509
secundus	w13510
<g/>
,
Pelvis	w13512
humanæhumanae	w13513
fabricam	w13514
<g/>
&
morbos	w13516
<g/>
;
in	w13518
forma	w13519
Atlant	w13520
<g/>
.
AmstelædAmstelaed	w13522
<g/>
.
1760	w13524
<g/>
-
1762	w13526
<g/>
.
18	w13528
<g/>
.
fl	w13530
<g/>
.
Canali	w13532
<g/>
,
B	w13534
<g/>
.
A	w13536
<g/>
.
M	w13538
<g/>
.
Ord	w13540
<g/>
.
Serv	w13542
<g/>
.
Doctrina	w13544
catholica	w13545
de	w13546
septem	w13547
EcclesiæEcclesiae	w13548
Sacramentis	w13549
<g/>
,
Libris	w13551
VIII	w13552
<g/>
.
comprehensa	w13554
fol	w13555
<g/>
.
Venet	w13557
<g/>
.
1734	w13559
<g/>
.
3	w13561
<g/>
.
fl	w13563
<g/>
.
30	w13565
<g/>
.
kr	w13567
<g/>
.
Cancelleotti	w13569
<g/>
,
Joa	w13571
<g/>
.
Bapt	w13573
<g/>
.
S	w13575
<g/>
.
J	w13577
<g/>
.
Anuales	w13579
Mariani	w13580
<g/>
,
quibus	w13582
historia	w13583
sanctis	w13584
<g/>
.
Virginis	w13586
MariæMariae	w13587
<g/>
,
Dei	w13589
Genitricis	w13590
<g/>
.
in	w13592
singulos	w13593
annos	w13594
distr	w13595
distribuitur	w13596
<g/>
&
appositis	w13598
subinde	w13599
rerum	w13600
humanarum	w13601
suc-cessibus	w13602
<g/>
-
illustratur	w13604
<g/>
,
fol	w13606
<g/>
.
RomæRomae	w13608
<g/>
,
1661	w13610
<g/>
.
5	w13612
<g/>
.
fl	w13614
<g/>
.
30	w13616
<g/>
.
kr	w13618
<g/>
.
Canisii	w13620
<g/>
,
Henr	w13622
<g/>
.
Tractatus	w13624
morales	w13625
<g/>
,
per	w13627
CCXXX	w13628
<g/>
.
Conciones	w13630
<g/>
,
fol	w13632
<g/>
.
AntverpiæAntverpiae	w13634
<g/>
,
1685	w13636
<g/>
.
5	w13638
<g/>
.
fl	w13640
<g/>
.
Capacii	w13642
<g/>
,
Jul	w13644
CæsCaes	w13645
<g/>
.
antiquates	w13647
historiæhistoriae	w13648
NeapolitanæNeapolitanae	w13649
<g/>
,
fol	w13651
<g/>
.
Lugd	w13653
<g/>
.
Bat	w13655
<g/>
.
9	w13657
<g/>
.
fl	w13659
<g/>
.
Cappelo	w13661
<g/>
.
D	w13663
<g/>
.
Rud	w13665
<g/>
.
Numotheca	w13667
atque	w13668
ratiora	w13669
Becceleriana	w13670
<g/>
,
prout	w13672
se	w13673
obtulerunt	w13674
<g/>
,
<g/>
&
sub	w13677
stylum	w13678
venerunt	w13679
<g/>
,
extemporanea	w13681
Opella	w13682
consignata	w13683
<g/>
,
sol	w13685
<g/>
.
Hamb	w13687
<g/>
.
1750	w13689
<g/>
.
1	w13691
<g/>
.
fl	w13693
<g/>
.
Capponi	w13695
<g/>
,
Francisci	w13697
Seraph	w13698
<g/>
.
à	w13700
Forrecta	w13701
<g/>
,
Ord	w13703
<g/>
.
PrædPraed	w13705
<g/>
.
Commentariorum	w13707
in	w13708
Davidicum	w13709
Psalterium	w13710
Tomi	w13711
IV	w13712
<g/>
.
fol	w13714
<g/>
.
BononiæBononiae	w13716
<g/>
,
1736	w13718
<g/>
.
15	w13720
<g/>
.
fl	w13722
<g/>
.
Capponii	w13724
<g/>
,
Julii	w13726
Disceptationes	w13727
Forenses	w13728
EcclesiasticæEcclesiasticae	w13729
<g/>
,
Civiles	w13731
<g/>
,
<g/>
&
Morales	w13734
<g/>
.
Tomi	w13736
V	w13737
<g/>
.
fol	w13739
<g/>
.
Co-loniæColoniae	w13741
<g/>
-
Allobrog	w13743
<g/>
.
1737	w13745
<g/>
.
18	w13747
fl	w13748
<g/>
.
<g/>
—
ControversiæControversiae	w13751
Forenses	w13752
utriusque	w13753
Juris	w13754
<g/>
&
Fori	w13756
<g/>
.
Opus	w13758
Ecclesiasticis	w13759
<g/>
&
secularibus	w13761
Judi-cibus	w13762
<g/>
-
<g/>
,
ac	w13765
in	w13766
Scholis	w13767
<g/>
&
Foro	w13769
versantibus	w13770
Necessarium	w13771
<g/>
,
fol	w13773
<g/>
.
ColoniæColoniae	w13775
Allobrog	w13776
<g/>
.
1732	w13778
<g/>
.
4	w13780
<g/>
.
fl	w13782
<g/>
.
30	w13784
<g/>
.
kr	w13786
<g/>
.
<g/>
—
Tractatus	w13789
de	w13790
Partis	w13791
<g/>
&
Stipulationibus	w13793
<g/>
,
fol	w13795
<g/>
.
Colon	w13797
<g/>
.
Allob	w13799
<g/>
.
1732	w13801
<g/>
.
5	w13803
<g/>
.
fl	w13805
<g/>
.
Caramuel	w13807
<g/>
,
Joann	w13809
<g/>
.
TheologiæTheologiae	w13811
moralis	w13812
fundamentalis	w13813
<g/>
,
Tomi	w13815
IV	w13816
<g/>
.
fol	w13818
<g/>
.
Lugduni	w13820
Batav	w13821
<g/>
.
1676	w13823
<g/>
.
13	w13825
<g/>
.
fl	w13827
<g/>
.
30	w13829
<g/>
.
kr	w13831
<g/>
.
<g/>
—
Theologia	w13834
intentionalis	w13835
<g/>
,
de	w13837
reali	w13838
<g/>
,
morali	w13840
<g/>
&
virtuali	w13842
<g/>
,
Divino	w13844
<g/>
,
angelico	w13846
<g/>
&
humano	w13848
<g/>
,
Pro-prietatis	w13850
<g/>
-
<g/>
&
jurisdictionis	w13853
Dominio	w13854
<g/>
,
fol	w13856
Lugd	w13857
<g/>
.
1664	w13859
<g/>
.
6	w13861
<g/>
.
fl	w13863
<g/>
.
<g/>
—
Theologia	w13866
rationalis	w13867
<g/>
,
fol	w13869
<g/>
.
Francof	w13871
<g/>
.
1654	w13873
<g/>
.
6	w13875
<g/>
.
fl	w13877
<g/>
.
30	w13879
<g/>
.
kr	w13881
<g/>
.
Cardani	w13883
<g/>
,
Hier	w13885
<g/>
.
Mediolan	w13887
<g/>
.
Opera	w13889
omnia	w13890
<g/>
,
cura	w13892
Carsponii	w13893
<g/>
,
Doct	w13895
<g/>
.
Med	w13897
<g/>
.
Tomi	w13899
X	w13900
<g/>
.
fol	w13902
<g/>
.
Lugdun	w13904
<g/>
,
1662	w13906
<g/>
.
36	w13908
<g/>
.
fl	w13910
<g/>
.
</list>
<head id="hl26">
Wien	w13912
<g/>
.
</head>
<p id="p117">
Heute	w13914
den	w13915
27	w13916
<g/>
.
um	w13918
dreyviertel	w13919
auf	w13920
3	w13921
<g/>
.
Uhr	w13923
Morgens	w13924
<g/>
,
ist	w13926
die	w13927
Stadt	w13928
von	w13929
einem	w13930
forchterlichen	w13931
Erdbeben	w13932
erschüt=tert	w13933
<g/>
=
worden	w13935
<g/>
:
wir	w13937
wollen	w13938
es	w13939
mit	w13940
allen	w13941
den	w13942
Umständen	w13943
dem	w13944
Publiko	w13945
mittheilen	w13946
<g/>
,
mit	w13948
welchen	w13949
es	w13950
von	w13951
dem	w13952
k	w13953
<g/>
.
k	w13955
<g/>
.
Astro=nom	w13957
<g/>
=
dem	w13959
P	w13960
<g/>
.
Hell	w13962
aus	w13963
der	w13964
Gesellschaft	w13965
Jesu	w13966
alhier	w13967
beschrieben	w13968
worden	w13969
<g/>
,
er	w13971
hat	w13972
selbige	w13973
wachend	w13974
bemerket	w13975
<g/>
,
hier	w13977
sind	w13978
sie	w13979
<g/>
:
</p>
<p id="p118">
Den	w13981
27	w13982
<g/>
.
Hornung	w13984
gleich	w13985
nach	w13986
Mitternacht	w13987
beobachtete	w13988
P	w13989
<g/>
.
Hell	w13991
auf	w13992
seinem	w13993
gegen	w13994
Mittag	w13995
gestellten	w13996
Reaumourischen	w13997
Thermometer	w13998
<g/>
,
daß	w14000
der	w14001
Merkur	w14002
über	w14003
dem	w14004
Gefrierpunkte	w14005
fünf	w14006
einen	w14007
halben	w14008
Grad	w14009
stand	w14010
<g/>
:
diese	w14012
Höhe	w14013
des	w14014
Merkurs	w14015
zeigte	w14016
eine	w14017
ziemliche	w14018
Wärme	w14019
der	w14020
Luft	w14021
<g/>
,
die	w14023
damals	w14024
ganz	w14025
stille	w14026
war	w14027
<g/>
;
der	w14029
Himmel	w14030
mit	w14031
gleichformigen	w14032
schwarzen	w14033
Nebeln	w14034
oder	w14035
Wolken	w14036
ganz	w14037
überzogen	w14038
<g/>
;
das	w14040
Barometer	w14041
zeigte	w14042
um	w14043
Mitter=nacht	w14044
<g/>
=
28	w14046
<g/>
.
Zoll	w14048
1	w14049
<g/>
.
Linie	w14051
Wienerschuh	w14052
<g/>
.
Gegen	w14054
halb	w14055
2	w14056
<g/>
.
Uhr	w14058
Morgens	w14059
fiengen	w14060
die	w14061
Fensterrahmen	w14062
im	w14063
Wohnzimmer	w14064
des	w14065
P	w14066
<g/>
.
Hells	w14068
an	w14069
zu	w14070
krachen	w14071
<g/>
,
gleich	w14073
als	w14074
wenn	w14075
selbe	w14076
sich	w14077
spalten	w14078
woll=ten	w14079
<g/>
=
<g/>
;
noch	w14082
ware	w14083
die	w14084
Luft	w14085
ruhig	w14086
<g/>
,
eine	w14088
viertel	w14089
Stunde	w14090
darauf	w14091
erhob	w14092
sich	w14093
gähling	w14094
ein	w14095
heftiger	w14096
Wind	w14097
Sud	w14098
<g/>
=
West	w14100
mit	w14101
vielen	w14102
schnell	w14103
aufeinander	w14104
folgenden	w14105
<g/>
,
doch	w14107
unterbrochenen	w14108
gewaltigen	w14109
Stössen	w14110
<g/>
.
Um	w14112
2	w14113
<g/>
.
Uhr	w14115
wurde	w14116
die	w14117
Luft	w14118
wieder	w14119
still	w14120
<g/>
,
der	w14122
Him=mel	w14123
<g/>
=
ware	w14125
noch	w14126
mit	w14127
dicken	w14128
dünstigen	w14129
Wolken	w14130
überzogen	w14131
<g/>
,
aber	w14133
etliche	w14134
Minuten	w14135
nach	w14136
dreyviertel	w14137
auf	w14138
3	w14139
<g/>
.
Uhr	w14141
fienge	w14142
der	w14143
Astro=nomische	w14144
<g/>
=
Thurn	w14146
erschröcklich	w14147
an	w14148
zu	w14149
beben	w14150
<g/>
;
die	w14152
fünf	w14153
Schellen	w14154
in	w14155
dem	w14156
Zimmer	w14157
des	w14158
gedachten	w14159
Astronomi	w14160
<g/>
,
deren	w14162
jede	w14163
einen	w14164
be=sonderen	w14165
<g/>
=
Dratzug	w14167
in	w14168
so	w14169
viele	w14170
andere	w14171
Zimmer	w14172
hat	w14173
<g/>
,
gaben	w14175
einen	w14176
Klang	w14177
von	w14178
sich	w14179
<g/>
,
und	w14181
alles	w14182
wurde	w14183
entsetzlich	w14184
beweget	w14185
<g/>
;
man	w14187
hörte	w14188
ein	w14189
unterirrdisches	w14190
Getös	w14191
<g/>
,
Sausen	w14193
<g/>
,
und	w14195
Brausen	w14196
<g/>
,
welches	w14198
einem	w14199
in	w14200
Sude	w14201
brudelnden	w14202
Wasser	w14203
ähnlich	w14204
schiene	w14205
<g/>
.
Die	w14207
Erschütterun=gen	w14208
<g/>
=
dieses	w14210
Erdbebens	w14211
waren	w14212
nicht	w14213
schwankend	w14214
<g/>
,
sondern	w14216
kamen	w14217
von	w14218
Stossen	w14219
<g/>
,
die	w14221
von	w14222
