<doc id="edoc_wd_1779-05-22" attrs="word" year="1779" month="05" day="22" corpus="1">
<head id="hl1">
Paris	w6
Behausung	w16637
auf	w16638
der	w16639
Wieden	w16640
Satzweis	w16641
ver=sichert	w16642
<g/>
=
worden	w16644
wäre	w16645
<g/>
.
Da	w16647
ihr	w16648
aber	w16649
sothaner	w16650
Satzbrief	w16651
in	w16652
Verstoß	w16653
gerathen	w16654
<g/>
,
und	w16656
auch	w16657
un=erachtet	w16658
<g/>
=
all	w16660
möglichen	w16661
Nachsuchen	w16662
nicht	w16663
mehr	w16664
zu	w16665
Handen	w16666
zu	w16667
bringen	w16668
wäre	w16669
<g/>
,
hat	w16671
sie	w16672
um	w16673
die	w16674
Ausfertigung	w16675
eines	w16676
in	w16677
derley	w16678
Fällen	w16679
gewöhnli	w16680
<g/>
=
</p>
<p id="p171">
chen	w16682
Amortisationsedikts	w16683
bey	w16684
uns	w16685
angelanget	w16686
<g/>
;
gleichwie	w16688
wir	w16689
in	w16690
dieses	w16691
Gesuch	w16692
zu	w16693
gewilligen	w16694
auch	w16695
keinen	w16696
Anstand	w16697
genommen	w16698
<g/>
.
So	w16700
haben	w16701
jene	w16702
<g/>
,
welche	w16704
von	w16705
ersagtem	w16706
Satzbriefe	w16707
einige	w16708
Wissenschaft	w16709
haben	w16710
<g/>
,
oder	w16712
hieran	w16713
einige	w16714
Sprü=che	w16715
<g/>
=
zu	w16717
stellen	w16718
vermeinen	w16719
<g/>
,
von	w16721
unten	w16722
gesetzten	w16723
Dato	w16724
an	w16725
<g/>
,
binnen	w16727
1	w16728
Jahr	w16729
6	w16730
Wochen	w16731
und	w16732
3	w16733
Täg	w16734
bey	w16735
unserm	w16736
und	w16737
gemeiner	w16738
Stadt	w16739
Grund=buch	w16740
<g/>
=
solches	w16742
alsogewiß	w16743
anzubringen	w16744
<g/>
,
und	w16746
sich	w16747
hiezu	w16748
behörig	w16749
zu	w16750
legitimiren	w16751
<g/>
,
wie	w16753
im	w16754
widrigen	w16755
nach	w16756
Verstreichung	w16757
dieses	w16758
Termins	w16759
<g/>
,
sothaner	w16761
Satz	w16762
für	w16763
nichtig	w16764
<g/>
,
und	w16766
unkräftig	w16767
geachtet	w16768
<g/>
,
mit=hin	w16770
<g/>
=
bey	w16772
dem	w16773
Grundbuch	w16774
unbedenklich	w16775
kaßirt	w16776
wer=den	w16777
<g/>
=
soll	w16779
<g/>
.
Wien	w16781
den	w16782
13	w16783
<g/>
.
December	w16785
1778	w16786
<g/>
.
</p>
<head id="hl34">
Jn	w16788
der	w16789
Joh	w16790
<g/>
.
Paul	w16792
Krausischen	w16793
Buchhandlung	w16794
im	w16795
neuen	w16796
Michaelerhaus	w16797
Nr	w16798
<g/>
.
1183	w16800
der	w16801
k	w16802
<g/>
.
k	w16804
<g/>
.
Reitschule	w16806
über	w16807
sind	w16808
nebst	w16809
vielen	w16810
andern	w16811
Bü=chern	w16812
<g/>
=
auch	w16814
folgende	w16815
zu	w16816
haben	w16817
<g/>
:
</head>
<p id="p172">
Weitbrechts	w16819
Syndesmologie	w16820
<g/>
,
oder	w16822
Beschrei=bung	w16823
<g/>
=
der	w16825
Bänder	w16826
des	w16827
menschlichen	w16828
Körpers	w16829
in	w16830
einem	w16831
vollständigen	w16832
Auszug	w16833
gebracht	w16834
<g/>
,
u	w16836
<g/>
.
mit	w16838
dazu	w16839
gehörigen	w16840
Figuren	w16841
versehen	w16842
<g/>
,
8	w16844
<g/>
.
Straßburg	w16846
1779	w16847
<g/>
.
1	w16849
fl	w16850
<g/>
.
20	w16852
kr	w16853
<g/>
.
</p>
<p id="p173">
Fleury	w16855
historia	w16856
Ecclesiastica	w16857
<g/>
,
Tomus	w16859
LX	w16860
<g/>
.
8	w16862
<g/>
.
Aug	w16864
<g/>
.
Vind	w16866
<g/>
.
1779	w16868
<g/>
.
1	w16870
fl	w16871
<g/>
.
</p>
<p id="p174">
Neue	w16873
Sammlung	w16874
auserlesener	w16875
Kanzelreden	w16876
über	w16877
die	w16878
vornehmsten	w16879
Gegenstände	w16880
in	w16881
der	w16882
Kirche	w16883
<g/>
,
6ter	w16885
Band	w16886
<g/>
,
8	w16888
<g/>
.
Augsb	w16890
<g/>
.
1779	w16892
<g/>
.
42	w16894
kr	w16895
<g/>
.
</p>
<p id="p175">
Brunck	w16897
Analecta	w16898
veterum	w16899
Poætarum	w16900
Græco-rum	w16901
<g/>
-
<g/>
,
3	w16904
Tomi	w16905
<g/>
,
8	w16907
<g/>
.
maj	w16909
<g/>
.
Argens	w16911
<g/>
.
1779	w16913
<g/>
.
</p>
<p id="p176">
Richters	w16915
Abhandlung	w16916
von	w16917
den	w16918
Brüchen	w16919
<g/>
,
1ter	w16921
Band	w16922
<g/>
,
m	w16924
<g/>
.
K	w16926
<g/>
.
8	w16928
<g/>
.
Gött	w16930
<g/>
.
1778	w16932
<g/>
.
1	w16934
fl	w16935
<g/>
.
15	w16937
kr	w16938
<g/>
.
</p>
<p id="p177">
Kosmologische	w16940
Unterhaltungen	w16941
für	w16942
die	w16943
Jugend	w16944
<g/>
,
1ter	w16946
Band	w16947
<g/>
,
von	w16949
den	w16950
Weltkörpern	w16951
<g/>
,
m	w16953
<g/>
.
K	w16955
<g/>
.
8	w16957
<g/>
.
Leipz	w16959
<g/>
.
1778	w16961
<g/>
.
1	w16963
fl	w16964
<g/>
.
30	w16966
kr	w16967
<g/>
.
</p>
<p id="p178">
Oesterreichische	w16969
gelehrte	w16970
Anzeigen	w16971
<g/>
,
1tes	w16973
Heft	w16974
1779	w16975
<g/>
.
gr	w16977
<g/>
.
8	w16979
<g/>
.
Linz	w16981
brochirt	w16982
40	w16983
kr	w16984
<g/>
.
</p>
<p id="p179">
Neumayrs	w16986
dreyfache	w16987
Sittenreden	w16988
auf	w16989
jedes	w16990
Fest	w16991
der	w16992
göttlichen	w16993
Mutter	w16994
Maria	w16995
<g/>
,
8	w16997
<g/>
.
Augsburg	w16999
1779	w17000
<g/>
.
51	w17002
kr	w17003
<g/>
.
</p>
<p id="p180">
Pouget's	w17005
katholische	w17006
Unterweisungen	w17007
nach	w17008
der	w17009
Weise	w17010
einer	w17011
Christenlehre	w17012
<g/>
,
9	w17014
Bände	w17015
<g/>
,
gr	w17017
<g/>
.
8	w17019
<g/>
.
Augsb	w17021
<g/>
.
1779	w17023
<g/>
.
5	w17025
fl	w17026
<g/>
.
</p>
<p id="p181">
Biblia	w17028
sacra	w17029
<g/>
,
oder	w17031
die	w17032
heilige	w17033
Schrift	w17034
des	w17035
al=ten	w17036
<g/>
=
und	w17038
neuen	w17039
Testaments	w17040
<g/>
,
das	w17042
Buch	w17043
Moy=ses	w17044
<g/>
=
in	w17046
2	w17047
Bänden	w17048
<g/>
,
Josua	w17050
<g/>
,
die	w17052
Richter	w17053
und	w17054
Ruth	w17055
<g/>
,
verdeutscht	w17057
und	w17058
mit	w17059
Anmerkungen	w17060
ver=sehen	w17061
<g/>
=
durch	w17063
Jgnatz	w17064
Weitenauer	w17065
<g/>
,
gr	w17067
<g/>
.
8	w17069
<g/>
.
Augsb	w17071
<g/>
.
1779	w17073
<g/>
.
3	w17075
fl	w17076
<g/>
.
</p>
<p id="p182">
Numismata	w17078
græca	w17079
non	w17080
ante	w17081
vulgato	w17082
quæ	w17083
Antonius	w17084
Benedictus	w17085
e	w17086
suo	w17087
Maxime	w17088
&	w17089
ex	w17090
Amicorum	w17091
museis	w17092
selegit	w17093
subjectisque	w17094
Ga-sparus	w17095
<g/>
-
Oderici	w17097
Animadversionibus	w17098
suis	w17099
etiam	w17100
notis	w17101
illustravit	w17102
<g/>
,
8	w17104
<g/>
.
maj	w17106
<g/>
.
Romæ	w17108
1777	w17109
<g/>
.
</p>
<p id="p183">
Pini	w17111
de	w17112
Venarum	w17113
Metallicarum	w17114
Excoctione	w17115
<g/>
,
Vol	w17117
<g/>
.
Jmam	w17119
<g/>
,
quo	w17121
im	w17122
V	w17123
<g/>
.
Libros	w17125
tributo	w17126
ex-plicantus	w17127
<g/>
-
<g/>
,
quæ	w17130
ad	w17131
eam	w17132
rem	w17133
generatim	w17134
f	w17135
aciunt	w17136
<g/>
,
c	w17138
<g/>
.
fig	w17140
<g/>
.
4	w17142
<g/>
.
maj	w17144
<g/>
.
Mediol	w17146
<g/>
.
1779	w17148
<g/>
.
</p>
<p id="p184">
Deduktionsbibliothek	w17150
von	w17151
Deutschland	w17152
<g/>
,
nebst	w17154
dazugehörigen	w17155
Nachrichten	w17156
<g/>
,
1ter	w17158
Band	w17159
<g/>
,
gr	w17161
<g/>
.
8	w17163
<g/>
.
Frankf	w17165
<g/>
.
und	w17167
Leipz	w17168
<g/>
.
1778	w17170
<g/>
.
</p>
<p id="p185">
Baumeri	w17172
Medicina	w17173
forensis	w17174
præter	w17175
Partes	w17176
con-suetas	w17177
<g/>
-
<g/>
,
primos	w17180
lincos	w17181
Jurisprudentiæ	w17182
Me-dico	w17183
<g/>
-
<g/>
-
Militaris	w17186
&	w17187
veterinario	w17188
<g/>
-
civilis	w17190
con-tinens	w17191
<g/>
-
<g/>
,
8	w17194
<g/>
.
Francof	w17196
<g/>
.
1778	w17198
<g/>
.
1	w17200
fl	w17201
<g/>
.
</p>
<p id="p186">
Anweisung	w17203
für	w17204
Anfänger	w17205
Pflanzen	w17206
zum	w17207
Nutzen	w17208
und	w17209
Vergnügen	w17210
zum	w17211
sammeln	w17212
und	w17213
nach	w17214
dem	w17215
Linneischen	w17216
System	w17217
zu	w17218
bestimmen	w17219
<g/>
,
1ter	w17221
Theil	w17222
<g/>
,
8	w17224
<g/>
.
Gotha	w17226
1778	w17227
<g/>
.
30	w17229
kr	w17230
<g/>
.
</p>
<p id="p187">
Recueil	w17232
des	w17233
plus	w17234
jolis	w17235
Contes	w17236
tirés	w17237
des	w17238
Mille	w17239
&	w17240
une	w17241
Nuit	w17242
a	w17243
l'usage	w17244
des	w17245
Ecoles	w17246
par	w17247
Mr	w17248
<g/>
.
Schoummel	w17250
<g/>
,
2	w17252
Tom	w17253
<g/>
.
pet	w17255
<g/>
.
8vo	w17257
1	w17258
fl	w17259
<g/>
.
8	w17261
kr	w17262
<g/>
.
</p>
<head id="hl35">
Jn	w17264
der	w17265
Weingandischen	w17266
Buchhandlung	w17267
am	w17268
Gra=ben	w17269
<g/>
=
im	w17271
Hrn	w17272
<g/>
.
Hofrath	w17274
v	w17275
<g/>
.
Kollerischen	w17277
<g/>
,
vormals	w17279
Baron	w17280
Weberischen	w17281
Haus	w17282
Nr	w17283
<g/>
.
1174	w17285
<g/>
,
sind	w17287
nebst	w17288
andern	w17289
Büchern	w17290
<g/>
,
Landkarten	w17292
und	w17293
Kupfersti=chen	w17294
<g/>
=
<g/>
,
auch	w17297
folgende	w17298
zu	w17299
haben	w17300
<g/>
:
</head>
<p id="p188">
Friedenslied	w17302
<g/>
,
von	w17304
Rautenstrauch	w17305
<g/>
,
8	w17307
<g/>
.
1779	w17309
<g/>
.
20	w17311
kr	w17312
<g/>
.
</p>
<p id="p189">
Kriegslieder	w17314
für	w17315
Josephs	w17316
Heere	w17317
<g/>
,
von	w17319
Rau=tenstrauch	w17320
<g/>
=
<g/>
,
8	w17323
<g/>
.
Wien	w17325
1778	w17326
<g/>
.
20	w17328
kr	w17329
<g/>
.
</p>
<p id="p190">
Der	w17331
Winterkrieg	w17332
<g/>
,
von	w17334
Rautenstrauch	w17335
<g/>
,
8	w17337
<g/>
.
Wien	w17339
1779	w17340
<g/>
.
20	w17342
kr	w17343
<g/>
.
</p>
<p id="p191">
Bourscheid	w17345
<g/>
(
J	w17347
<g/>
.
W	w17349
<g/>
.
v	w17351
<g/>
.
<g/>
)
der	w17354
erste	w17355
Feldzug	w17356
im	w17357
vierten	w17358
preußischen	w17359
Kriege	w17360
<g/>
,
3	w17362
Stücke	w17363
<g/>
,
4	w17365
<g/>
.
Wien	w17367
1779	w17368
<g/>
.
1	w17370
fl	w17371
<g/>
.
30	w17373
kr	w17374
<g/>
.
</p>
<p id="p192">
Geschichte	w17376
der	w17377
Kriege	w17378
in	w17379
und	w17380
ausser	w17381
Europa	w17382
<g/>
,
18ter	w17384
Theil	w17385
<g/>
,
4	w17387
<g/>
.
1779	w17389
<g/>
.
30	w17391
kr	w17392
<g/>
.
Alle	w17394
18	w17395
Thei=le	w17396
<g/>
=
9	w17398
fl	w17399
<g/>
.
</p>
<p id="p193">
Position	w17401
der	w17402
kais	w17403
<g/>
.
kön	w17405
<g/>
.
preußisch	w17407
<g/>
.
und	w17409
kuhrfürstl	w17410
<g/>
.
Armeen	w17412
in	w17413
Böhmen	w17414
im	w17415
Jahre	w17416
1778	w17417
<g/>
.
bis	w17419
den	w17420
10	w17421
<g/>
.
August	w17423
30	w17424
kr	w17425
<g/>
.
</p>
<p id="p194">
Goldener	w17427
Spiegel	w17428
für	w17429
Kinder	w17430
<g/>
,
erste	w17432
Lieferung	w17433
<g/>
,
8	w17435
<g/>
.
1778	w17437
<g/>
.
geb	w17439
<g/>
.
48	w17441
kr	w17442
<g/>
.
</p>
<p id="p195">
Empfindsame	w17444
Reisen	w17445
durch	w17446
Deutschland	w17447
von	w17448
S**	w17449
<g/>
,
3	w17451
Theile	w17452
<g/>
,
geb	w17454
<g/>
.
8	w17456
<g/>
.
1772	w17458
<g/>
.
2	w17460
fl	w17461
<g/>
.
40	w17463
kr	w17464
<g/>
.
</p>
<p id="p196">
Wünhardt	w17466
<g/>
(
Gabr	w17468
<g/>
.
<g/>
)
Subsidia	w17471
sacri	w17472
tribunalis	w17473
ad	w17474
Institutionem	w17475
practicam	w17476
Confessari	w17477
<g/>
,
8	w17479
<g/>
.
1778	w17481
<g/>
.
36	w17483
kr	w17484
<g/>
.
</p>
<p id="p197">
Neuntägige	w17486
Andacht	w17487
und	w17488
Gemüthsversammlung	w17489
zu	w17490
würdiger	w17491
Empfangung	w17492
der	w17493
sieben	w17494
göttli=chen	w17495
<g/>
=
Gaben	w17497
des	w17498
heiligen	w17499
Geistes	w17500
<g/>
,
8	w17502
<g/>
.
1766	w17504
<g/>
.
12	w17506
kr	w17507
<g/>
.
</p>
<p id="p198">
Flexine	w17509
de	w17510
Reval	w17511
<g/>
(
des	w17513
Herrn	w17514
<g/>
)
Predigten	w17516
über	w17517
verschiedene	w17518
Gegenstände	w17519
der	w17520
Religion	w17521
und	w17522
der	w17523
Sittenlehre	w17524
<g/>
,
aus	w17526
dem	w17527
Französis	w17528
<g/>
.
von	w17530
Ant	w17531
<g/>
.
Topp	w17533
<g/>
,
1ter	w17535
Band	w17536
<g/>
,
8	w17538
<g/>
.
1	w17540
fl	w17541
<g/>
.
15	w17543
kr	w17544
<g/>
.
</p>
<p id="p199">
Schommatz	w17546
<g/>
(
Phil	w17548
<g/>
.
Pet	w17550
<g/>
.
<g/>
)
Predigten	w17553
für	w17554
den	w17555
frommen	w17556
Landmann	w17557
<g/>
,
auf	w17559
alle	w17560
Sonn	w17561
<g/>
=
und	w17563
Festtage	w17564
des	w17565
ganzen	w17566
Jahrs	w17567
<g/>
,
nebst	w17569
einem	w17570
Anhange	w17571
einiger	w17572
besondern	w17573
Reden	w17574
<g/>
,
3	w17576
Thei=le	w17577
<g/>
=
<g/>
,
gr	w17580
<g/>
.
8	w17582
<g/>
.
1779	w17584
<g/>
.
4	w17586
fl	w17587
<g/>
.
15	w17589
kr	w17590
<g/>
.
</p>
<p id="p200">
Etwas	w17592
für	w17593
alle	w17594
<g/>
,
zum	w17596
Lesen	w17597
im	w17598
Frühling	w17599
und	w17600
Sommer	w17601
beym	w17602
Spazieren	w17603
<g/>
,
im	w17605
Winter	w17606
beym	w17607
Ofen	w17608
<g/>
,
mit	w17610
einem	w17611
Auszuge	w17612
aus	w17613
der	w17614
österrei=chischen	w17615
<g/>
=
Geschichte	w17617
<g/>
,
samt	w17619
der	w17620
Geschlechtsfolge	w17621
</p>
<p id="p201">
der	w17622
Beherrscher	w17623
Oestreichs	w17624
<g/>
,
babenbergischen	w17626
Stammens	w17627
bis	w17628
auf	w17629
Marien	w17630
Theresien	w17631
<g/>
,
von	w17633
Anton	w17634
Ferd	w17635
<g/>
.
von	w17637
Geißau	w17638
<g/>
,
8	w17640
<g/>
.
Wien	w17642
1779	w17643
<g/>
.
24	w17645
kr	w17646
<g/>
.
gebund	w17648
<g/>
.
30	w17650
kr	w17651
<g/>
.
</p>
<p id="p202">
Die	w17653
preußischen	w17654
Winterquartiere	w17655
in	w17656
Sachsen	w17657
<g/>
,
ein	w17659
ländliches	w17660
Lustspiel	w17661
in	w17662
einem	w17663
Aufzuge	w17664
<g/>
,
8	w17666
<g/>
.
1779	w17668
<g/>
.
18	w17670
kr	w17671
<g/>
.
</p>
<p id="p203">
Linne	w17673
<g/>
(
Karl	w17675
v	w17676
<g/>
.
<g/>
)
vollständiges	w17679
Pflanzensystem	w17680
<g/>
,
4ter	w17682
Theil	w17683
<g/>
,
gr	w17685
<g/>
.
8	w17687
<g/>
.
1779	w17689
<g/>
.
3	w17691
fl	w17692
<g/>
.
Alle	w17694
4	w17695
Thei=le	w17696
<g/>
=
12	w17698
fl	w17699
<g/>
.
</p>
<p id="p204">
<g/>
——
vollständiges	w17702
Natursystem	w17703
des	w17704
Mineral=reichs	w17705
<g/>
=
<g/>
,
4ter	w17708
Band	w17709
<g/>
,
gr	w17711
<g/>
.
8	w17713
<g/>
.
1779	w17715
<g/>
.
3	w17717
fl	w17718
<g/>
.
Alle	w17720
4	w17721
Theile	w17722
12	w17723
fl	w17724
<g/>
.
</p>
<head id="hl36">
Jn	w17726
der	w17727
Emerich	w17728
Felix	w17729
Baderischen	w17730
Buchhand=lung	w17731
<g/>
=
in	w17733
der	w17734
Bognergasse	w17735
<g/>
,
neben	w17737
dem	w17738
Toden=kopf	w17739
<g/>
=
<g/>
,
sind	w17742
nebst	w17743
vielen	w17744
andern	w17745
Büchern	w17746
auch	w17747
folgende	w17748
zu	w17749
haben	w17750
<g/>
:
</head>
<p id="p205">
Geschichte	w17752
der	w17753
Kriege	w17754
in	w17755
und	w17756
ausser	w17757
Europa	w17758
<g/>
,
in	w17760
welchem	w17761
die	w17762
am	w17763
Schluße	w17764
des	w17765
Jahres	w17766
1778	w17767
<g/>
.
und	w17769
im	w17770
Anfange	w17771
1779	w17772
<g/>
.
vorgefallenen	w17774
kriege=rischen	w17775
<g/>
=
Begebenheiten	w17777
in	w17778
Deutschland	w17779
<g/>
,
Eng=land	w17781
<g/>
=
<g/>
,
Frankreich	w17784
und	w17785
Amerika	w17786
unpartheyisch	w17787
erzählt	w17788
werden	w17789
<g/>
,
nebst	w17791
einem	w17792
illumenirten	w17793
Plan	w17794
von	w17795
der	w17796
Expedition	w17797
des	w17798
k	w17799
<g/>
.
k	w17801
<g/>
.
Generals	w17803
von	w17804
Wurmser	w17805
auf	w17806
Habelschwerdt	w17807
<g/>
,
18ter	w17809
Theil	w17810
<g/>
,
4	w17812
<g/>
.
1779	w17814
<g/>
.
30	w17816
kr	w17817
<g/>
.
AIle	w17819
18	w17820
Theile	w17821
9	w17822
fl	w17823
<g/>
.
</p>
<p id="p206">
Linne	w17825
<g/>
(
Ritters	w17827
Karl	w17828
von	w17829
<g/>
)
vollständiges	w17831
Natur=system	w17832
<g/>
=
des	w17834
Mineralreichs	w17835
<g/>
,
nach	w17837
der	w17838
zwölf=ten	w17839
<g/>
=
lateinischen	w17841
Ausgabe	w17842
in	w17843
einer	w17844
freyen	w17845
und	w17846
vermehrten	w17847
Uebersetzung	w17848
von	w17849
Johann	w17850
Frid=rich	w17851
<g/>
=
Gmelin	w17853
<g/>
,
4ter	w17855
und	w17856
letzter	w17857
Theil	w17858
<g/>
,
mit	w17860
30	w17861
Kupfertafeln	w17862
<g/>
,
gr	w17864
<g/>
.
8	w17866
<g/>
.
1779	w17868
<g/>
.
3	w17870
fl	w17871
<g/>
.
Alle	w17873
4	w17874
Theile	w17875
12	w17876
fl	w17877
<g/>
.
</p>
<p id="p207">
<g/>
——
vollständiges	w17880
Pflanzensystem	w17881
<g/>
,
nach	w17883
der	w17884
13ten	w17885
lateinischen	w17886
Ausgabe	w17887
übers	w17888
<g/>
.
und	w17890
mit	w17891
einer	w17892
ausführlichen	w17893
Erklärung	w17894
ausgefertigt	w17895
<g/>
,
4ter	w17897
Theil	w17898
<g/>
,
von	w17900
den	w17901
Gesträuchen	w17902
<g/>
,
m	w17904
Kupf	w17905
gr	w17906
<g/>
.
8	w17908
<g/>
.
1779	w17910
<g/>
.
3	w17912
fl	w17913
<g/>
.
Alle	w17915
4	w17916
Theile	w17917
12	w17918
fl	w17919
<g/>
.
</p>
<p id="p208">
Die	w17921
Laster	w17922
<g/>
,
aus	w17924
dem	w17925
Griechischen	w17926
des	w17927
Plut=archs	w17928
<g/>
=
<g/>
,
8	w17931
<g/>
.
1779	w17933
<g/>
.
24	w17935
kr	w17936
<g/>
.
</p>
<p id="p209">
Landsee	w17938
<g/>
(
Joh	w17940
Franz	w17941
Freyh	w17942
<g/>
.
von	w17944
<g/>
)
kurzgefaßte	w17946
topographische	w17947
Beschreibung	w17948
deren	w17949
Städte	w17950
<g/>
,
Oerter	w17952
und	w17953
Herrschaften	w17954
in	w17955
der	w17956
Schweitz	w17957
<g/>
,
so	w17959
in	w17960
des	w17961
hochfürstl	w17962
<g/>
.
bischöfl	w17964
<g/>
.
Hochstifts	w17966
und	w17967
Bisthums	w17968
Constanz	w17969
weltlicher	w17970
Botmäßigkeit	w17971
gehören	w17972
<g/>
,
4	w17974
<g/>
.
1778	w17976
<g/>
.
1	w17978
fl	w17979
<g/>
.
8	w17981
kr	w17982
<g/>
.
</p>
<p id="p210">
Zechs	w17984
<g/>
(
Nepom	w17986
<g/>
.
Felix	w17988
Grafen	w17989
von	w17990
<g/>
)
Anzeige	w17992
des	w17993
in	w17994
dem	w17995
Kuhrfürstenthum	w17996
Bayern	w17997
<g/>
,
Her=zogthum	w17999
<g/>
=
der	w18001
obern	w18002
Pfalz	w18003
befindlichen	w18004
Ort=schaften	w18005
<g/>
=
<g/>
,
Distrikten	w18008
<g/>
,
Klöstern	w18010
<g/>
,
Graf	w18012
<g/>
=
und	w18014
Herrschaften	w18015
<g/>
,
4	w18017
<g/>
.
München	w18019
1778	w18020
<g/>
.
1	w18022
fl	w18023
<g/>
.
24	w18025
kr	w18026
<g/>
.
</p>
<p id="p211">
Tragische	w18028
Bühne	w18029
der	w18030
Römer	w18031
<g/>
,
oder	w18033
Seneka	w18034
2	w18035
Theile	w18036
<g/>
,
aus	w18038
dem	w18039
Lateinischen	w18040
übersetzt	w18041
<g/>
,
3	w18043
Theile	w18044
<g/>
,
8	w18046
<g/>
.
Anspach	w18048
1777	w18049
<g/>
—
78	w18051
<g/>
.
1	w18053
fl	w18054
15	w18055
kr	w18056
<g/>
.
</p>
<p id="p212">
Die	w18058
Werke	w18059
des	w18060
Horaz	w18061
<g/>
,
aus	w18063
dem	w18064
Lateinischen	w18065
von	w18066
Herrn	w18067
Uz	w18068
übers	w18069
<g/>
.
3	w18071
Theile	w18072
<g/>
,
8	w18074
<g/>
.
Anspach	w18076
1773	w18077
<g/>
.
2	w18079
fl	w18080
<g/>
.
15	w18082
kr	w18083
<g/>
.
</p>
<p id="p213">
Cronegks	w18085
<g/>
(
Joh	w18087
<g/>
.
Fridrich	w18089
Freyh	w18090
<g/>
.
von	w18092
<g/>
)
Schrif=ten	w18094
<g/>
=
<g/>
,
2	w18097
Bände	w18098
<g/>
,
gr	w18100
<g/>
.
8	w18102
<g/>
.
Leipz	w18104
<g/>
.
1771	w18106
<g/>
.
2	w18108
fl	w18109
<g/>
.
30	w18111
kr	w18112
<g/>
.
</p>
<p id="p214">
<g/>
——
der	w18115
Freund	w18116
<g/>
,
eine	w18118
Wochenschrift	w18119
in	w18120
3	w18121
Bänden	w18122
<g/>
,
8	w18124
<g/>
.
Anspach	w18126
1773	w18127
<g/>
.
2	w18129
fl	w18130
<g/>
.
15	w18132
kr	w18133
<g/>
.
</p>
<p id="p215">
Home	w18135
<g/>
(
Franz	w18137
<g/>
)
Anfangsgründe	w18139
der	w18140
Arzneywis=senschaft	w18141
<g/>
=
<g/>
,
aus	w18144
dem	w18145
Lateinischen	w18146
übersetzt	w18147
<g/>
,
8	w18149
<g/>
.
1778	w18151
<g/>
.
1	w18153
fl	w18154
<g/>
.
24	w18156
kr	w18157
<g/>
.
</p>
<p id="p216">
Schommarz	w18159
<g/>
(
Philipp	w18161
Peter	w18162
<g/>
)
Predigten	w18164
für	w18165
den	w18166
frommen	w18167
Landmann	w18168
auf	w18169
alle	w18170
Sonn	w18171
<g/>
=
und	w18173
Festtage	w18174
des	w18175
ganzen	w18176
Jahrs	w18177
<g/>
,
3	w18179
Bände	w18180
<g/>
,
gr	w18182
<g/>
.
8	w18184
<g/>
.
Augsb	w18186
<g/>
.
1779	w18188
<g/>
.
4	w18190
fl	w18191
<g/>
.
</p>
<p id="p217">
Biblia	w18193
sacra	w18194
<g/>
,
oder	w18196
die	w18197
heil	w18198
<g/>
.
Schrift	w18200
des	w18201
alten	w18202
Testaments	w18203
<g/>
,
enthaltend	w18205
das	w18206
Buch	w18207
Josue	w18208
<g/>
,
die	w18210
Richter	w18211
und	w18212
Ruth	w18213
mit	w18214
Anmerkungen	w18215
her=ausgegeben	w18216
<g/>
=
von	w18218
Weitenauer	w18219
<g/>
,
gr	w18221
<g/>
.
8	w18223
<g/>
.
1779	w18225
<g/>
.
45	w18227
kr	w18228
<g/>
.
</p>
<p id="p218">
<g/>
——
ebendieselbe	w18231
das	w18232
Buch	w18233
Moyses	w18234
<g/>
,
2	w18236
Bän=de	w18237
<g/>
=
<g/>
,
gr	w18240
<g/>
.
8	w18242
<g/>
.
1779	w18244
<g/>
.
2	w18246
fl	w18247
<g/>
.
45	w18249
kr	w18250
<g/>
.
</p>
<p id="p219">
Der	w18252
kuhrfürstl	w18253
<g/>
.
balerischen	w18255
Gesellschaft	w18256
Predig=ten	w18257
<g/>
=
über	w18259
wichtige	w18260
Gegenstände	w18261
der	w18262
Religion	w18263
und	w18264
Sitten	w18265
<g/>
,
2	w18267
Theile	w18268
<g/>
,
2	w18270
Bände	w18271
<g/>
,
gr	w18273
<g/>
.
8	w18275
<g/>
.
1	w18277
fl	w18278
<g/>
.
40	w18280
kr	w18281
<g/>
.
</p>
<p id="p220">
Leuthners	w18283
<g/>
(
Joh	w18285
Nep	w18286
<g/>
.
Ant	w18288
<g/>
.
<g/>
)
praktische	w18291
Hei=lungsversuche	w18292
<g/>
=
der	w18294
Mutterdünste	w18295
durch	w18296
verschie=denen	w18297
<g/>
=
Gebrauch	w18299
des	w18300
gemeinen	w18301
Wassers	w18302
<g/>
,
8	w18304
<g/>
.
Ulm	w18306
1779	w18307
<g/>
.
45	w18309
kr	w18310
</p>
<p id="p221">
Allgemeines	w18311
Gebetbuch	w18312
<g/>
,
worin	w18314
Morgen	w18315
<g/>
=
Abend=Meß	w18317
<g/>
=
<g/>
=
Beicht	w18320
<g/>
=
und	w18322
Communiongebeter	w18323
<g/>
,
nebst	w18325
verschiedenen	w18326
Andachten	w18327
zu	w18328
finden	w18329
sind	w18330
<g/>
,
ver=fertiget	w18332
<g/>
=
von	w18334
J	w18335
<g/>
.
G	w18337
<g/>
.
Fleury	w18339
<g/>
,
8	w18341
<g/>
.
Constanz	w18343
1779	w18344
<g/>
.
30	w18346
kr	w18347
<g/>
.
</p>
<p id="p222">
Neuestes	w18349
Briefbuch	w18350
<g/>
,
worinn	w18352
die	w18353
allerbesten	w18354
<g/>
,
und	w18356
noch	w18357
niemals	w18358
durch	w18359
den	w18360
Druck	w18361
an	w18362
das	w18363
Licht	w18364
gekommene	w18365
Briefe	w18366
nach	w18367
der	w18368
