<doc id="edoc_wd_1776-12-18" attrs="word" year="1776" month="12" day="18" corpus="1">
<head id="hl1">
Madrid	w38
wurde	w15849
<g/>
.
Leobensdorf	w15851
den	w15852
2	w15853
<g/>
.
Oktober	w15855
1776	w15856
<g/>
.
</p>
<p id="p255">
Von	w15858
Amtswegen	w15859
der	w15860
fürstl	w15861
<g/>
.
Franz	w15863
Joseph	w15864
Lichtensteinischen	w15865
Herrschaft	w15866
Wilfersdorf	w15867
<g/>
,
wird	w15869
hiemit	w15870
zu	w15871
wissen	w15872
gegeben	w15873
<g/>
,
welchergestalten	w15875
des	w15876
Adam	w15877
Bruners	w15878
<g/>
,
Burger	w15880
in	w15881
dem	w15882
<g/>
,
neben	w15884
der	w15885
Kaiserstrasse	w15886
liegenden	w15887
Markt	w15888
Poisdorf	w15889
<g/>
,
eigen=thümliche	w15891
<g/>
=
Behausung	w15893
<g/>
,
den	w15895
15	w15896
<g/>
.
Jänner	w15898
1777	w15899
<g/>
.
früh	w15901
um	w15902
9	w15903
Uhr	w15904
den	w15905
Meistbietenden	w15906
zu	w15907
verkau=fen	w15908
<g/>
=
veranlaßt	w15910
worden	w15911
<g/>
.
Diese	w15913
Behausung	w15914
hat	w15915
einen	w15916
obern	w15917
Stock	w15918
<g/>
,
in	w15920
unterm	w15921
Stock	w15922
sind	w15923
2	w15924
Zimmer	w15925
<g/>
,
1	w15927
schöne	w15928
Kammer	w15929
<g/>
,
1	w15931
Kuchel	w15932
<g/>
,
und	w15934
darneben	w15935
2	w15936
Gewölber	w15937
<g/>
,
im	w15939
obern	w15940
Stock	w15941
3	w15942
Zim=mer	w15943
<g/>
=
<g/>
,
1	w15946
Kammer	w15947
und	w15948
1	w15949
Kuchel	w15950
<g/>
,
wie	w15952
auch	w15953
ein	w15954
Repositorium	w15955
<g/>
,
diese	w15957
Behausung	w15958
ist	w15959
gut	w15960
situirt	w15961
und	w15962
wohl	w15963
zusammengebaut	w15964
<g/>
,
welche	w15966
nun	w15967
diese	w15968
Behausung	w15969
zu	w15970
kaufen	w15971
vermeinen	w15972
<g/>
,
haben	w15974
sich	w15975
in	w15976
obbesagter	w15977
Behausung	w15978
an	w15979
besagten	w15980
Tag	w15981
und	w15982
Stund	w15983
zu	w15984
melden	w15985
<g/>
.
</p>
<p id="p256">
Von	w15987
Amtswegen	w15988
der	w15989
fürstl	w15990
<g/>
.
Franz	w15992
Joseph	w15993
Lichtensteinischen	w15994
Herrschaft	w15995
Wilfersdorf	w15996
wird	w15997
zu	w15998
vernehmen	w15999
gegeben	w16000
<g/>
:
wasmassen	w16002
des	w16003
Joh	w16004
<g/>
.
Georg	w16006
Haserler	w16007
eigenthümliche	w16008
Halblehenbehausung	w16009
in	w16010
dem	w16011
Markt	w16012
Mistelbach	w16013
<g/>
,
den	w16015
16	w16016
<g/>
.
Jäner	w16018
1777	w16019
<g/>
.
licitando	w16021
verkauft	w16022
werden	w16023
wird	w16024
<g/>
.
Diese	w16026
Halb=lehenbehausung	w16027
<g/>
=
<g/>
,
zu	w16030
welcher	w16031
8	w16032
1	w16033
<g/>
/
4	w16035
Joch	w16036
Haus=äcker	w16037
<g/>
=
<g/>
,
1	w16040
<g/>
/
2	w16042
Tagwerk	w16043
Wiesen	w16044
<g/>
,
ein	w16046
Stadel	w16047
<g/>
,
und	w16049
ein	w16050
Halburbarfeldlehen	w16051
gehört	w16052
<g/>
,
liegt	w16054
mitten	w16055
in	w16056
</p>
<p id="p257">
den	w16057
Markt	w16058
von	w16059
einer	w16060
Condignation	w16061
hoch	w16062
im	w16063
ersten	w16064
Stock	w16065
ist	w16066
ein	w16067
Wohnzimmer	w16068
<g/>
,
ein	w16070
Schütt=kasten	w16071
<g/>
=
<g/>
,
ein	w16074
Kuchel	w16075
<g/>
,
ein	w16077
Kammer	w16078
<g/>
,
zu	w16080
ebner	w16081
Erde	w16082
sind	w16083
eben	w16084
jene	w16085
Behältnissen	w16086
wie	w16087
in	w16088
dem	w16089
obern	w16090
Stock	w16091
anzutreffen	w16092
<g/>
,
nicht	w16094
minder	w16095
sind	w16096
in	w16097
diesem	w16098
Haus	w16099
Stallungen	w16100
<g/>
,
wie	w16102
auch	w16103
ein	w16104
ge=wölbter	w16105
<g/>
=
Keller	w16107
<g/>
;
solchemnach	w16109
wann	w16110
einige	w16111
ob=besagte	w16112
<g/>
=
Behausung	w16114
zu	w16115
kaufen	w16116
sich	w16117
entschliessen	w16118
<g/>
,
diese	w16120
können	w16121
in	w16122
dem	w16123
feilgebothenen	w16124
Hause	w16125
an	w16126
bestimmten	w16127
Tag	w16128
erscheinen	w16129
und	w16130
sich	w16131
anmelden	w16132
<g/>
.
</p>
<p id="p258">
Das	w16134
Judicium	w16135
delegatum	w16136
des	w16137
löbl	w16138
<g/>
.
Stifts	w16140
und	w16141
Klosters	w16142
Vornbach	w16143
<g/>
,
als	w16145
Herrschaft	w16146
Glock=nitz	w16147
<g/>
=
<g/>
,
giebt	w16150
hiemit	w16151
zu	w16152
vernehmen	w16153
<g/>
:
wasgestalten	w16155
selbes	w16156
auf	w16157
wiederholtes	w16158
Anlangen	w16159
des	w16160
k	w16161
<g/>
.
k	w16163
<g/>
.
Post=meisters	w16165
<g/>
=
in	w16167
der	w16168
Wienerisch	w16169
<g/>
=
Neustadt	w16171
<g/>
,
Jgnatz	w16173
Oberdorfer	w16174
<g/>
,
in	w16176
eine	w16177
weitere	w16178
Licitirung	w16179
der	w16180
im	w16181
Markt	w16182
Glocknitz	w16183
liegend	w16184
Karl	w16185
Krammerischen	w16186
<g/>
,
zum	w16188
weissen	w16189
Rössel	w16190
genannten	w16191
mit	w16192
der	w16193
Schank=gerechtigkeit	w16194
<g/>
=
versehenen	w16196
Behausung	w16197
samt	w16198
Zu=gehör	w16199
<g/>
=
gewilliget	w16201
<g/>
,
und	w16203
den	w16204
22	w16205
<g/>
.
Jenner	w16207
k	w16208
<g/>
.
J	w16210
<g/>
.
zur	w16212
Tagsatzung	w16213
bestimmet	w16214
habe	w16215
<g/>
.
Als	w16217
haben	w16218
dieje=nige	w16219
<g/>
=
<g/>
,
so	w16222
gedachte	w16223
Behausung	w16224
samt	w16225
Zugehör	w16226
zu	w16227
kaufen	w16228
gedenken	w16229
<g/>
,
an	w16231
obbestimmten	w16232
Tag	w16233
früh	w16234
um	w16235
9	w16236
Uhr	w16237
in	w16238
der	w16239
Kanzley	w16240
der	w16241
löbl	w16242
<g/>
.
Probstey	w16244
Glocknitz	w16245
zu	w16246
erscheinen	w16247
<g/>
,
wo	w16249
sodann	w16250
das	w16251
weitere	w16252
abgehandelt	w16253
werden	w16254
solle	w16255
<g/>
.
</p>
<p id="p259">
Von	w16257
des	w16258
k	w16259
<g/>
.
k	w16261
<g/>
.
zu	w16263
Caschau	w16264
aufgestelten	w16265
Staabs=auditoriatamts	w16266
<g/>
=
wegen	w16268
<g/>
,
wird	w16270
hiemit	w16271
jedermann	w16272
<g/>
,
besonders	w16274
aber	w16275
denen	w16276
<g/>
,
welchen	w16278
daran	w16279
gelegen	w16280
<g/>
,
kund	w16282
gemacht	w16283
<g/>
:
Es	w16285
sey	w16286
zur	w16287
gänzlichen	w16288
Richtig=stellung	w16289
<g/>
=
der	w16291
Verlassenschaft	w16292
des	w16293
in	w16294
der	w16295
Festung	w16296
Munkatz	w16297
gestandenen	w16298
<g/>
,
und	w16300
auch	w16301
alda	w16302
mit	w16303
Ende	w16304
abgewichenen	w16305
Jahrs	w16306
ohne	w16307
Testament	w16308
verstorbe=nen	w16309
<g/>
=
Herrn	w16311
Commendanten	w16312
<g/>
,
Oberstlieutenant	w16314
Georg	w16315
von	w16316
Gordon	w16317
<g/>
,
unumgänglich	w16319
für	w16320
nöthig	w16321
erachtet	w16322
worden	w16323
<g/>
,
alle	w16325
und	w16326
jede	w16327
<g/>
,
die	w16329
entweder	w16330
jure	w16331
hæreditatis haereditatis	w16332
<g/>
,
crediti	w16334
<g/>
,
aut	w16336
alio	w16337
quocun-que	w16338
<g/>
-
titulo	w16340
daran	w16341
Theil	w16342
zu	w16343
nehmen	w16344
gedenken	w16345
<g/>
,
in	w16347
Erfahrung	w16348
zu	w16349
bringen	w16350
<g/>
,
und	w16352
zur	w16353
rechtlichen	w16354
Legitimation	w16355
und	w16356
Liquidirung	w16357
ihrer	w16358
vermeinen=den	w16359
<g/>
=
Sprüchen	w16361
einzuberufen	w16362
<g/>
;
daher	w16364
geschiehet	w16365
solches	w16366
durch	w16367
dieses	w16368
Edikt	w16369
<g/>
,
nebst	w16371
der	w16372
ausdrückli=chen	w16373
<g/>
=
Erinnerung	w16375
<g/>
,
daß	w16377
sothane	w16378
sowohl	w16379
in	w16380
<g/>
=
als	w16382
ausländische	w16383
Jnteressenten	w16384
sich	w16385
bis	w16386
20	w16387
<g/>
.
May	w16389
1777	w16390
entweder	w16391
selbst	w16392
<g/>
,
oder	w16394
durch	w16395
hinlänglich	w16396
unterrich=tete	w16397
<g/>
=
Gewaltträger	w16399
bey	w16400
gedachten	w16401
Staabsaudi=toriatamt	w16402
<g/>
=
um	w16404
so	w16405
gewisser	w16406
melden	w16407
<g/>
,
auch	w16409
ihre	w16410
et=wa	w16411
<g/>
=
habende	w16413
Behelfe	w16414
zu	w16415
der	w16416
wiederholten	w16417
Gor=donischen	w16418
<g/>
=
Verlassenschaft	w16420
gründlich	w16421
erweisen	w16422
<g/>
,
und	w16424
behörigermassen	w16425
schriftlich	w16426
einlegen	w16427
<g/>
,
als	w16429
im	w16430
widrigen	w16431
nach	w16432
Verfliessung	w16433
der	w16434
anberaumten	w16435
Zeitfrist	w16436
niemand	w16437
mehr	w16438
gehöret	w16439
<g/>
,
sondern	w16441
das	w16442
weitere	w16443
was	w16444
Rechtens	w16445
ist	w16446
<g/>
,
fürgekehret	w16448
werden	w16449
soll	w16450
<g/>
.
</p>
<p id="p260">
Von	w16452
des	w16453
k	w16454
<g/>
.
k	w16456
<g/>
.
zu	w16458
Caschau	w16459
aufgestelten	w16460
Staabs=auditoriatamts	w16461
<g/>
=
wegen	w16463
<g/>
,
wird	w16465
hiemit	w16466
jedermann	w16467
<g/>
,
</p>
<p id="p261">
besonders	w16469
aber	w16470
denen	w16471
daran	w16472
gelegen	w16473
<g/>
,
zu	w16475
wissen	w16476
gemacht	w16477
<g/>
:
Es	w16479
sey	w16480
zur	w16481
Richtigstellung	w16482
der	w16483
Ver=lassenschaft	w16484
<g/>
=
des	w16486
zu	w16487
Leutschau	w16488
gestandenen	w16489
<g/>
,
und	w16491
den	w16492
21	w16493
<g/>
.
Septemb	w16495
<g/>
.
ohne	w16497
Testament	w16498
verblichenen	w16499
Herrn	w16500
Commendanten	w16501
<g/>
,
Oberstlieutenant	w16503
Bene=dikt	w16504
<g/>
=
Painter	w16506
von	w16507
Altenberg	w16508
<g/>
,
für	w16510
nothwendig	w16511
erachtet	w16512
worden	w16513
<g/>
,
alle	w16515
und	w16516
jede	w16517
<g/>
,
die	w16519
entweder	w16520
jure	w16521
hæreditatis haereditatis	w16522
<g/>
,
crediti	w16524
<g/>
,
aut	w16526
alio	w16527
quocun-que	w16528
<g/>
-
titulo	w16530
daran	w16531
Theil	w16532
zu	w16533
nehmen	w16534
gedenken	w16535
<g/>
,
in	w16537
Erfahrung	w16538
zu	w16539
bringen	w16540
<g/>
,
und	w16542
zur	w16543
rechtlichen	w16544
Legitimation	w16545
und	w16546
Liquidirung	w16547
ihrer	w16548
vermeinen=den	w16549
<g/>
=
Sprüchen	w16551
einzuberufen	w16552
<g/>
;
daher	w16554
geschiehet	w16555
solches	w16556
durch	w16557
gegenwärtig	w16558
offenes	w16559
Edikt	w16560
<g/>
,
nebst	w16562
der	w16563
Erinnerung	w16564
<g/>
,
daß	w16566
sothane	w16567
sowohl	w16568
in	w16569
<g/>
=
als	w16571
ausländische	w16572
Jnteressenten	w16573
sich	w16574
bis	w16575
30	w16576
<g/>
.
May	w16578
1777	w16579
entweder	w16580
selbst	w16581
<g/>
,
oder	w16583
durch	w16584
hinlänglich	w16585
unter=richtete	w16586
<g/>
=
Gewaltträger	w16588
bey	w16589
gedachten	w16590
Staabsau=ditoriatamt	w16591
<g/>
=
um	w16593
so	w16594
gewisser	w16595
melden	w16596
<g/>
,
auch	w16598
ihre	w16599
etwa	w16600
habende	w16601
Behelfe	w16602
zu	w16603
der	w16604
wiederholten	w16605
Al=tenbergischen	w16606
<g/>
=
Verlassenschaft	w16608
gründlich	w16609
erweisen	w16610
<g/>
,
und	w16612
behörigermassen	w16613
schriftlich	w16614
einlegen	w16615
<g/>
,
als	w16617
im	w16618
widrigen	w16619
Falle	w16620
nach	w16621
Verfliessung	w16622
der	w16623
anberaum=ten	w16624
<g/>
=
Zeitfrist	w16626
niemand	w16627
mehr	w16628
gehöret	w16629
<g/>
,
sondern	w16631
das	w16632
weitere	w16633
<g/>
,
was	w16635
Rechtens	w16636
ist	w16637
<g/>
,
erkennet	w16639
werden	w16640
soll	w16641
<g/>
.
</p>
<p id="p262">
Von	w16643
des	w16644
fürstl	w16645
<g/>
.
Stifts	w16647
und	w16648
Jungfrauenklo=ster	w16649
<g/>
=
zur	w16651
Himmelspforten	w16652
Grundbuchs	w16653
wegen	w16654
<g/>
,
wird	w16656
hiemit	w16657
jedermänniglich	w16658
<g/>
,
insonderheit	w16660
aber	w16661
dem	w16662
Herrn	w16663
Jakob	w16664
Leitner	w16665
<g/>
,
allenfalls	w16667
dessen	w16668
Erben	w16669
<g/>
,
oder	w16671
Ceßionarien	w16672
<g/>
,
oder	w16674
anderweitigen	w16675
Theil=nehmern	w16676
<g/>
=
<g/>
,
kund	w16679
und	w16680
zu	w16681
wissen	w16682
gemacht	w16683
<g/>
:
es	w16685
ha=be	w16686
<g/>
=
bey	w16688
dem	w16689
dießeitigen	w16690
Stiftsgrundbuch	w16691
Regi=na	w16692
<g/>
=
Schwabin	w16694
<g/>
,
gebohrne	w16696
Leitnerin	w16697
<g/>
,
behaust	w16699
ge=weste	w16700
<g/>
=
Unterthanin	w16702
zu	w16703
Simmering	w16704
<g/>
,
mit	w16706
meh=rern	w16707
<g/>
=
angezeigt	w16709
<g/>
,
welchergestalten	w16711
er	w16712
Herr	w16713
Ja=kob	w16714
<g/>
=
Leitner	w16716
wegen	w16717
einer	w16718
vermeintliche	w16719
an	w16720
sie	w16721
Schwabin	w16722
habender	w16723
Foderung	w16724
pr	w16725
<g/>
.
32	w16727
fl	w16728
<g/>
.
be=reits	w16730
<g/>
=
unterm	w16732
22	w16733
<g/>
.
April	w16735
1748	w16736
<g/>
.
ein	w16738
gerichtlicher	w16739
Verboth	w16740
auf	w16741
das	w16742
ihr	w16743
Regina	w16744
Schwabin	w16745
ange=fallene	w16746
<g/>
=
<g/>
,
bey	w16749
des	w16750
diesseitigen	w16751
Grundbuchshanden	w16752
verwahrlich	w16753
aufbehalten	w16754
geweste	w16755
väterliche	w16756
Erb=gut	w16757
<g/>
=
bewirket	w16759
<g/>
,
sich	w16761
sodann	w16762
mittels	w16763
Erkaufung	w16764
einer	w16765
Officiersstelle	w16766
in	w16767
die	w16768
allerhöchste	w16769
kais	w16770
<g/>
.
kön	w16772
<g/>
.
Kriegsdienste	w16774
begeben	w16775
<g/>
,
und	w16777
somit	w16778
sich	w16779
von	w16780
hier	w16781
<g/>
,
unwissend	w16783
<g/>
,
wohin	w16785
<g/>
,
oder	w16787
daß	w16788
bis	w16789
anher	w16790
von	w16791
sei=nem	w16792
<g/>
=
Leben	w16794
oder	w16795
Todt	w16796
etwas	w16797
zu	w16798
vernehmen	w16799
gewesen	w16800
wäre	w16801
<g/>
,
entfernt	w16803
hätte	w16804
<g/>
.
Es	w16806
wäre	w16807
zwar	w16808
derselbe	w16809
nach	w16810
der	w16811
Hand	w16812
zu	w16813
Rechtfertigung	w16814
sei=nes	w16815
<g/>
=
obgedacht	w16817
geschlagenen	w16818
Verboths	w16819
<g/>
,
durch	w16821
öf=fentliche	w16822
<g/>
=
<g/>
,
auf	w16825
6	w16826
Wochen	w16827
und	w16828
3	w16829
Täg	w16830
angeschla=gene	w16831
<g/>
=
Valvaledikten	w16833
<g/>
,
der	w16835
Ordnung	w16836
nach	w16837
fürge=fodert	w16838
<g/>
=
worden	w16840
<g/>
;
allein	w16842
obschon	w16843
er	w16844
zu	w16845
der	w16846
an=beraumten	w16847
<g/>
=
Zeit	w16849
nicht	w16850
erschienen	w16851
<g/>
,
folglich	w16853
sotha=nes	w16854
<g/>
=
Verboth	w16856
nie	w16857
rechtlich	w16858
justificirt	w16859
hätte	w16860
<g/>
,
so	w16862
wäre	w16863
ihr	w16864
doch	w16865
ihr	w16866
väterliches	w16867
Erbgut	w16868
in	w16869
so	w16870
lang	w16871
nicht	w16872
verabfolgt	w16873
worden	w16874
<g/>
,
als	w16876
bis	w16877
sie	w16878
die	w16879
angebentliche	w16880
Foderung	w16881
wiederholten	w16882
Herrn	w16883
Leit=ners	w16884
<g/>
=
zu	w16886
allhiesiger	w16887
Sicherheit	w16888
auf	w16889
das	w16890
von	w16891
ihr	w16892
<g/>
,
</p>
<p id="p263">
und	w16894
ihrem	w16895
Ehewirth	w16896
Anton	w16897
Schwab	w16898
zu	w16899
Sim=mering	w16900
<g/>
=
besessene	w16902
Haus	w16903
unterm	w16904
9	w16905
<g/>
.
Juni	w16907
1751	w16908
<g/>
.
mit	w16910
32	w16911
fl	w16912
<g/>
.
Satzweis	w16914
hätte	w16915
versichern	w16916
lassen	w16917
<g/>
.
Da	w16919
sie	w16920
nun	w16921
inzwischen	w16922
ersternannt	w16923
ihr	w16924
besessenes	w16925
Haus	w16926
verkauft	w16927
<g/>
,
und	w16929
der	w16930
Käufer	w16931
auf	w16932
die	w16933
Ab=thuung	w16934
<g/>
=
berührten	w16936
Satzpostes	w16937
dringete	w16938
<g/>
,
hingegen	w16940
der	w16941
diesfällig	w16942
ausgefertigte	w16943
Satzbrief	w16944
immittels	w16945
in	w16946
Verstoß	w16947
gerathen	w16948
wäre	w16949
<g/>
,
so	w16951
bate	w16952
sie	w16953
<g/>
,
um	w16955
so=thane	w16956
<g/>
=
Satzpost	w16958
ordentlich	w16959
abthun	w16960
zu	w16961
können	w16962
<g/>
,
einerseits	w16964
gedachten	w16965
Herrn	w16966
Leitner	w16967
zu	w16968
Herstel=lung	w16969
<g/>
=
des	w16971
Beweises	w16972
seiner	w16973
angebentlichen	w16974
Fode=rung	w16975
<g/>
=
<g/>
,
andererseits	w16978
aber	w16979
auch	w16980
diejenige	w16981
<g/>
,
welche	w16983
etwa	w16984
den	w16985
diesfalls	w16986
unterm	w16987
9	w16988
<g/>
.
Juni	w16990
1751	w16991
<g/>
.
aus=gefertigten	w16993
<g/>
=
Satzbrief	w16995
in	w16996
Handen	w16997
haben	w16998
<g/>
,
oder	w17000
hievon	w17001
Wissenschaft	w17002
tragen	w17003
<g/>
,
durch	w17005
dieses	w17006
Edikt	w17007
sub	w17008
clausula	w17009
præclusi praeclusi	w17010
einzuberufen	w17011
<g/>
;
da	w17013
man	w17014
nun	w17015
in	w17016
dies	w17017
der	w17018
Supplikantin	w17019
Gesuch	w17020
zu	w17021
ge=willigen	w17022
<g/>
=
<g/>
,
keinen	w17025
Anstand	w17026
nehmen	w17027
können	w17028
<g/>
;
als	w17030
wird	w17031
er	w17032
Herr	w17033
Jakob	w17034
Leitner	w17035
<g/>
,
dessen	w17037
Erben	w17038
<g/>
,
Ceßionarien	w17040
<g/>
,
oder	w17042
sonstige	w17043
Theilnehmer	w17044
inner	w17045
1	w17046
Jahr	w17047
6	w17048
Wochen	w17049
und	w17050
3	w17051
Täg	w17052
sub	w17053
clausula	w17054
præclusi praeclusi	w17055
für	w17056
das	w17057
dieseitige	w17058
Stiftsgrundbuch	w17059
al=sogewiß	w17060
<g/>
=
zu	w17062
erscheinen	w17063
<g/>
,
die	w17065
angebentliche	w17066
Fode=rung	w17067
<g/>
=
der	w17069
32	w17070
fl	w17071
<g/>
.
rechtsbeständig	w17073
darzuthun	w17074
<g/>
,
und	w17076
respektive	w17077
das	w17078
unterm	w17079
22	w17080
<g/>
.
April	w17082
1748	w17083
<g/>
.
geschla=gene	w17085
<g/>
=
Verboth	w17087
zu	w17088
rechtfertigen	w17089
haben	w17090
<g/>
,
wie	w17092
im	w17093
widrigen	w17094
dieselbe	w17095
mit	w17096
sothaner	w17097
Foderung	w17098
gänz=lich	w17099
<g/>
=
abgewiesen	w17101
<g/>
,
und	w17103
obiges	w17104
Verboth	w17105
nebst	w17106
der	w17107
diesfalls	w17108
geschehenen	w17109
Satzfürmerkung	w17110
wiederum	w17111
ex	w17112
officio	w17113
aufgehoben	w17114
<g/>
,
und	w17116
abgethan	w17117
seyn	w17118
soll	w17119
<g/>
.
Uebrigens	w17121
aber	w17122
haben	w17123
auch	w17124
all	w17125
diejenige	w17126
<g/>
,
wel=che	w17128
<g/>
=
den	w17130
oberwehnt	w17131
für	w17132
den	w17133
Herrn	w17134
Jakob	w17135
Leit=ner	w17136
<g/>
=
auf	w17138
die	w17139
Anton	w17140
und	w17141
Regina	w17142
Schwabische	w17143
Behausung	w17144
unterm	w17145
9	w17146
<g/>
.
Juni	w17148
1751	w17149
<g/>
.
ausgefer=tigten	w17151
<g/>
=
Satzbrief	w17153
pr	w17154
<g/>
.
32	w17156
fl	w17157
<g/>
.
in	w17159
Handen	w17160
<g/>
,
und	w17162
hierauf	w17163
ein	w17164
Recht	w17165
zu	w17166
haben	w17167
vermeinen	w17168
<g/>
,
inner	w17170
der	w17171
obanberaumten	w17172
Zeitfrist	w17173
sich	w17174
hiezu	w17175
bey	w17176
dem	w17177
dießeitigen	w17178
Stiftsgrundbuch	w17179
alsogewiß	w17180
rechtsbe=ständig	w17181
<g/>
=
zu	w17183
legitimiren	w17184
haben	w17185
<g/>
,
als	w17187
nach	w17188
Ver=lauf	w17189
<g/>
=
dieser	w17191
Zeitfrist	w17192
sothaner	w17193
Satzbrief	w17194
für	w17195
nich=tig	w17196
<g/>
=
und	w17198
unkräftig	w17199
erkennt	w17200
<g/>
,
folglich	w17202
ohne	w17203
wei=tern	w17204
<g/>
=
ex	w17206
officio	w17207
abgethan	w17208
werden	w17209
soll	w17210
<g/>
.
Wien	w17212
den	w17213
20	w17214
<g/>
.
November	w17216
1776	w17217
<g/>
.
</p>
<p id="p264">
Von	w17219
der	w17220
Stift	w17221
Lilienfelderischen	w17222
Amtskanzley	w17223
wegen	w17224
dem	w17225
Ferdinand	w17226
Ganser	w17227
<g/>
,
schon	w17229
bey	w17230
50	w17231
Jahre	w17232
abwesend	w17233
<g/>
=
diesseitigen	w17235
Pupillen	w17236
aus	w17237
dem	w17238
Amt	w17239
St	w17240
<g/>
.
Annaberg	w17242
<g/>
,
oder	w17244
allenfals	w17245
dessen	w17246
sich	w17247
zu	w17248
legitimiren	w17249
habenden	w17250
Erben	w17251
hiemit	w17252
anzufügen	w17253
<g/>
:
daß	w17255
sich	w17256
selbe	w17257
binnen	w17258
1	w17259
Jahr	w17260
<g/>
,
6	w17262
Wochen	w17263
<g/>
,
3	w17265
Täge	w17266
<g/>
,
perempt	w17268
<g/>
.
aber	w17270
den	w17271
3	w17272
<g/>
.
Jänner	w17274
1778	w17275
bey	w17276
besagter	w17277
Amtskanzley	w17278
einzufinden	w17279
haben	w17280
<g/>
,
um	w17282
in	w17283
Betref	w17284
der	w17285
von	w17286
ihm	w17287
Ferdinand	w17288
Ganser	w17289
eben	w17290
alda	w17291
in	w17292
deposito	w17293
befindlichen	w17294
sowohl	w17295
väter	w17296
<g/>
=
als	w17298
mütter=lichen	w17299
<g/>
=
wenigen	w17301
Erbschaft	w17302
<g/>
,
was	w17304
Rechtens	w17305
ist	w17306
für=kehren	w17307
<g/>
=
zu	w17309
können	w17310
<g/>
,
wie	w17312
im	w17313
widrigen	w17314
ein	w17315
solches	w17316
mit	w17317
Ausschluß	w17318
ihrer	w17319
beschehen	w17320
<g/>
;
sie	w17322
aber	w17323
nimmer	w17324
angehöret	w17325
werden	w17326
würden	w17327
<g/>
.
</p>
<head id="hl32">
Bey	w17329
Joh	w17330
Georg	w17331
Weingandt	w17332
<g/>
,
Buchhändler	w17334
am	w17335
Graben	w17336
im	w17337
Baron	w17338
Weberischen	w17339
Hause	w17340
Nr	w17341
<g/>
.
1174	w17343
<g/>
,
sind	w17345
nebst	w17346
andern	w17347
Büchern	w17348
<g/>
,
Landkarten	w17350
und	w17351
Kupferstichen	w17352
<g/>
,
auch	w17354
folgende	w17355
zu	w17356
haben	w17357
<g/>
:
</head>
<p id="p265">
Anakreons	w17359
Gedichte	w17360
<g/>
,
nebst	w17362
2	w17363
andern	w17364
anakreon=tischen	w17365
<g/>
=
Gedichten	w17367
<g/>
,
und	w17369
den	w17370
Oden	w17371
der	w17372
Sap=pho	w17373
<g/>
=
<g/>
,
a	w17376
<g/>
.
d	w17378
<g/>
.
Griechischen	w17380
übersetzt	w17381
<g/>
,
8	w17383
<g/>
.
1776	w17385
<g/>
.
27	w17387
kr	w17388
<g/>
.
</p>
<p id="p266">
Tagebuch	w17390
von	w17391
Kapitain	w17392
Coots	w17393
<g/>
,
neuester	w17395
Reise	w17396
um	w17397
die	w17398
Welt	w17399
<g/>
,
und	w17401
in	w17402
die	w17403
südliche	w17404
Hämi=sphäre	w17405
<g/>
=
in	w17407
den	w17408
Jahren	w17409
1772	w17410
<g/>
,
1773	w17412
<g/>
,
1774	w17414
<g/>
,
und	w17416
1775	w17417
<g/>
,
mit	w17419
Karten	w17420
und	w17421
Kupfern	w17422
<g/>
,
1ter	w17424
Theil	w17425
<g/>
,
gr	w17427
<g/>
.
8	w17429
<g/>
.
1776	w17431
<g/>
.
1	w17433
fl	w17434
<g/>
.
36	w17436
kr	w17437
<g/>
.
</p>
<p id="p267">
Das	w17439
betrachtete	w17440
Evangelium	w17441
<g/>
,
auf	w17443
alle	w17444
Tage	w17445
im	w17446
Jahr	w17447
<g/>
,
nach	w17449
der	w17450
Uebereinstimmung	w17451
der	w17452
vier	w17453
Evangelisten	w17454
abgetheilt	w17455
<g/>
.
Ein	w17457
aus	w17458
12	w17459
Theilen	w17460
bestehendes	w17461
Werk	w17462
<g/>
,
a	w17464
<g/>
.
d	w17466
<g/>
.
Französis	w17468
<g/>
.
übersetzt	w17470
<g/>
,
8	w17472
<g/>
.
1776	w17474
<g/>
.
9	w17476
fl	w17477
<g/>
.
</p>
<p id="p268">
Buffons	w17479
<g/>
(
des	w17481
Herrn	w17482
<g/>
)
Naturgeschichte	w17484
der	w17485
Vö=gel	w17486
<g/>
=
<g/>
,
4ter	w17489
Band	w17490
<g/>
,
mit	w17492
Kupf	w17493
<g/>
.
gr	w17495
<g/>
.
8	w17497
<g/>
.
1776	w17499
<g/>
.
1	w17501
fl	w17502
<g/>
.
15	w17504
kr	w17505
<g/>
.
</p>
<p id="p269">
Meyer	w17507
<g/>
(
Andr	w17509
<g/>
.
<g/>
)
wie	w17512
soll	w17513
sich	w17514
ein	w17515
junges	w17516
Frauen=zimmer	w17517
<g/>
=
würdig	w17519
bilden	w17520
<g/>
,
8	w17522
<g/>
.
1776	w17524
<g/>
.
24	w17526
kr	w17527
<g/>
.
</p>
<p id="p270">
Welz	w17529
<g/>
(
Fr	w17531
<g/>
.
Aug	w17533
<g/>
.
<g/>
)
neue	w17536
Auszüge	w17537
aus	w17538
Disserta=tionen	w17539
<g/>
=
für	w17541
Wundärzte	w17542
<g/>
,
5ter	w17544
Band	w17545
<g/>
,
8	w17547
<g/>
.
1776	w17549
<g/>
.
Alle	w17551
5	w17552
Bände	w17553
<g/>
,
1	w17555
fl	w17556
<g/>
.
30	w17558
kr	w17559
<g/>
.
</p>
<p id="p271">
Vogel	w17561
<g/>
(
P	w17563
<g/>
.
M	w17565
