<doc id="edoc_wd_1777-06-07" attrs="word" year="1777" month="06" day="07" corpus="1">
<head id="hl1">
Madrid	w42
<g/>
,
und	w16079
nach	w16080
Befund	w16081
und	w16082
Erörterung	w16083
der	w16084
Ursachen	w16085
ihrer	w16086
Abwesenheit	w16087
<g/>
,
oder	w16089
von	w16090
Seiten	w16091
der	w16092
Erben	w16093
und	w16094
Creditoren	w16095
der	w16096
anzugebenden	w16097
Ansprüche	w16098
und	w16099
darüber	w16100
aufzuweisenden	w16101
Beweismitteln	w16102
rechtliche	w16103
Verfügung	w16104
<g/>
,
im	w16106
Falle	w16107
ihres	w16108
Ausbleibens	w16109
aber	w16110
gewärtigen	w16111
sollen	w16112
<g/>
,
daß	w16114
die	w16115
Abwesenden	w16116
auf	w16117
den	w16118
Grund	w16119
der	w16120
landesherrlichen	w16121
Verordnung	w16122
von	w16123
den	w16124
Abwesenden	w16125
dd	w16126
Berlin	w16127
den	w16128
27	w16129
<g/>
.
Oktob	w16131
<g/>
.
1763	w16133
für	w16134
tod	w16135
geachtet	w16136
<g/>
,
ihre	w16138
Erben	w16139
und	w16140
Creditores	w16141
aber	w16142
mit	w16143
ihren	w16144
Ansprüchen	w16145
für	w16146
präcludirt	w16147
erkläret	w16148
<g/>
,
und	w16150
das	w16151
hinterlassene	w16152
Vermögen	w16153
<g/>
,
nämlich	w16155
des	w16156
Neugebauers	w16157
von	w16158
40	w16159
rthlr	w16160
<g/>
.
19	w16162
fgr	w16163
<g/>
.
12	w16165
hl	w16166
<g/>
.
des	w16168
Frohners	w16169
von	w16170
32	w16171
rthl	w16172
<g/>
.
des	w16174
Wendes	w16175
von	w16176
10	w16177
rthl	w16178
<g/>
.
20	w16180
fgr	w16181
<g/>
.
des	w16183
Hanisches	w16184
von	w16185
6	w16186
rthl	w16187
<g/>
.
8	w16189
fgr	w16190
<g/>
.
9	w16192
hl	w16193
<g/>
.
der	w16195
Buchsen	w16196
von	w16197
11	w16198
rhtl	w16199
<g/>
.
14	w16201
fgr	w16202
<g/>
.
des	w16204
Ueber=scheers	w16205
<g/>
=
von	w16207
10	w16208
rthl	w16209
<g/>
.
26	w16211
fgr	w16212
<g/>
.
12	w16214
hl	w16215
<g/>
.
des	w16217
Gott=manns	w16218
<g/>
=
von	w16220
26	w16221
rthl	w16222
<g/>
.
9	w16224
fgr	w16225
<g/>
.
6	w16227
hl	w16228
<g/>
.
des	w16230
Peikers	w16231
von	w16232
30	w16233
rthl	w16234
<g/>
.
3	w16236
fgr	w16237
<g/>
.
9	w16239
hl	w16240
<g/>
.
des	w16242
Raethers	w16243
von	w16244
19	w16245
rthl	w16246
<g/>
.
6	w16248
fgr	w16249
<g/>
.
der	w16251
Fraenzeln	w16252
von	w16253
89	w16254
rthl	w16255
<g/>
.
18	w16257
fgr	w16258
<g/>
.
des	w16260
Neumanns	w16261
von	w16262
61	w16263
rthl	w16264
<g/>
.
16	w16266
fgr	w16267
<g/>
.
8	w16269
hl	w16270
<g/>
.
des	w16272
Scholzes	w16273
von	w16274
150	w16275
rthl	w16276
<g/>
.
und	w16278
der	w16279
Kretschmers	w16280
von	w16281
6	w16282
rthl	w16283
<g/>
.
27	w16285
fgr	w16286
<g/>
.
9	w16288
hl	w16289
<g/>
.
zusammen	w16291
435	w16292
rthl	w16293
<g/>
.
9	w16295
fgr	w16296
<g/>
.
11	w16298
hl	w16299
<g/>
.
den	w16301
nächsten	w16302
sich	w16303
ausweisenden	w16304
Verwand=ten	w16305
<g/>
=
zum	w16307
Eigenthum	w16308
wird	w16309
überlassen	w16310
werden	w16311
<g/>
.
Commende	w16313
Lossen	w16314
den	w16315
4	w16316
<g/>
.
Februar	w16318
1777	w16319
<g/>
.
</p>
<head id="hl28">
Dom	w16321
Breslau	w16322
den	w16323
21	w16324
<g/>
.
April	w16326
1777	w16327
<g/>
.
</head>
<p id="p123">
Für	w16329
das	w16330
Vogteyamt	w16331
eines	w16332
hochwürd	w16333
<g/>
.
Dom=kapitels	w16335
<g/>
=
ad	w16337
S	w16338
<g/>
.
Joannem	w16340
zu	w16341
Breslau	w16342
werden	w16343
da	w16344
Ductum	w16345
Testamenti	w16346
der	w16347
verstorbenen	w16348
Wilhel=mine	w16349
<g/>
=
<g/>
,
verwittibten	w16352
Jüttnerin	w16353
gebohrne	w16354
Mül=lerin	w16355
<g/>
=
<g/>
,
1	w16358
<g/>
)
die	w16360
unbekannten	w16361
katholischen	w16362
Descen=denten	w16363
<g/>
=
ihrer	w16365
Schwester	w16366
Louise	w16367
Charlotte	w16368
<g/>
,
ge=bohrne	w16370
<g/>
=
Müllerin	w16372
<g/>
,
der	w16374
Mariti	w16375
Namen	w16376
im	w16377
Te=stament	w16378
<g/>
=
nicht	w16380
ausgedruckt	w16381
<g/>
,
noch	w16383
sonst	w16384
zu	w16385
erui=ren	w16386
<g/>
=
ist	w16388
<g/>
,
2	w16390
<g/>
)
die	w16392
Verwandten	w16393
ihres	w16394
Mariti	w16395
Paul	w16396
Sebastian	w16397
Jüttners	w16398
<g/>
,
ehemalig	w16400
bischöflichen	w16401
Re=gistrators	w16402
<g/>
=
hieselbst	w16404
<g/>
,
nahmentlich	w16406
Andreas	w16407
Jütt=ner	w16408
<g/>
=
<g/>
,
Pfarrer	w16411
in	w16412
Katzkau	w16413
<g/>
,
und	w16415
Andreas	w16416
Katt=ner	w16417
<g/>
=
<g/>
,
und	w16420
3	w16421
<g/>
)
endlich	w16423
die	w16424
Verwandten	w16425
von	w16426
der	w16427
</p>
<p id="p124">
ersten	w16428
Jüttnerischen	w16429
Ehekonsortin	w16430
<g/>
,
Namens	w16432
Ehe=ckeflosin	w16433
<g/>
=
<g/>
,
welche	w16436
beyde	w16437
Verwandtschaften	w16438
in	w16439
Ent=stehung	w16440
<g/>
=
der	w16442
katholischen	w16443
Descendenz	w16444
von	w16445
der	w16446
De Defunctæ	w16447
<g/>
=
functæ functae	w16449
Schwester	w16450
ad	w16451
hæreditatem haereditatem	w16452
vocirt	w16453
wor=den	w16454
<g/>
=
<g/>
,
so	w16457
wie	w16458
all	w16459
diejenige	w16460
<g/>
,
welche	w16462
sonst	w16463
einen	w16464
zu	w16465
Rechte	w16466
beständigen	w16467
Anspruch	w16468
zu	w16469
haben	w16470
ver=meinen	w16471
<g/>
=
<g/>
,
auf	w16474
den	w16475
27	w16476
<g/>
.
May	w16478
und	w16479
24	w16480
<g/>
.
Juni	w16482
pe peremptorie	w16483
<g/>
=
remptorie	w16485
aber	w16486
auf	w16487
den	w16488
22	w16489
<g/>
.
Juli	w16491
d	w16492
<g/>
.
J	w16494
<g/>
.
früh	w16496
um	w16497
9	w16498
Uhr	w16499
entweder	w16500
in	w16501
Person	w16502
<g/>
,
oder	w16504
per	w16505
Mandatarium	w16506
sufficienter	w16507
instructum	w16508
<g/>
&
Le Legitimatum	w16510
<g/>
=
gitimatum	w16512
zu	w16513
erscheinen	w16514
<g/>
,
sich	w16516
zur	w16517
Erbschaft	w16518
zu	w16519
legitimiren	w16520
<g/>
,
oder	w16522
ihre	w16523
Prætensa Praetensa	w16524
zu	w16525
liquidiren	w16526
<g/>
,
und	w16528
zu	w16529
justificiren	w16530
sub	w16531
poena	w16532
præclusi praeclusi	w16533
<g/>
&
per perpetui	w16535
<g/>
=
petui	w16537
silentii	w16538
citirt	w16539
und	w16540
vorgeladen	w16541
<g/>
.
</p>
<head id="hl29">
Strehlen	w16543
den	w16544
22	w16545
<g/>
.
April	w16547
1777	w16548
<g/>
.
</head>
<p id="p125">
Magistratus	w16550
der	w16551
königl	w16552
<g/>
.
Preußischen	w16554
Kreis	w16555
<g/>
=
und	w16557
Jmmediatstadt	w16558
Strehlen	w16559
citirt	w16560
und	w16561
laden	w16562
hiedurch	w16563
all	w16564
und	w16565
jede	w16566
<g/>
,
welche	w16568
an	w16569
die	w16570
Verlas=senschaft	w16571
<g/>
=
<g/>
,
der	w16574
ab	w16575
intestato	w16576
verstorbenen	w16577
Eisen=händlerin	w16578
<g/>
=
Maria	w16580
Barbara	w16581
<g/>
,
verwittibte	w16583
Ros=selin	w16584
<g/>
=
<g/>
,
gebohrne	w16587
Brosigin	w16588
ex	w16589
Jure	w16590
hæreditario haereditario	w16591
vel	w16592
ex	w16593
quocunque	w16594
alio	w16595
capite	w16596
Ansprüche	w16597
for=miren	w16598
<g/>
=
zu	w16600
können	w16601
vermeinen	w16602
<g/>
,
um	w16604
solche	w16605
binnen	w16606
12	w16607
Wochen	w16608
<g/>
,
nämlich	w16610
in	w16611
Termino	w16612
den	w16613
27ten	w16614
May	w16615
<g/>
,
den	w16617
17ten	w16618
Juni	w16619
besonders	w16620
aber	w16621
in	w16622
Termi Termino	w16623
<g/>
=
no	w16625
ultimo	w16626
<g/>
&
peremptorio	w16628
den	w16629
15ten	w16630
Juli	w16631
1777	w16632
<g/>
.
früh	w16634
um	w16635
9	w16636
Uhr	w16637
in	w16638
Curia	w16639
und	w16640
zwar	w16641
sub	w16642
poena	w16643
præclusi praeclusi	w16644
<g/>
&
perpetui	w16646
silentii	w16647
zu	w16648
erschei=nen	w16649
<g/>
=
<g/>
,
ihr	w16652
Erbrecht	w16653
zu	w16654
beweisen	w16655
<g/>
,
und	w16657
ihre	w16658
son=stige	w16659
<g/>
=
Foderungen	w16661
zu	w16662
liquidiren	w16663
und	w16664
zu	w16665
justificiren	w16666
<g/>
.
</p>
<p id="p126">
Wir	w16668
N	w16669
<g/>
.
N	w16671
<g/>
.
Superintendenten	w16673
und	w16674
Spital=meister	w16675
<g/>
=
des	w16677
Burgerspitals	w16678
in	w16679
Wien	w16680
geben	w16681
hie=mit	w16682
<g/>
=
zu	w16684
vernehmen	w16685
<g/>
:
es	w16687
sey	w16688
auf	w16689
Absterben	w16690
der	w16691
Margaretha	w16692
Bauchingerin	w16693
<g/>
,
vorhin	w16695
verehligt	w16696
ge=westen	w16697
<g/>
=
Polzerin	w16699
<g/>
,
Armen	w16701
in	w16702
Burgerspital	w16703
seel	w16704
<g/>
.
für	w16706
ihren	w16707
schon	w16708
damals	w16709
abwesenden	w16710
Sohn	w16711
<g/>
,
er=ster	w16713
<g/>
=
Ehe	w16715
<g/>
,
Philipp	w16717
Jakob	w16718
Polzer	w16719
<g/>
,
als	w16721
ein	w16722
Erb=theil	w16723
<g/>
=
pr	w16725
<g/>
.
80	w16727
fl	w16728
<g/>
.
im	w16730
Jahr	w16731
1726	w16732
<g/>
.
zu	w16734
dem	w16735
uns	w16736
an=vertrauten	w16737
<g/>
=
Grundbuch	w16739
depositirt	w16740
worden	w16741
<g/>
,
zu=mal	w16743
<g/>
=
aber	w16745
selbes	w16746
durch	w16747
diese	w16748
Zeit	w16749
vermög	w16750
Pu=pillargrundbuchsrechnung	w16751
<g/>
=
vom	w16753
Jahr	w16754
1776	w16755
<g/>
.
auf	w16757
741	w16758
fl	w16759
<g/>
.
49	w16761
1	w16762
<g/>
/
4	w16764
kr	w16765
<g/>
.
angewachsen	w16767
<g/>
,
hierum	w16769
aber	w16770
sich	w16771
weder	w16772
obbemeldter	w16773
Margaretha	w16774
Bauchin=gerin	w16775
<g/>
=
seel	w16777
<g/>
.
ihr	w16779
Sohn	w16780
<g/>
,
Philipp	w16782
Jakob	w16783
Polzer	w16784
<g/>
,
noch	w16786
jemand	w16787
anderer	w16788
seither	w16789
durch	w16790
50	w16791
Jahr	w16792
an=gemeldt	w16793
<g/>
=
<g/>
,
auch	w16796
dessen	w16797
Aufenthalt	w16798
unbekannt	w16799
ist	w16800
<g/>
,
als	w16802
haben	w16803
wir	w16804
für	w16805
nöthig	w16806
befunden	w16807
<g/>
,
ihm	w16809
Phi=lipp	w16810
<g/>
=
Jakob	w16812
Polzer	w16813
<g/>
,
und	w16815
falls	w16816
er	w16817
nicht	w16818
mehr	w16819
bey	w16820
Leben	w16821
seyn	w16822
soll	w16823
<g/>
,
seine	w16825
etwa	w16826
vorhandene	w16827
Kinder	w16828
<g/>
,
oder	w16830
dessen	w16831
nächste	w16832
Befreundte	w16833
<g/>
,
Erben	w16835
und	w16836
Glaubigere	w16837
durch	w16838
dieses	w16839
Amortisationsedikt	w16840
einzuberuffen	w16841
<g/>
:
solchemnach	w16843
wird	w16844
gedachter	w16845
Phil=lipp	w16846
<g/>
=
Jakob	w16848
Polzer	w16849
<g/>
,
oder	w16851
allenfalls	w16852
dessen	w16853
etwa	w16854
vorhandene	w16855
Kinder	w16856
<g/>
,
nächste	w16858
Befreundte	w16859
<g/>
,
Er=ben	w16861
<g/>
=
und	w16863
Gläubigere	w16864
<g/>
,
wie	w16866
auch	w16867
all	w16868
diejenige	w16869
<g/>
,
so	w16871
ex	w16872
quocunque	w16873
titulo	w16874
an	w16875
demselben	w16876
<g/>
,
oder	w16878
</p>
<p id="p127">
an	w16879
vorbesagt	w16880
vermög	w16881
1776	w16882
Rechnung	w16883
cum	w16884
sua	w16885
causa	w16886
betragend	w16887
angewachsenen	w16888
Erbtheil	w16889
pr	w16890
<g/>
.
741	w16892
fl	w16893
<g/>
.
49	w16895
1	w16896
<g/>
/
4	w16898
kr	w16899
<g/>
.
einige	w16901
Sprüche	w16902
und	w16903
Foderungen	w16904
zu	w16905
haben	w16906
vermeinen	w16907
<g/>
,
von	w16909
Ende	w16910
gesetzten	w16911
Dato	w16912
an	w16913
binnen	w16914
1	w16915
Jahr	w16916
6	w16917
Wochen	w16918
und	w16919
3	w16920
Täg	w16921
in	w16922
dem	w16923
Burgerspitalsgrundbuch	w16924
in	w16925
Wien	w16926
<g/>
,
entwe=der	w16928
<g/>
=
selbst	w16930
persönlich	w16931
<g/>
,
oder	w16933
durch	w16934
einen	w16935
hiezu	w16936
hin=länglich	w16937
<g/>
=
bevollmächtigten	w16939
Gewaltträger	w16940
alsoge=wiß	w16941
<g/>
=
sub	w16943
1mo	w16944
<g/>
,
2do	w16946
<g/>
,
<g/>
&
3tio	w16949
termino	w16950
anzu=melden	w16951
<g/>
=
haben	w16953
<g/>
,
wie	w16955
im	w16956
widrigen	w16957
er	w16958
Philipp	w16959
Jakob	w16960
Polzer	w16961
pro	w16962
mortuo	w16963
gehalten	w16964
<g/>
,
dessen	w16966
et=wa	w16967
<g/>
=
vorhandene	w16969
Kinder	w16970
und	w16971
Erben	w16972
aber	w16973
sich	w16974
be=hörig	w16975
<g/>
=
zu	w16977
legitimiren	w16978
<g/>
,
und	w16980
die	w16981
Gläubigere	w16982
ihre	w16983
Foderungen	w16984
zu	w16985
liquidiren	w16986
haben	w16987
<g/>
,
in	w16989
Entstehung	w16990
dessen	w16991
denselben	w16992
das	w16993
ewige	w16994
Stillschweigen	w16995
auf=erlegt	w16996
<g/>
=
<g/>
,
und	w16999
das	w17000
weitere	w17001
von	w17002
Obrikeitswegen	w17003
fürgekehret	w17004
werden	w17005
soll	w17006
<g/>
.
Wien	w17008
den	w17009
23	w17010
<g/>
.
April	w17012
1777	w17013
<g/>
.
</p>
<p id="p128">
Nachdem	w17015
diejenige	w17016
fränkische	w17017
Kreisobligation	w17018
dd	w17019
<g/>
.
17	w17021
<g/>
.
Juni	w17023
1769	w17024
<g/>
.
welche	w17026
auf	w17027
1000	w17028
fl	w17029
<g/>
.
Rhei=nisch	w17031
<g/>
=
gestellt	w17033
ist	w17034
<g/>
,
und	w17036
der	w17037
verwittibten	w17038
Doktor	w17039
Schwöterin	w17040
eigenthümlich	w17041
zusteht	w17042
<g/>
,
vor	w17044
einigen	w17045
Jahren	w17046
ab	w17047
Handen	w17048
gekommen	w17049
ist	w17050
<g/>
,
ohne	w17052
zu	w17053
wissen	w17054
<g/>
,
ob	w17056
solche	w17057
nicht	w17058
etwa	w17059
zufälliger	w17060
Weise	w17061
in	w17062
drittere	w17063
Hände	w17064
gerathen	w17065
sey	w17066
<g/>
,
und	w17068
damit	w17069
über	w17070
kurz	w17071
oder	w17072
lang	w17073
<g/>
,
ein	w17075
rechtswidriger	w17076
Miß=brauch	w17077
<g/>
=
getrieben	w17079
werde	w17080
<g/>
;
so	w17082
wird	w17083
auf	w17084
ausdrück=lichen	w17085
<g/>
=
Befehl	w17087
des	w17088
hochlöbl	w17089
<g/>
.
fränkischen	w17091
Kreises	w17092
<g/>
,
jedermann	w17094
hiedurch	w17095
bekannt	w17096
gemacht	w17097
<g/>
,
daß	w17099
der=jenige	w17100
<g/>
=
<g/>
,
welcher	w17103
sothane	w17104
Originalschuldbriefe	w17105
et=wa	w17106
<g/>
=
in	w17108
Handen	w17109
hat	w17110
<g/>
,
von	w17112
nun	w17113
an	w17114
<g/>
,
innerhalb	w17116
2	w17117
Monat	w17118
sich	w17119
mit	w17120
nur	w17121
beregter	w17122
Obligation	w17123
bey	w17124
dem	w17125
fürstl	w17126
<g/>
.
Ausschreibamt	w17128
des	w17129
fränkischen	w17130
Krei=ses	w17131
<g/>
=
zu	w17133
melden	w17134
<g/>
,
und	w17136
sein	w17137
auf	w17138
das	w17139
obangeführte	w17140
Kapital	w17141
allenfalls	w17142
habendes	w17143
Recht	w17144
<g/>
,
erweislich	w17146
zu	w17147
machen	w17148
<g/>
,
oder	w17150
in	w17151
Entstehungsfall	w17152
zu	w17153
gewär=tigen	w17154
<g/>
=
habe	w17156
<g/>
,
daß	w17158
derselbe	w17159
nicht	w17160
als	w17161
rechtmäßi=ger	w17162
<g/>
=
Besitzer	w17164
anerkannt	w17165
<g/>
,
sondern	w17167
vielmehr	w17168
der	w17169
verwittibten	w17170
Doktor	w17171
Schwöterin	w17172
der	w17173
darinn	w17174
be=merkte	w17175
<g/>
=
Geldbetrag	w17177
<g/>
,
gegen	w17179
Quittung	w17180
und	w17181
einen	w17182
Mortificationsschein	w17183
<g/>
,
verabfolgt	w17185
werden	w17186
<g/>
,
und	w17188
die	w17189
besagte	w17190
Schuldverschreibung	w17191
unmittelbar	w17192
nach	w17193
Verlauf	w17194
der	w17195
obbestimmten	w17196
Zeitfrist	w17197
<g/>
,
vor	w17199
un=wirksam	w17200
<g/>
=
<g/>
,
todt	w17203
und	w17204
nichtig	w17205
erklärt	w17206
<g/>
,
und	w17208
anzu=sehen	w17209
<g/>
=
seyn	w17211
soll	w17212
<g/>
.
Nürnberg	w17214
den	w17215
20	w17216
<g/>
.
May	w17218
1777	w17219
<g/>
.
</p>
<p id="p129">
Wir	w17221
Burgermeister	w17222
und	w17223
Rath	w17224
der	w17225
Stadt	w17226
Wien	w17227
gegen	w17228
hiemit	w17229
jederman	w17230
<g/>
,
besonders	w17232
aber	w17233
denen	w17234
daran	w17235
gelegen	w17236
<g/>
,
zu	w17238
vernehmen	w17239
<g/>
:
Es	w17241
ha=ben	w17242
<g/>
=
uns	w17244
Anton	w17245
Landwöhr	w17246
und	w17247
Elisabeth	w17248
Zei=lingerin	w17249
<g/>
=
<g/>
,
geb	w17252
<g/>
.
Landwöhrin	w17254
<g/>
,
angezeigt	w17256
<g/>
,
was=massen	w17258
<g/>
=
der	w17260
von	w17261
ihrer	w17262
Mutter	w17263
Apollonia	w17264
Land=wöhrin	w17265
<g/>
=
<g/>
,
wider	w17268
ihren	w17269
Ehewirth	w17270
Johann	w17271
Paul	w17272
Landwöhr	w17273
seel	w17274
<g/>
.
zu	w17276
Versicherung	w17277
ihres	w17278
Heirat=guts	w17279
<g/>
=
und	w17281
Widerlage	w17282
bewirkte	w17283
<g/>
,
und	w17285
von	w17286
dem	w17287
Löbl	w17288
<g/>
.
Grundbuch	w17290
ausgefertigt	w17291
annoch	w17292
haftende	w17293
Satz	w17294
pr	w17295
<g/>
.
2400	w17297
fl	w17298
<g/>
.
dd	w17300
<g/>
.
9	w17302
<g/>
.
Sept	w17304
<g/>
.
1746	w17306
kassirt	w17307
wer werden	w17308
<g/>
=
</p>
<p id="p130">
den	w17310
sollte	w17311
<g/>
,
über	w17313
die	w17314
bereits	w17315
den	w17316
10	w17317
<g/>
.
April	w17319
1751	w17320
an	w17321
ihre	w17322
Mutter	w17323
beschehene	w17324
Bezahlung	w17325
aber	w17326
die=ser	w17327
<g/>
=
Satzbrief	w17329
in	w17330
Verstoß	w17331
gerathen	w17332
<g/>
,
und	w17334
all	w17335
fleis=sigen	w17336
<g/>
=
Nachsuchens	w17338
ungehindert	w17339
nicht	w17340
zu	w17341
Handen	w17342
zu	w17343
bringen	w17344
gewesen	w17345
wäre	w17346
<g/>
;
sie	w17348
baten	w17349
daher	w17350
um	w17351
Ausfertigung	w17352
eines	w17353
in	w17354
derley	w17355
Fällen	w17356
gewöhnli=chen	w17357
<g/>
=
Amortisationsedikts	w17359
<g/>
,
in	w17361
welch	w17362
billiges	w17363
An=suchen	w17364
<g/>
=
auch	w17366
gewilliget	w17367
worden	w17368
ist	w17369
<g/>
.
Solchemnach	w17371
werden	w17372
all	w17373
jene	w17374
<g/>
,
so	w17376
von	w17377
obigen	w17378
Satzbrief	w17379
eini=ge	w17380
<g/>
=
Wissenschaft	w17382
haben	w17383
<g/>
,
oder	w17385
hieran	w17386
einige	w17387
Sprü=che	w17388
<g/>
=
zu	w17390
stellen	w17391
vermeinen	w17392
<g/>
,
von	w17394
unt	w17395
gesetzten	w17396
Da=to	w17397
<g/>
=
an	w17399
<g/>
,
binnen	w17401
1	w17402
Jahr	w17403
<g/>
,
6	w17405
Wochen	w17406
und	w17407
3	w17408
Tä=gen	w17409
<g/>
=
sich	w17411
alsogewiß	w17412
zu	w17413
melden	w17414
<g/>
,
und	w17416
hiezu	w17417
behö=rig	w17418
<g/>
=
zu	w17420
legitimiren	w17421
haben	w17422
<g/>
,
wie	w17424
im	w17425
widrigen	w17426
nach	w17427
Verstreichung	w17428
dieses	w17429
Termins	w17430
ersagter	w17431
Satzbrief	w17432
gänzlich	w17433
caßirt	w17434
<g/>
,
und	w17436
hinfür	w17437
für	w17438
null	w17439
<g/>
,
nichtig	w17441
und	w17442
unkräftig	w17443
geachtet	w17444
werden	w17445
soll	w17446
<g/>
.
Wien	w17448
den	w17449
8	w17450
<g/>
.
Oktob	w17452
<g/>
.
1776	w17454
<g/>
.
</p>
<p id="p131">
Von	w17456
N	w17457
<g/>
.
Richter	w17459
und	w17460
Geschwornen	w17461
der	w17462
dorf=herrschaftlichen	w17463
<g/>
=
Gemeinde	w17465
zu	w17466
Weinzierl	w17467
an	w17468
der	w17469
Lechnerzeil	w17470
nächst	w17471
der	w17472
Stadt	w17473
Krems	w17474
in	w17475
V	w17476
<g/>
.
O	w17478
<g/>
.
M	w17480
<g/>
.
B	w17482
<g/>
.
wird	w17484
hiemit	w17485
dem	w17486
Matthias	w17487
Gerstl	w17488
<g/>
,
dessen	w17490
Erben	w17491
<g/>
,
Gläubigern	w17493
und	w17494
Ceßionarien	w17495
zu	w17496
vernehmen	w17497
gegeben	w17498
<g/>
:
es	w17500
sey	w17501
ihm	w17502
Matthias	w17503
Gerstl	w17504
ein	w17505
großväterliches	w17506
Erbtheil	w17507
<g/>
,
so	w17509
nunmehr	w17510
samt	w17511
dem	w17512
zugewachsenen	w17513
Jnteresse	w17514
sich	w17515
150	w17516
fl	w17517
<g/>
.
belauft	w17519
<g/>
,
angefallen	w17521
<g/>
,
da	w17523
nun	w17524
aber	w17525
derselbe	w17526
seit	w17527
dem	w17528
Jah=re	w17529
<g/>
=
1737	w17531
<g/>
.
abwesend	w17533
und	w17534
unwissend	w17535
ist	w17536
<g/>
,
so	w17538
haben	w17539
wir	w17540
für	w17541
nöthig	w17542
befunden	w17543
<g/>
,
ihn	w17545
dessen	w17546
Erben	w17547
<g/>
,
oder	w17549
allenfalls	w17550
Gläubigern	w17551
durch	w17552
dieses	w17553
Edikt	w17554
einzuberuffen	w17555
<g/>
;
es	w17557
wird	w17558
daher	w17559
er	w17560
Matthias	w17561
Gerstl	w17562
<g/>
,
dessen	w17564
Erben	w17565
<g/>
,
Gläubigere	w17567
<g/>
,
oder	w17569
Ceßionarien	w17570
<g/>
,
von	w17572
unten	w17573
gesetzten	w17574
Dato	w17575
an	w17576
<g/>
,
binnen	w17578
1	w17579
Jahr	w17580
6	w17581
Wochen	w17582
und	w17583
3	w17584
Täg	w17585
vor	w17586
allhiesigem	w17587
Dorfge=richt	w17588
<g/>
=
sich	w17590
alsogewiß	w17591
zu	w17592
melden	w17593
<g/>
,
und	w17595
ihre	w17596
Sprüch	w17597
und	w17598
Foderungen	w17599
<g/>
,
entweder	w17601
persönlich	w17602
<g/>
,
oder	w17604
durch	w17605
genugsam	w17606
Bevollmächtigte	w17607
zu	w17608
liquidiren	w17609
haben	w17610
<g/>
,
wie	w17612
im	w17613
widrigen	w17614
sothanes	w17615
Erbgut	w17616
den	w17617
nächsten	w17618
Befreundten	w17619
unbedenklich	w17620
verabfolgt	w17621
<g/>
,
und	w17623
jene	w17624
nicht	w17625
mehr	w17626
angehört	w17627
werden	w17628
würden	w17629
<g/>
.
Weinzierl	w17631
an	w17632
der	w17633
Lechnerzeil	w17634
nächst	w17635
Krems	w17636
den	w17637
21	w17638
<g/>
.
März	w17640
1777	w17641
<g/>
.
</p>
<p id="p132">
Von	w17643
N	w17644
<g/>
.
Richter	w17646
und	w17647
Geschwornen	w17648
der	w17649
dorf=herrschaftlichen	w17650
<g/>
=
Gemeinde	w17652
zu	w17653
Weinzierl	w17654
an	w17655
der	w17656
Lechnerzeil	w17657
nächst	w17658
der	w17659
Stadt	w17660
Krems	w17661
in	w17662
V	w17663
<g/>
.
O	w17665
<g/>
.
M	w17667
<g/>
.
B	w17669
<g/>
.
wird	w17671
hiemit	w17672
dem	w17673
Simon	w17674
Steinl	w17675
<g/>
,
hiesi=gen	w17677
<g/>
=
Hofstättlers	w17679
Sohn	w17680
<g/>
,
seiner	w17682
Profeßion	w17683
ein	w17684
Seidenfärber	w17685
<g/>
,
dessen	w17687
Erben	w17688
<g/>
,
Gläubigern	w17690
und	w17691
Ceßionarien	w17692
zu	w17693
vernehmen	w17694
gegeben	w17695
<g/>
:
es	w17697
sey	w17698
ihm	w17699
Simon	w17700
Steinl	w17701
von	w17702
dessen	w17703
allhier	w17704
verstorbenen	w17705
Eltern	w17706
ein	w17707
Erbtheil	w17708
<g/>
,
so	w17710
nebst	w17711
dem	w17712
angewach=senen	w17713
<g/>
=
Jnteresse	w17715
sich	w17716
nunmehr	w17717
auf	w17718
106	w17719
fl	w17720
<g/>
.
34	w17722
kr	w17723
<g/>
.
belauft	w17725
<g/>
,
angefallen	w17727
<g/>
,
da	w17729
nun	w17730
aber	w17731
derselbe	w17732
seit	w17733
dem	w17734
Jahre	w17735
1730	w17736
<g/>
.
abwesend	w17738
und	w17739
unwissend	w17740
ist	w17741
<g/>
,
so	w17743
haben	w17744
wir	w17745
für	w17746
nöthig	w17747
befunden	w17748
<g/>
,
ihn	w17750
<g/>
,
dessen	w17752
Erben	w17753
<g/>
,
oder	w17755
allenfalls	w17756
Gläubigere	w17757
durch	w17758
dieses	w17759
</p>
<p id="p133">
Edikt	w17760
einzuberuffen	w17761
<g/>
;
es	w17763
wird	w17764
daher	w17765
er	w17766
Simon	w17767
Steinl	w17768
<g/>
,
dessen	w17770
Erben	w17771
<g/>
,
Gläubigere	w17773
<g/>
,
oder	w17775
Ces=sionarien	w17776
<g/>
=
<g/>
,
von	w17779
unten	w17780
gesetzten	w17781
Dato	w17782
an	w17783
<g/>
,
bin=nen	w17785
<g/>
=
1	w17787
Jahr	w17788
6	w17789
Wochen	w17790
und	w17791
3	w17792
Täg	w17793
vor	w17794
hiesi=gem	w17795
<g/>
=
Dorfgericht	w17797
alsogewiß	w17798
sich	w17799
zu	w17800
melden	w17801
<g/>
,
dann	w17803
ihre	w17804
Sprüche	w17805
und	w17806
Foderungen	w17807
<g/>
,
entweder	w17809
per=sönlich	w17810
<g/>
=
<g/>
,
oder	w17813
durch	w17814
genugsam	w17815
Bevollmächtigte	w17816
zu	w17817
