"ID_A","A","AA","AAA","AAA_kompakt","AAAS","Stichwort_A","WDH","Löschen"
3008273,1,7,0,170,,Span. Vermittlung in engl.-frz. Friedensverhandlungen,1,false
3008274,3,6,5,365,ø,,1,false
3008275,2,3,0,230,,Engl. Hauptquart. in Dtschland,1,false
3008276,5,2,0,520,,Demographische: Anzahl im Haag gest. Personen 1760 (gelöscht),1,false
3008277,3,0,6,306,,Reichstagszeitung,1,false
3008278,3,2,0,320,,,1,false
3008279,2,0,4,204,P,,1,false
3008280,3,3,0,330,M,,1,false
3008281,3,3,1,331,,"""Schädlicher Wechselkurs""",1,false
3008282,2,6,0,260,,In Sachsen,1,false
3008283,2,6,0,260,,In Sachsen,1,false
3008284,2,1,0,210,,Werbungen für Reichsarmee in Sachsen,1,false
3008285,2,0,9,209,,Pr. Eintreibung,1,false
3008286,2,7,0,270,,Langensalza,1,false
3008287,2,6,0,260,,In Sachsen,1,false
3008288,2,1,0,210,,Pr. Rekrutenpressen in Schwarzburg-Sonderhausen,1,false
3008289,2,2,0,220,,,1,false
3008290,3,6,0,360,,,1,false
3008291,0,0,0,0,,Feldgeräte (gelöscht),1,true
3008292,3,2,0,320,,,1,false
3008293,2,7,0,270,,Heiligenstadt,1,false
3008294,2,6,0,260,,An der Niederelbe,1,false
3008295,2,0,0,200,,Engl. Kommissariat,1,false
3008296,2,1,0,210,,,1,false
3008297,2,9,0,290,,All. Kantonierung in Westfalen,1,false
3008298,2,3,0,230,,Hann. in Westfalen,1,false
3008299,2,8,0,280,,All. und frz. Verluste,1,false
3008300,3,9,0,390,,Vulkan Vesuv/ Erdbeben,1,false
3008301,3,6,0,360,,Verbot von Vergnügungen,1,false
3008302,3,6,8,368,,,1,false
3008303,3,6,0,360,«,Todesfall Erzhgs. Karl,1,false
3008304,0,0,0,0,,Tod Erzhgs. Karl (gelöscht),1,true
3008305,6,9,0,690,X,Beschreibung der Aufbahrung und Leichenzug Erzhgs. Karl,1,false
3008306,3,8,0,380,,Einstellung der Vergnügungen wegen des Todes Erzhgs. Karl,1,false
3008307,3,6,7,367,,Krankheit des sächs. Pzen. Clemens in Wien,1,false
3008308,3,7,0,370,,,1,false
3008309,2,9,0,290,,Russ. Winterquart. in Pr. Pommern,1,false
3008310,2,6,0,260,,In Pr. Pommern,1,false
3008311,6,2,0,620,,Brief von Ständen des Stolpischen Kreises (Pr. Pommern) an russ. Oberkommando über ihre Notlage wegen der russ. Kantonierung,1,false
3008312,3,3,3,333,M,Ernte verdorben,1,false
3008313,3,9,3,393,,Viehseuche in Pr. Pommern,1,false
3008314,2,0,9,209,,Russ. Plünderung in Pr. Pommern,1,false
3008315,3,3,1,331,M,Handel unterbrochen,1,false
3008316,6,2,0,620,,Antwort des russ. Oberkommando an Stolpischen Kreis (russ. Trp. verlassen den Kreis),1,false
3008317,2,0,1,201,,Nachschubwege für die russ. Armee in Pommern beschwert,1,false
3008318,2,6,0,260,,Im Hessischen,1,false
3008319,2,7,0,270,,"Münster, Belagerung durch all. Trp. (Aufhebung)",1,false
3008320,2,6,0,260,,bei Hanau,1,false
3008321,2,7,0,270,,"Münster, Belagerung durch all. Trp. (Aufhebung)",1,false
3008322,2,0,4,204,,,1,false
3008323,2,6,0,260,,Frz. Trp. gegen Wesel und Rüremond,1,false
3008324,2,6,0,260,,Russ. Trp. nach Marienswerder,1,false
3008325,3,6,0,360,M,Feier anläßlich des russ. Sieges über die pr. Armee bei Kunersdorf,1,false
3008326,2,1,0,210,,,1,false
3008327,2,6,0,260,,,1,false
3008328,2,6,0,260,,In Württemberg,1,false
3008329,3,6,0,360,,,1,false
3008330,3,6,5,365,ø,,1,false
3008331,3,6,0,360,,Vorbereitung zum Empfang Karls III. in Spanien,1,false
3008332,2,8,0,280,,"Russ. Verluste bei Schlacht um Frankfurt a.d. Oder, 12.08.59",1,false
3008333,6,9,0,690,,Beerdingung des Königs von Spanien,1,false
3008334,3,6,0,360,,,1,false
3008335,2,6,0,260,P,,1,false
3008336,2,7,0,270,P,Mittelmeer: engl. Angriff auf frz. Schiffe bei Gibraltar,1,false
3008337,2,7,0,270,P,Frankreich: engl. Blockade vor Dünkirchen,1,false
3008338,2,7,0,270,P,Frankreich: engl. Angriff auf Havre de Grace,1,false
3008339,2,0,1,201,,,1,false
3008340,3,2,0,320,,Parlamentsversammlung,1,false
3008341,2,6,0,260,,Am Niederrhein,1,false
3008342,1,1,5,115,,,1,false
3008343,2,0,1,201,…,Gratifikation für verletzte frz. Offiziere,1,false
3008344,2,6,0,260,,Im Hessischen,1,false
3008345,2,6,0,260,P,,1,false
3008346,2,7,0,270,P,Mittelmeer: engl. Angriff auf frz. Schiffe bei Gibraltar,1,false
3008347,1,1,5,115,,Nachricht von der Eroberung Dresdens durch österr. und Reichsarmee,1,false
3008348,1,1,0,110,,,1,false
3008349,2,1,0,210,,Formierung eines neuen Regiments,1,false
3008350,3,7,0,370,,,1,false
3008351,3,6,5,365,ø,,1,false
3008352,3,2,0,320,,Ratsversammlungen über engl. Trp. in Deutschland,1,false
3008353,2,6,0,260,P,Engl. Truppentransport nach Deutschland,1,false
3008354,2,7,0,270,,Nordamerika: Ft. Oswego,1,false
3008355,2,6,0,260,P,,1,false
3008356,1,1,5,115,M,,1,false
3008357,3,2,0,320,,Beratungen über Subsidien,1,false
3008358,2,1,0,210,,,1,false
3008359,3,7,0,370,,,1,false
3008360,2,1,0,210,,Begünstigungen für neu angeworbene Soldaten,1,false
3008361,3,0,4,304,…,Geld für Brückenbau,1,false
3008362,3,6,0,360,,Hoftrauer um den span. Kg.,1,false
3008363,1,3,0,130,,Engl. Kondolenz- und Glückwünsche an den neuen span. Kg.,1,false
3008364,1,1,0,110,,,1,false
3008365,3,8,0,380,,,1,false
3008366,2,6,0,260,,Pr. Rückzug aus Dresden,1,false
3008367,2,0,9,209,,Pr. Deserteure,1,false
3008368,3,6,0,360,,,1,false
3008369,2,6,0,260,,In Sachsen,1,false
3008370,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Lausitz (Lohsa), 10.-13.09.59",1,false
3008371,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Lausitz (Teichnitz), 13.-17.09.59",1,false
3008372,2,6,0,260,,Im Hessischen,1,false
3008373,2,7,0,270,,Hessen,1,false
3008374,2,6,0,260,,Im Hessischen,1,false
3008375,2,0,9,209,,Hann. Plünderungen in Wetzlar,1,false
3008376,2,8,0,280,,Bei Münster,1,false
3008377,2,6,0,260,,Im Hannoverischen,1,false
3008378,2,6,0,260,,,1,false
3008379,2,6,0,260,P,Engl. Truppentransport nach Deutschland,1,false
3008380,2,3,0,230,,In Brandenburg,1,false
3008381,2,6,0,260,,Im Hessischen,1,false
3008382,2,7,0,270,,Marburg und Königsberg,1,false
3008383,2,7,0,270,,"Hohensolms und Königsberg, Einnahme durch all. Trp.",1,false
3008384,2,6,0,260,,Im Hessischen,1,false
3008385,2,0,1,201,,,1,false
3008386,2,6,0,260,,In Pommern,1,false
3008387,2,7,0,270,,Swinemünder Schanze und Pasewalk,1,false
3008388,2,7,0,270,,"Swinemünder Schanze, Belagerung und Kapitulation",1,false
3008389,2,6,0,260,P,,1,false
3008390,2,7,0,270,P,Mittelmeer: Seegefecht bei Gibraltar,1,false
3008391,2,8,0,280,P,,1,false
3008392,2,6,0,260,P,,1,false
3008393,3,3,3,333,,Schlechte Ernte,1,false
3008394,2,7,0,270,,"Marburg, Belagerung durch all. Trp., Kapitulation, 11.09.59",1,false
3008395,2,7,0,270,,Hessen,1,false
3008396,3,6,0,360,M,Feier der Alliierten im Lager bei Gießen,1,false
3008397,2,7,0,270,P,Ostsee: swd. Sieg über die pr. Flotte 10.09.59.,1,false
3008398,2,8,0,280,P,,1,false
3008399,3,6,0,360,«,,1,false
3008400,2,0,7,207,,Versorgung pr. Verwundeten in Stettin,1,false
3008401,3,6,5,365,ö,,1,false
3008402,1,1,5,115,,Nachricht vom Tod Ferdinands VI. und über den Nachfolger Karl III.,1,false
3008403,3,8,0,380,,Vorbereitung zur Proklamation der neuen Monarchen,1,false
3008404,2,6,0,260,,In der Lausitz,1,false
3008405,3,6,5,365,ö,,1,false
3008406,1,1,5,115,,Nachricht vom Sieg der österr. und Reichsexekutionsarmee über die pr. Armee bei Meißen,1,false
3008407,2,6,0,260,,In Sachsen,1,false
3008408,3,2,0,320,,Landtag,1,false
3008409,6,9,0,690,,Deputation der Stände bei der Kaiserin,1,false
3008410,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. und Reichsarmee in Sachsen (Wilsdruf), 16.-20.09.59",1,false
3008411,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. Armee in Lausitz (Teichnitz), 17.-20.09.59",1,false
3008412,2,7,0,270,,Münster,1,false
3008413,2,6,0,260,,Im Hessischen,1,false
3008414,2,7,0,270,,"Marburg, Belagerung durch all. Trp., Kapitulation, 11.09.59",1,false
3008415,2,0,1,201,,,1,false
3008416,2,6,0,260,,In Sachsen,1,false
3008417,3,6,0,360,,,1,false
3008418,3,0,8,308,,Dankgebet zur Befreiung von Dresden,1,false
3008419,3,6,0,360,M,Tractament im Lager zu Rotnitz,1,false
3008420,2,6,0,260,,In Sachsen,1,false
3008421,2,7,0,270,,"Tanneberg, 15.09.59",1,false
3008422,2,0,1,201,,,1,false
3008423,2,0,4,204,,Befestigung von Dresden durch Österr.,1,false
3008424,2,0,9,209,,Pr. Exzesse und Plünderungen,1,false
3008425,2,0,7,207,,Pr. Lazarettverlegung aus Dresden über die Elbe,1,false
3008426,2,7,0,270,,"Löcknitz, swd. Angriffe",1,false
3008427,2,7,0,270,P,Ostsee: vor Pommern,1,false
3008428,1,1,5,115,,,1,false
3008429,3,3,0,330,,Freigabe des Handels in Stettin,1,false
3008430,3,3,3,333,,Reiche Ernte,1,false
3008431,2,6,0,260,,Frz. Einmarsch in Frankfurt,1,false
3008432,2,1,0,210,,,1,false
3008433,2,1,0,210,,Frz. Werbungen in Oberrode,1,false
3008434,2,0,0,200,,Kriegsgefangenenaustausch: russ.-pr. gescheitert,1,false
3008435,2,6,0,260,,Russ. Rückzug aus Frankfurt/Oder,1,false
3008436,2,0,0,200,,Kontributionen an die russ. Armee von Frankfurt/Oder,1,false
3008437,2,6,0,260,,Im Hessischen,1,false
3008438,2,6,0,260,,Im Hessischen,1,false
3008439,2,6,0,260,,Im Bm. Münster,1,false
3008440,2,7,0,270,,"Telligt, 07.09.59",1,false
3008441,2,4,0,240,,Bedeckung von Hannover,1,false
3008442,2,6,0,260,,In Pommern,1,false
3008443,2,7,0,270,,"Löcknitz, Einnahme durch die swd. Armee",1,false
3008444,2,1,0,210,,Formierung eines neuen pr. Corps,1,false
3008445,2,0,1,201,,,1,false
3008446,3,6,5,365,ø,,1,false
3008447,3,0,6,306,,Theateraufführungen zu Ehren des Besuchs des Markgfn. von Brandenburg-Bayreuth,1,false
3008448,2,7,0,270,,"Marburg, Belagerung durch all. Trp., 1759",1,false
3008449,2,7,0,270,,"Marburg, Belagerung durch all. Trp., Kapitulation, 11.09.59",1,false
3008450,2,6,0,260,,Im Hessischen,1,false
3008451,6,0,0,600,M,"FJ des österr. Korps von Gl. Harsch in Schlesien, 12.-22.09.59",1,false
3008452,3,7,0,370,,Verleihung des Thronlehens,1,false
3008453,6,9,0,690,,Verleihung des Thronlehens,1,false
3008454,4,7,0,470,,Kaiserl. Patent das Münzwesen betreffend,1,false
3008455,6,0,0,600,M,"FJ aus dem Hauptquart. der österr. und Reichsarmee in Sachsen (Wilsdruf), 21.-25.09.59",1,false
3008456,6,0,0,600,M,"FJ (Relation) vom russ. Sieg bei Kunersdorf, 12.08.59",1,false
3008457,3,6,5,365,ø,,1,false
3008458,2,0,0,200,,Gerücht: Pz. Ferdinand wolle Kommando niederlegen,1,false
3008459,2,5,0,250,,,1,false
3008460,2,1,0,210,,Reglement für frz. Rekrutenwerbung,1,false
3008461,2,1,0,210,P,,1,false
3008462,2,0,1,201,P,,1,false
3008463,2,6,0,260,P,Frz. Truppentransport nach Martinique,1,false
3008464,3,1,0,310,,,1,false
3008465,3,2,0,320,M,,1,false
3008466,3,3,0,330,M,,1,false
3008467,2,0,0,200,P,Ständiger Unterhalt einer Flotte,1,false
3008468,3,3,0,330,,,1,false
3008469,3,2,0,320,,,1,false
3008470,3,2,0,320,M,Anklage im Parlament gegen Kommandanten der all. Armee (Pz. Ferdinand),1,false
3008471,2,0,0,200,,Verhalten der engl. in all. Armeen,1,false
3008472,2,5,0,250,P,Engl. Kriegspläne in Westindien (Eroberung von Martinique),1,false
3008473,2,9,0,290,,Pr. Kantonierungsquart. in Sachsen,1,false
3008474,2,7,0,270,,Siebitz  (W.D. = Siptitz),1,false
3008475,2,6,0,260,,In Sachsen,1,false
3008476,2,3,0,230,,Pr. in Sachsen,1,false
3008477,2,0,0,200,,Pr. Forderungen an Thüringen,1,false
3008478,3,3,0,330,,Wirtschaftslage in Thüringen wegen Pr. Kontributionerpressungen,1,false
3008479,2,6,0,260,,An der Niederelbe,1,false
3008480,2,7,0,270,,"Gieboldehausen, 13.01.61",1,false
3008481,2,8,0,280,,Kriegsgefangene: Frz. machen all. Gefangene,1,false
3008482,2,9,0,290,,Frz. Kantonierung im Hessischen,1,false
3008483,2,3,0,230,,Hann. Hauptquart. in Uslar,1,false
3008484,3,6,8,368,,Vigilien und Exequien für Pz. Carl,1,false
3008485,3,6,7,367,,Krankheit des sächs. Pzen. Clemens in Wien,1,false
3008486,3,6,8,368,X,Hl. Sakramente für Pz. Clemens in Wien,1,false
3008487,3,6,8,368,X,"Beisetzung von Herz, Eingeweide und Leichnam Pz. Carl",1,false
3008488,6,9,0,690,,Leichenzug Erzhgs. Karl,1,false
3008489,2,6,0,260,P,,1,false
3008490,3,9,0,390,,Sturm,1,false
3008491,2,6,0,260,P,Engl. Flotte im Mittelmeer,1,false
3008492,0,1,0,10,,Drillinge,1,false
3008493,3,9,0,390,,Vulkan Vesuv/ Erdbeben,1,false
3008494,3,3,3,333,,Ernte von Lava vernnichtet,1,false
3008495,3,0,8,308,,Gebet zur Abwendung des Erdbebens,1,false
3008496,3,9,7,397,,Pest,1,false
3008497,3,6,5,365,ø,,1,false
3008498,2,0,0,200,,Pr. Forderungen an Mecklenburg-Schwerin,1,false
3008499,2,1,0,210,,Pr. Rekrutenpressen im Hzm. Mecklenburg,1,false
3008500,3,3,0,330,,Leibrenten nach Alter gestaffelt,1,false
3008501,3,1,0,310,,,1,false
3008502,3,7,0,370,,,1,false
3008503,1,2,0,120,,,1,false
3008504,1,2,0,120,,,1,false
3008505,3,0,6,306,,"Professoren, Studenten und Bibl. trotz frz. Besatzung in Göttingen",1,false
3008506,2,0,0,200,,Behandlung der Göttinger Bevölkerung durch frz. Militär,1,false
3008507,2,0,4,204,,,1,false
3008508,2,7,0,270,,Damgarten und Tribsees,1,false
3008509,3,2,0,320,,,1,false
3008510,2,4,0,240,,Swd. Truppenverstärkung in Pommern,1,false
3008511,2,0,9,209,,Pr. in Sachsen,1,false
3008512,2,1,0,210,,Pr. Rekrutenpressen in Sachsen,1,false
3008513,2,1,0,210,,Pr. Rekrutentransport nach Sachsen,1,false
3008514,3,3,1,331,,Leipziger Messe,1,false
3008515,3,2,0,320,,Pr. verhaften Leipziger Magistrat,1,false
3008516,3,3,1,331,,Wechsel zurückgewiesen,1,false
3008517,2,0,0,200,,Frz. Geldforderungen an Langensalza,1,false
3008518,3,8,0,380,,Treue gegen sächs. Kfsten.,1,false
3008519,3,6,0,360,«,Trauer um Pz. Carl,1,false
3008520,3,0,8,308,X,,1,false
3008521,3,6,7,367,,Krankheit des sächs. Pzen. Clemens in Wien,1,false
3008522,6,6,0,660,,Todesanzeige für Erzhg. Karl,1,false
3008523,3,1,0,310,,Ständiger Staatsrat,1,false
3008524,3,7,0,370,,,1,false
3008525,6,8,0,680,,Maria Theresia über Lage der Nation und Einrichtung eines Staatsrats,1,false
3008526,1,1,5,115,,Felleisen,1,false
3008527,1,1,5,115,,Felleisen,1,false
3008528,0,0,0,0,,Kuriere (gelöscht),1,true
3008529,2,4,0,240,,Vorbereitung d. Kampagne in Dtschld.,1,false
3008530,2,1,0,210,,,1,false
3008531,2,0,1,201,P,Transporter gemietet,1,false
3008532,1,1,5,115,M,Aufbringen: Engl. nehmen holl. Handelsschiff weg,1,false
3008533,1,1,1,111,,Holl. Munitionslieferung für Frz. auf Martinique,1,false
3008534,0,0,0,0,,(gelöscht),1,true
3008535,2,6,0,260,P,,1,false
3008536,1,1,1,111,,,1,false
3008537,3,6,0,360,M,Admiral Boscawan gest.,1,false
3008538,3,0,8,308,,Seligsprechung,1,false
3008539,3,9,0,390,,Kugelblitz und Sturm (Beschreibung),1,false
3008540,6,0,0,600,M,"FJ  der frz. Armee. in Hannoverischen, 06.-16.01.61",1,false
3008541,2,0,1,201,,,1,false
3008542,2,7,0,270,,"Gieboldehausen, 13.01.61",1,false
3008543,2,8,0,280,,Kriegsgefangene: Frz. machen all. Gefangene,1,false
3008544,2,6,0,260,,Im Hessischen und Hannoverischen,1,false
3008545,2,9,0,290,,Frz. Kantonierung im Hessischen,1,false
3008546,3,6,7,367,,Krankheit des sächs. Pzen. Clemens in Wien,1,false
3008547,7,9,8,798,X,Welsche Predigten,1,false
3008548,2,1,0,210,,,1,false
3008549,5,0,2,502,,Patent über Recht zum Brennen von Scheidewasser (= Salpetersäure),1,false
3008550,3,4,0,340,,Verbot des Privatbrennens von Scheidewasser (= Salpetersäure),1,false
3008551,2,6,0,260,,In Sachsen,1,false
3008552,2,6,0,260,,An der Niederelbe,1,false
3008553,2,6,0,260,P,,1,false
3008554,1,1,1,111,,,1,false
3008555,1,1,5,115,M,Engl. Kontrolle der holl. Handelschiffe,1,false
3008556,1,1,5,115,M,Konvoi,1,false
3008557,1,1,1,111,,,1,false
3008558,2,0,0,200,,Kriegsgefangenenaustausch: engl.-frz.,1,false
3008559,1,1,5,115,M,Kaperei,1,false
3008560,1,1,5,115,M,Kaperei,1,false
3008561,2,5,0,250,,Engl. Kriegspläne in Deutschland,1,false
3008562,3,7,0,370,,,1,false
3008563,3,6,0,360,,,1,false
3008564,3,3,0,330,,,1,false
3008565,1,1,5,115,M,Konvoi,1,false
3008566,1,1,1,111,,,1,false
3008567,2,6,0,260,P,,1,false
3008568,3,0,6,306,,Astronomen nach Asien,1,false
3008569,3,9,0,390,,Sturm,1,false
3008570,1,1,1,111,,,1,false
3008571,1,1,0,110,,,1,false
3008572,1,1,0,110,,Botschafteraudienz,1,false
3008573,1,3,0,130,,Glückwünsche zur Thronbesteigung,1,false
3008574,3,0,6,306,,Bibliothek,1,false
3008575,2,1,0,210,,,1,false
3008576,3,2,0,320,,,1,false
3008577,3,3,1,331,,Biersteuer,1,false
3008578,3,3,0,330,M,,1,false
3008579,1,1,5,115,M,Kaperei,1,false
3008580,0,0,0,0,,Ladung der Prisen (gelöscht),1,true
3008581,2,6,0,260,,An der Niederelbe,1,false
3008582,2,6,0,260,,An der Niederelbe,1,false
3008583,2,1,0,210,,,1,false
3008584,0,0,0,0,,X Pr. Kurier (gelöscht),1,true
3008585,3,6,0,360,«,Tod und Beerdigung Russ. Gl.,1,false
3008586,3,0,8,308,,Griechische Kirche,1,false
3008587,2,0,5,205,,,1,false
3008588,3,9,0,390,,Turmeinsturz,1,false
3008589,0,1,0,10,,Kuriose Baukunstregeln,1,false
3008590,2,6,0,260,,Im Hessischen,1,false
3008591,2,0,1,201,,,1,false
3008592,2,6,0,260,,An der Niederelbe und In Hessen,1,false
3008593,2,6,0,260,,Pr. Abmarsch aus Erfurt,1,false
3008594,3,6,0,360,«,Todesfall des Fmls. H.J. Daun,1,false
3008595,3,6,8,368,X,,1,false
3008596,3,6,8,368,,Jaresfest des Sternkruezordens,1,false
3008597,3,6,7,367,,Krankheit des sächs. Pzen. Clemens in Wien,1,false
3008598,3,0,6,306,,Wiss. Expedition in den Vorderen Orient,1,false
3008599,2,1,0,210,,,1,false
3008600,2,0,0,200,,Pr. Forderungen an Sachsen und Anhalt,1,false
3008601,2,0,0,200,,Pr. lassen festgenommene Leipziger frei,1,false
3008602,2,6,0,260,,An der Niederelbe,1,false
3008603,2,1,0,210,,,1,false
3008604,2,0,1,201,,Solderhöhung,1,false
3008605,3,2,0,320,,Ratsherrnwahl in Barcelona,1,false
3008606,3,3,1,331,,Seebörse Barcelona,1,false
3008607,3,9,5,395,,,1,false
3008608,3,3,1,331,,Verluste wegen sturm,1,false
3008609,3,6,0,360,,,1,false
3008610,3,1,0,310,,Staatsrat,1,false
3008611,1,1,0,110,,Pr. Friedensvorschläge beim engl. Staatsrat,1,false
3008612,2,5,0,250,P,Engl. Kriegspläne in Westindien (Eroberung von Martinique),1,false
3008613,2,6,0,260,P,Engl. Flotte Flotte an den frz. Küsten (Brest),1,false
3008614,2,7,0,270,P,"Westindien: Cap Francois, Engl. erbeuten frz. Kriegsschiffe",1,false
3008615,1,1,5,115,M,,1,false
3008616,0,0,0,0,,Engl. Kapitän an Fieber gest. (gelöscht),1,true
3008617,3,1,0,310,,,1,false
3008618,2,5,0,250,,Frz. Kriegspläne in Deutschland,1,false
3008619,2,4,0,240,P,Segelfertig,1,false
3008620,2,7,0,270,P,Nordsee: engl.-frz. Seegefecht in holl. Gewässer,1,false
3008621,0,0,0,0,P,Frz. Verluste (gelöscht),1,true
3008622,1,1,5,115,,Holl. Hilfe für frz. Matrosen,1,false
3008623,2,6,0,260,,Im Hessischen,1,false
3008624,2,6,0,260,,An der Niederelbe,1,false
3008625,2,9,0,290,,Kantonierung der Reichstr. in Franken,1,false
3008626,2,0,0,200,,Reichstrp. Verordnung über Behandlung der Nürnberger,1,false
3008627,0,0,0,0,,RK bezahlen Waren (gelöscht),1,true
3008628,2,0,7,207,,Reichstruppenlazarette,1,false
3008629,2,0,0,200,,"""Abschaffen unnützer Leute"" durch die Reichsarmee",1,false
3008630,2,0,1,201,,,1,false
3008631,2,3,0,230,,Reichstrp. Hauptquart. in Kronach,1,false
3008632,2,1,0,210,,,1,false
3008633,2,0,0,200,,"Reichstrp. Maßnahmen wegen ""verrufener Münzen""",1,false
3008634,3,7,0,370,,Consiglio Mobile für die Stadt Bassano,1,false
3008635,3,0,6,306,,Wissen aus Archiv,1,false
3008636,3,9,7,397,,Quarantäne für alle Schiffe aus der Levante,1,false
3008637,1,1,1,111,,,1,false
3008638,1,1,0,110,,,1,false
3008639,0,0,0,0,,Affäre von Turrani  (gelöscht),1,true
3008640,0,0,0,0,,Entlassung (gelöscht),1,true
3008641,3,0,8,308,,Primiz (erste Predigt),1,false
3008642,0,0,0,0,,X Beschreibung eines Gottesdienstes (gelöscht),1,true
3008643,3,0,8,308,,Anzahl erteilter Sakramente,1,false
3008644,2,3,0,230,,Frz. Hauptquart. in Kassel,1,false
3008645,2,3,0,230,,Hann. Hauptquart. in Uslar,1,false
3008646,2,8,0,280,,Kriegsgefangene: Frz. machen all. Gefangene,1,false
3008647,2,6,0,260,,An der Niederelbe,1,false
3008648,2,7,0,270,,Arnsberg,1,false
3008649,3,6,0,360,,,1,false
3008650,3,6,7,367,,Krankheit des sächs. Pzen. Clemens in Wien,1,false
3008651,3,6,5,365,ø,,1,false
3008652,3,6,0,360,«,Todesfall,1,false
3008653,2,2,0,220,,,1,false
3008654,3,6,0,360,,Fest Krönungstag,1,false
3008655,2,0,0,200,,Pr. Forderungen und Plünderung in Sachsen,1,false
3008656,2,1,0,210,,Pr. Rekrutenpressen in Sachsen,1,false
3008657,6,0,0,600,M,"FJ (Relation) von der Unternehmung der sächs.-frz. Trp. gegen Pr. in Frankenhausen und Sanderhausen, 26.01.61.",1,false
3008658,2,0,0,200,,Pr. Forderungen und Plünderung in Sachsen,1,false
3008659,2,6,0,260,,In Sachsen,1,false
3008660,2,7,0,270,,"Ebeleben / Kindelbrück / Rockstedt / Stadtberge (= Marsberg), 26.01.61 (Gieraths: Stadtberge 27.01.)",1,false
3008661,2,6,0,260,,In Sachsen,1,false
3008662,2,0,1,201,,,1,false
3008663,2,8,0,280,,"Kriegsgefangene: Pr. Gefangene bei den Gefechten in Sachsen, 26.01.61",1,false
3008664,3,1,0,310,,,1,false
3008665,1,1,5,115,,,1,false
3008666,1,1,5,115,,,1,false
3008667,1,1,5,115,,,1,false
3008668,1,1,5,115,M,,1,false
3008669,1,1,5,115,,,1,false
3008670,3,3,0,330,M,Liste der Hilfsgelder,1,false
3008671,3,2,0,320,M,,1,false
3008672,2,0,1,201,,,1,false
3008673,3,3,1,331,,Geld für indianische Gesellschaft,1,false
3008674,3,0,7,307,,Jahresgelder für Offz.-Witwen,1,false
3008675,3,0,7,307,,Spital,1,false
3008676,3,3,0,330,,Geld für Pflanzstadt in Neu-Schottland,1,false
3008677,3,2,0,320,,Gesetz wegen Subordination von Matrosen,1,false
3008678,3,7,0,370,,,1,false
3008679,2,4,0,240,P,Segelfertig,1,false
3008680,2,6,0,260,P,,1,false
3008681,3,9,7,397,,Quarantäne,1,false
3008682,2,0,4,204,P,,1,false
3008683,3,0,4,304,,Strassenbau,1,false
3008684,3,9,0,390,,Vulkan Vesuv/ Erdbeben,1,false
3008685,3,0,6,306,,Gedämpfte Faschingslust wegen Vesuv,1,false
3008686,3,3,0,330,,Schaden wegen Erdbeben,1,false
3008687,0,0,0,0,,X Guter Schlaf d. Kg. trotz Erdbeben (gelöscht),1,true
3008688,3,6,0,360,«,Todesfall,1,false
3008689,6,7,0,670,,Herzogin von Modena,1,false
3008690,3,6,0,360,«,Schwangerschaft der Pzn. v. Brasilien,1,false
3008691,1,1,5,115,M,Kaperei,1,false
3008692,2,7,0,270,,"Ostindien: Pondichery, Belagerung durch Engl.",1,false
3008693,2,7,0,270,,"Stadtberge (= Marsberg), 27.01.61",1,false
3008694,2,8,0,280,,Kriegsgefangene: Frz. machen engl. und pr. Gefangene,1,false
