"Lfd_Nr_X","ID_X","X","XY","XYY","XYYY","XYYYS","Stichwort_X","Löschen"
60727,4002792,N,1,2,0,,"Braunschweig-Wolfenbüttlel, Karl II Wilhelm Ferdinand, Erbprinz von",false
60728,4002793,G,1,5,7,Sa,"Dresden, St.",false
60729,4002793,G,1,7,9,,"Elbe, Fl.",false
60730,4002793,G,1,5,7,SG,"Schmölln (Schöllen), St.",false
60731,4002793,G,1,5,7,Sa,"Stolpen, St.",false
60732,4002793,G,1,5,7,Sa,"Großsedlitz, St.",false
60733,4002793,N,5,1,0,,"Daun, Leopold Josef, Gf. v., österr. GFM",false
60734,4002793,N,5,1,0,,"Ried, Johann Heinrich, Baron von, österr. GL",false
60735,4002793,N,1,1,0,,"Preussen, Friedrich II, Kg",false
60736,4002793,I,5,0,0,,Lacysches Corps,false
60737,4002793,G,1,5,7,Sa,"Plauen, St.",false
60738,4002793,G,1,5,7,Sa,"Kleinbautzen, St.",false
60739,4002793,G,1,5,7,Sa,"Ottendorf, Ort bei Dresden)",false
60740,4002793,G,1,5,7,Sa,"Großsedlitz, St.",false
60741,4002793,G,1,5,7,Sa,"Görlitz (Gerlitz), St.",false
60742,4002793,G,1,5,7,Sa,"Reichenbach, St. bei Görlitz",false
60743,4002793,N,5,1,0,,"Buccow, Franz, Freiherr von, österr. GFMLT",false
60744,4002793,N,1,1,0,,"Zweibrücken, Christian IV, Hzg. von",false
60745,4002793,N,5,2,0,,"Leuthrun, Baron von, österr. Oberst",false
60746,4002793,N,5,1,0,,"Laudon, Gideon Ernst, Frh. von, GFLT",false
60747,4002793,N,5,1,0,,"Beck, Lewin Phillip, Frh. von, österr. GFMLT",false
60748,4002793,G,1,5,7,Sa,"Naumburg (Naumberg, Raumburg), St.",false
60749,4002793,G,1,7,9,,"Queis (Quaiß, Queiß), Fl. = Kwisa",false
60750,4002793,G,1,5,7,Sa,"Güntersdorf, Ort",false
60751,4002793,G,1,5,7,Sa,"Grünau, Ort",false
60752,4002793,G,1,5,7,Sa,"Leupoldishain, Ort",false
60753,4002793,G,1,5,7,Sa,"Bischofswerda, St.",false
60754,4002793,G,1,7,9,,"Neiße (Neiß, Neuß), Fl. = Nysa",false
60755,4002793,G,1,5,7,Sa,"Hartha, St.",false
60756,4002793,G,1,5,7,Sa,"Kleinförstchen, Ort",false
60757,4002793,G,1,5,7,Sa,"Weissenberg, Ort",false
60758,4002794,G,1,5,9,Sl,"Glatz, St. = Klodzko",false
60759,4002794,N,5,1,0,,"Laudon, Gideon Ernst, Frh. von, österr.  GFLT",false
60760,4002794,N,5,2,0,,"Kitzing, österr. Oberstleutnant",false
60761,4002794,N,5,2,0,,"Breysach, Erösch von, österr. Oberst",false
60762,4002794,N,5,2,0,,"Schinrding, Baron von, österr. Oberst",false
60763,4002794,N,5,2,2,,"Baden-Baden, Harach von, österr. Oberst",false
60764,4002794,N,5,2,0,,"Vogelsang, von österr. Major",false
60765,4002794,N,5,2,0,,"Stahrenberg, Gf. von, österr. Oberst",false
60766,4002794,I,5,0,0,,Stahrenbergische Infanterie,false
60767,4002794,N,5,2,0,,"Pappila, österr. Oberstleutnant",false
60768,4002794,N,5,1,0,,"Draskovich, Joseph, Gf. von, österr. GFMLT",false
60769,4002794,N,5,3,0,+,"Tornaro, österr. Hauptmann (gef. 21.07.1760)",false
60770,4002794,N,5,5,0,+,"Happel, österr. Unterleutnant (gef. 21.07.1760)",false
60771,4002794,N,5,5,0,+,"Spillati, österr. Grenadierunterleutnant (gef. 21.07.1760)",false
60772,4002795,N,1,1,0,,"+Grossbritannien, Georg II, Kg, +25.10.1760",false
60773,4002799,N,0,1,0,,"York, General von, engl. Gesandter in Haag",false
60774,4002799,N,1,1,0,,"+Grossbritannien, Georg II",false
60775,4002799,N,1,1,0,,"Grossbritannien, Georg III",false
60776,4002799,N,1,1,0,,"Nassau-Weilburg, Karoline, Pzn. von",false
60777,4002800,N,1,1,0,,"Russland, Elisabeth, Zarin von",false
60778,4002800,N,5,1,0,,"Korff, Nikolaus, pr. GLLT",false
60779,4002807,N,0,1,0,,"Baschi, von, franz.Gesandter in Venedig",false
60780,4002808,N,0,1,0,,"Spinola, Cardinal von, ehemaiger päpstlicher Gesandter in Madrid",false
60781,4002809,G,1,5,8,BwL,"Göttingen, St",false
60782,4002809,G,1,5,3,HD,"Gießen, St.",false
60783,4002810,G,1,5,8,BwL,"Liebenau, Ort",false
60784,4002811,N,5,1,0,,"Weyer, von, österr. GL",false
60785,4002811,G,1,5,5,Wzb,"Kitzingen, St.",false
60786,4002812,N,1,2,0,,"+Solms-Braunfels, Carolina Maria Eleonora Wilhelmina, Pzn. von",false
60787,4002812,N,1,2,0,,"Solms-Braunfeld, Ferdinan Ernst Wilhelm, Pz. von",false
60788,4002815,N,4,0,0,,"Hartach, Gf. von, österr. Hofbeamter",false
60789,4002817,N,1,1,0,,"Spanien, Maria Amalie, span. Kgn. (+27.09.1760)",false
60790,4002820,N,1,1,0,,"Grossbritannien, Georg III, Kg. von",false
60791,4002821,N,1,1,0,,"Schweden, Adolf Friedrich, Kg. von",false
60792,4002822,G,1,5,3,Fu,"Fulda, Bm.",false
60793,4002822,G,1,5,5,Bt,"Heschfeld, Ort",false
60794,4002823,G,1,5,3,HK,"Schmalkalden, St.",false
60795,4002823,G,1,5,3,HK,"Vacha (Vach), Ort",false
60796,4002824,I,5,0,0,,Wangenheimisches Corps,false
60797,4002824,I,5,0,0,,Kielmannseggisches Corps,false
60798,4002824,G,1,5,8,BwL,"Hardegsen, St.",false
60799,4002824,G,1,5,8,BwL,"Weende (Wehnde), Ort bei Göttingen",false
60800,4002824,G,1,5,8,Bwl,"Uslar, St.",false
60801,4002824,G,1,5,8,BwL,"Göttingen, St.",false
60802,4002824,N,1,1,0,,"Braunschweig-Wolfenbüttel, Ferdinand, Hzg. von, pr. GLT",false
60803,4002824,N,1,2,0,,"Sachsen,  Xaver, Pz. von, GL",false
60804,4002825,G,1,5,8,BwL,"Göttingen, St.",false
60805,4002825,G,1,7,9,,"Weser, Fl.",false
60806,4002825,G,1,5,8,BwL,"Hannoversch Münden (Münden), St.",false
60807,4002825,N,5,1,0,,"Preussen, Ferdinand, Pz. von, GL",false
60808,4002825,N,1,2,0,,"Braunschweig-Wolfenbüttel, Karl II Wilhelm, Erbprinz, braunschw. GL",false
60809,4002826,N,5,1,0,,"Luckner, Nikolaus, Gf. von, hann. GLLT",false
60810,4002826,I,5,0,0,,Wangenheimischer Corps,false
60811,4002826,G,1,5,8,BwL,"Göttingen, St.",false
60812,4002826,G,1,5,8,BwL,"Hardegsen, St.",false
60813,4002826,G,1,5,8,BwL,"Moringen (Mohringen), St.",false
60814,4002826,G,1,5,8,BwL,"Northeim (Nordheim, Norten), St.",false
60815,4002828,G,1,5,7,Sa,"Chemnitz (Kemnitz), St.",false
60816,4002828,G,1,5,7,Sa,"Zwickau, St.",false
60817,4002828,G,1,5,7,Sa,"Schneeberg, St.",false
60818,4002828,G,1,5,7,Sa,"Naumburg (Naumberg, Raumburg), St.",false
60819,4002828,G,1,5,7,Sa,"Altenburg (Aldenburg), St.",false
60820,4002828,G,1,5,7,Sa,"Zeitz, St.",false
60821,4002829,G,1,5,7,Res,"Gera, St.",false
60822,4002829,G,1,5,7,Sa,"Naumburg (Naumberg, Raumburg), St.",false
60823,4002829,G,1,5,7,Sa,"Freiberg (Freyberg), St.",false
60824,4002829,G,1,5,8,BwL,"Göttingen, St.",false
60825,4002829,G,1,5,3,HK,"Kassel (Cassel), St.",false
60826,4002829,N,5,1,0,,"Aschersleben, v., pr. Gl.",false
60827,4002829,I,5,0,0,,Ascherslebischer Corps,false
60828,4002829,N,1,1,0,,"Württemberg, Karl II Eugen",false
60829,4002829,N,1,1,0,,"Preussen, Friedrich II, Kg. von",false
60830,4002830,G,1,5,7,Sa,"Langensalza, Bad (Langensaltza), St.",false
60831,4002830,G,1,7,9,,"Werra, Fl.",false
60832,4002830,G,1,5,2,Mz,"Eichsfeld, St.",false
60833,4002830,G,1,5,2,Mz,"Heiligenstadt, St.",false
60834,4002830,G,1,5,3,Wo,"Worms, RSt.",false
60835,4002830,G,1,5,2,Mz,"Duderstadt, St.",false
60836,4002830,G,1,5,2,Mz,"Erfurt, St.",false
60837,4002830,G,1,5,7,SW,"Weimar, St.",false
60838,4002830,G,1,5,7,Sa,"Naumburg (Naumberg, Raumburg), St.",false
60839,4002830,N,5,1,0,,"Aschersleben, v., pr. Gl.",false
60840,4002830,G,1,5,7,Sa,"Sangerhausen, St.",false
60841,4002830,G,1,5,2,Mz,"Gispersleben (Gisbersleben), Ort bei Erfurt",false
60842,4002830,N,1,1,0,,"Württemberg, Karl II Eugen, Hzg. von",false
60843,4002831,N,1,1,0,,"Lothringen, Carl , Hzg. von",false
60844,4002832,N,5,1,0,,"Walter, von, österr. GL, Maria-Theresia-Ordensritter",false
60845,4002832,I,6,2,0,,Maria-Theresia-Orden,false
60846,4002832,W,5,3,0,,Augustiner-Barfüßer-Hofkirche,false
60847,4002834,N,1,1,0,,"Grossbritannien, Georg III, Kg. von",false
60848,4002836,N,0,1,0,,"Rinaul, Gf. v., engl. Gesandter in Lissabon",false
60849,4002837,N,1,1,0,,"Dänemark, Friedrich V, Kg. von",false
60850,4002838,N,1,1,0,,"Dänemark, Friedrich V, Kg. von",false
60851,4002838,N,1,1,0,,"Grossbritannien, Georg II, Kg. von (+25.10.1760)",false
60852,4002839,G,1,5,2,Ns,"Dillenburg, St.",false
60853,4002840,G,1,5,3,HK,"Neustadt, St.",false
60854,4002840,G,1,5,3,HK,"Holzdorf, St.",false
60855,4002840,G,1,5,3,HK,"Frankenberg, St.",false
60856,4002841,G,1,5,3,HK,"Marburg, St.",false
60857,4002842,G,1,5,3,HK,"Marburg, St.",false
60858,4002842,N,1,1,0,,"Hessen-Kassel, Friedrich II, Lgf. von",false
60859,4002843,G,1,5,3,HK,"Wabern, Ort",false
60860,4002843,G,1,5,2,Pf,"Frillendorf, Ort bei Kassel",false
60861,4002843,G,1,5,3,HK,"Allendorf, Ort bei Kassel",false
60862,4002843,G,1,5,3,Fu,"Diedershausen, Ort",false
60863,4002843,N,1,1,0,,"Braunschweig-Lüneburg, Ferdinand, Hzg. von",false
60864,4002843,N,1,2,0,,"Braunschweig-Wolfenbüttel, Karl II Ferdiand, Erbprinz",false
60865,4002845,N,5,1,0,,"Imhof, Gf von",false
60866,4002845,N,5,1,0,,"Kielmannsegg, Gf. von, pr. GL",false
60867,4002847,N,5,1,0,,"Laudon, Gideon Ernst, Frh. von, österr. GL",false
60868,4002847,N,5,1,0,,"Gaiskrug, von, österr. GL",false
60869,4002847,N,5,1,0,,"Jahnus, von, österr. GL",false
60870,4002847,N,5,1,0,,"Ziethen, Hanns Joachim von, pr. Gl",false
60871,4002847,N,5,1,0,,"Grant, J. von, pr. Major",false
60872,4002847,N,5,1,0,,"Fouquet, von, pr. GL",false
60873,4002848,G,1,5,9,Sl,"Breslau, St. = Wroclaw",false
60874,4002848,N,5,1,0,,"Zieten, Hanns Joachim von, pr. GL",false
60875,4002848,N,5,1,0,,"Laudon, Gideon Ernst, Freiherr von, pr. GL",false
60876,4002848,G,1,5,9,Sl,"Schweidnitz, St. = Swidnica",false
60877,4002848,N,5,1,0,,"Daun, Leopold Josef, Gf. von, österr. GFM",false
60878,4002849,N,1,1,0,,"Polen, August III, Kg.",false
60879,4002849,N,0,1,0,,"Voyer dÀrgenson marquis de Pauluny, franz. Botschafter",false
60880,4002851,G,1,7,9,,"Weichsel (Weixel), Fl. = Wisla",false
60881,4002851,G,1,5,9,P,"Marienwerder, Ort = Zalece",false
60882,4002851,G,1,5,9,,"Kulm, Ort = Chelm Zarski",false
60883,4002851,G,1,5,9,P,"Stargard, St. = Stargard Szczecinski",false
60884,4002851,G,1,5,9,,"Bromberg, St.",false
60885,4002852,G,1,6,3,,"Dirschau/Weichsel, St.",false
60886,4002853,G,1,5,3,HK,"Neustadt, St.",false
60887,4002853,G,1,5,3,HK,"Ziegenhain (Ziegenhein, Ziegenhayn), St. = Schwalmstadt-Ziegenhain",false
60888,4002853,G,1,5,3,HK,"Romrot, St.",false
60889,4002853,G,1,5,3,Fr,"Frankfurt, RSt.",false
60890,4002855,G,1,5,3,HK,"Marburg, St.",false
60891,4002855,G,1,5,3,Wd,"Korbach,St.",false
60892,4002855,N,1,1,0,,"Braunschweig-Wolfenbüttel, Karl II Wilhelm Ferdiand, Pz.",false
60893,4002857,I,5,0,0,,Lacysches Corps,false
60894,4002857,I,5,0,0,,österr. Hussaren,false
60895,4002857,I,5,0,0,,Hollsteinisches Regiment,false
60896,4002857,G,1,5,7,Sa,"Oberlichtenau, Ort bei Dresden",false
60897,4002857,G,1,5,7,Sa,"Pulsnitz (Puhlsnitz), St.",false
60898,4002857,G,1,5,7,Sa,"Wilsdruff, Ort bei Dresden",false
60899,4002857,G,1,7,9,,"Elbe, Fl.",false
60900,4002857,N,5,1,0,,"Hülsen, Johann Diederich von, pr. GL",false
60901,4002859,G,1,5,9,Sl,"Neumark, St. = Sroda Slaska",false
60902,4002859,G,1,5,9,P,"Born, Ort = Borne",false
60903,4002859,G,1,5,9,Sl,"Breslau, St. = Wroclaw",false
60904,4002859,G,1,5,9,SL,"Lampersdorf, Ort  = Juszczyn",false
60905,4002859,G,1,5,9,SL,"Leuthen (Leiten, Lissa), Ort = Lutynia",false
60906,4002859,I,5,0,0,,Bethlemisches Hussarenregiment,false
60907,4002859,G,1,5,9,,"Bollwitz, Ort",false
60908,4002859,G,1,5,9,Sl,"Lindenbach (Kreidelwitz, Greidelwitz) Ort = Krzydlovice",false
60909,4002859,G,1,5,9,Sl,"Glogau (Großglogau, Oberglogau), St. = Glogow",false
60910,4002859,G,1,5,9,,"Grossen, St.",false
60911,4002859,G,1,5,9,Sl,"Sagan, St. = Zagan",false
60912,4002859,G,1,7,9,,"Spree, Fl",false
60913,4002859,G,1,7,9,,"Neiße (Neiß, Neuß), Fl. = Nysa",false
60914,4002859,G,1,7,9,,"Bober, Fl. = Bobr",false
60915,4002859,G,1,5,9,Sl,"Sprottau, St. = Szprotawa",false
60916,4002859,N,5,1,0,,"Nauendorf, von, österr. GFMLT",false
60917,4002859,N,5,2,0,,"Barco, österr. Oberst",false
60918,4002859,N,1,1,0,,"Preussen, Heinrich, Pz.",false
60919,4002859,N,5,1,0,,"Beck, Lewin Phillip, österr. GFMLT",false
60920,4002859,G,1,5,9,Sl,"Arnoldsmühle, Ort bei Breslau = Jarnoltow",false
60921,4002859,G,1,7,9,,"Elbe, Fl.",false
60922,4002859,G,1,7,9,,"Oder, Fl. = Odra",false
60923,4002859,N,5,1,0,,"Daun, Leopold Joesf, Gf. von, österr. GFM",false
60924,4002859,N,1,1,0,,"Preussen, Friedrich II, Kg. von",false
60925,4002859,N,5,1,0,,"Gaisbruck, Franz Sigismund, Gf. von, österr. GLMJR",false
60926,4002859,N,5,1,0,,"Jahnus, Franz, Freiherr von, österr. GLFM",false
60927,4002860,G,1,5,7,Sa,"Görlitz (Gerlitz), St.",false
60928,4002860,G,1,5,7,Sa,"Bautzen (Budißin, Pautzen), St.",false
60929,4002860,G,1,5,7,Sa,"Kleinbautzen, St.",false
60930,4002860,G,1,5,7,Sa,"Dresden, St.",false
60931,4002860,N,5,1,0,,"Stampa, Gf. von, österr. GL",false
60932,4002860,N,5,1,0,,"Beck, Lewin Phillip, Freiherr von, österr. GFMLT",false
60933,4002860,N,5,1,0,,"Ried, Johann Heinrich, Freiherr von, österr. GL",false
60934,4002860,N,1,1,0,,"Preussen, Friedrich II, österr. GL",false
60935,4002860,N,5,1,0,,"Lacy, Franz Moritz, österr. GFMLT",false
60936,4002860,N,5,1,0,,"Daun, Leopold Joseph, Gf. von, österr. GFM",false
60937,4002860,N,5,1,0,,"Buccow, Ferdinand, Fhr. von, österr. GL",false
60938,4002860,G,1,5,7,Sa,"Bischofswerda, St.",false
60939,4002860,G,1,5,7,Sa,"Großsedlitz, St.",false
60940,4002860,G,1,5,7,Sa,"Görlitz (Gerlitz), St.",false
60941,4002860,G,1,5,7,Sa,"Rosendorf, Ort",false
60942,4002860,G,1,5,7,Sa,"Bunzlau, St.",false
60943,4002861,N,1,1,0,,"Grossbritannien, Georg III, Kg. von",false
60944,4002863,V,0,0,0,,Zusammensetzung der engl. Eskadre v. Adm. Douglas,false
60945,4002867,G,1,5,9,,"Halberstadt, Fmt.",false
60946,4002867,G,1,5,9,Qu,"Quedlinburg, St.",false
60947,4002867,G,1,5,8,Nor,"Nordhausen, RSt.",false
60948,4002868,G,1,5,2,Pr,"Kleve, Hzm.",false
60949,4002868,N,5,1,0,,"Braunscheig-Wolfenbüttel, Ferdinand, Pz. von, braunschweig. GL",false
60950,4002869,N,1,1,0,,"Grossbritannien, Georg II, Kg.",false
60951,4002871,G,1,5,2,Pr,"Wesel, St.",false
60952,4002872,G,1,5,3,HD,"Nordheim, Ort",false
60953,4002872,G,1,5,8,BwL,"Göttingen, St",false
60954,4002873,G,1,5,2,Pr,"Wesel, St.",false
60955,4002874,G,1,5,9,,"Magdeburg, St.",false
60956,4002874,G,1,5,9,,"Halberstadt, St.",false
60957,4002875,G,1,5,9,,"Frankfurt, St.",false
60958,4002875,G,1,5,9,,"Küstrin, St. = Kostrzyn",false
60959,4002875,G,1,5,9,P,"Kolberg (Colberg, Colbergen), St. = Kolobrzeg",false
60960,4002875,N,1,1,0,,"Preussen, Friedrich II",false
60961,4002877,N,1,2,0,,"Braunschweig-Wolfenbüttel, Ferdinand, Erbprinz von, braunschweig. GL",false
60962,4002878,N,1,1,0,,"Württemberg, Karl II Eugen, Herzog von",false
60963,4002878,G,1,5,3,HK,"Eschwege, St.",false
60964,4002878,G,1,5,3,HK,"Wanfried (Wannfried, Wannfrieden, Wonnfried), St.",false
60965,4002878,G,1,5,3,HK,"Treffurt (Trefurt), St.",false
60966,4002879,N,1,2,0,,"Lothringen, Charlotte, Pzn. von,",false
60967,4002879,N,1,2,0,,"Habsburg, Isabella, Pzn. von",false
60968,4002879,N,1,2,0,,"Habsburg, Maria Anna, Pzn. von",false
60969,4002879,N,1,2,0,,"Habsburg, Christina, Pzn. von,",false
60970,4002879,N,1,2,0,,"Habsburg, Elisabetha, Pzn. von",false
60971,4002879,N,1,2,0,,"Habsburg, Amalia, Pzn. von",false
60972,4002879,N,1,2,0,,"Habsburg, Karl, Erzherzog von",false
60973,4002879,N,1,2,0,,"Habsburg, Leopold, Erzherzog von",false
60974,4002880,N,1,3,0,,"Liechtenstein, Wenzel, Gf. von",false
60975,4002882,N,1,1,0,,"Schweden, Adolf Friedrich, Kg. von",false
60976,4002882,G,1,5,8,Mb,"Treptow, St.",false
60977,4002882,G,1,5,9,P,"Demmin (Demmien, Demien, Demin), St.",false
60978,4002882,G,1,7,9,,"Peene (Peena), Fl.",false
60979,4002882,N,1,1,0,,"Mecklenburg-Schwerin, Friedrich, Hzg. von",false
60980,4002882,N,1,1,0,,"Preussen, Friedrich II, Kg. von",false
60981,4002882,G,1,5,9,P,"Anklam, St.",false
60982,4002883,G,1,5,7,Sa,"Mittelweida, St.",false
60983,4002883,G,1,5,7,Sa,"Taucha, St.",false
60984,4002883,G,1,5,7,Sa,"Radefeld, St.",false
60985,4002883,G,1,5,7,Sa,"Leipzig, St.",false
60986,4002883,G,1,7,9,,"Mulde (Mulda, Muldau), Fl.",false
60987,4002883,G,1,5,7,Sa,"Düben, Bad (Duben, Tüben), St.",false
60988,4002883,G,1,5,7,Sa,"Eilenburg (Eulenburg), St.",false
60989,4002883,G,1,5,7,Sa,"Seelitz, St.",false
60990,4002883,G,1,7,9,,"Parthe, Fl.",false
60991,4002883,G,1,5,7,Sa,"Schönfeld, Ort",false
60992,4002883,G,1,5,7,Sa,"Connewitz, Ort bei Leipzig",false
60993,4002883,G,1,5,7,Sa,"Roda, St.",false
60994,4002883,G,1,5,7,Sa,"Kolditz, St.",false
60995,4002883,G,1,5,7,SG,"Altenburg, St.",false
60996,4002883,G,1,5,7,Sa,"Penig (Benig, Bönig, Pening, Pönig, Pönigg), St.",false
60997,4002883,G,1,5,7,Sa,"Schönbach, Ort",false
60998,4002883,G,1,5,7,Sa,"Torgau, St.",false
60999,4002883,G,1,5,7,Sa,"Nossen, St.",false
61000,4002883,G,1,5,7,Sa,"Wurzen, St.",false
61001,4002883,N,5,2,0,,"Zettwitz, Baron von, österr. Oberst",false
61002,4002883,N,1,1,0,,"Preussen, Friedrich II, Kg. von",false
61003,4002883,N,5,1,0,,"Weczey, Freiherr von, GL",false
61004,4002883,N,5,1,0,,"Daun, Leopold Josef, Gf. von, österr. GLFM",false
61005,4002883,N,5,1,0,,"Kleefeld, Wenzel Matthias, Freiherr von",false
61006,4002883,N,5,1,0,,"Hülsen, Johann Diedrich, pr. Gl",false
61007,4002883,N,5,2,0,,"Biedenfeld, von, württ. Oberst",false
61008,4002883,N,5,1,0,,"Maquire, Gf. von, österr. GFMLT",false
61009,4002883,N,5,2,0,,"Haller, von, pr. Oberstwachtmeister",false
61010,4002884,G,1,5,9,Sl,"Cosel (Kosel), St. = Kozle",false
61011,4002884,G,1,5,9,Sl,"Kobelwitz, Ort",false
61012,4002884,G,1,5,9,Sl,"Glogau (Großglogau, Oberglogau), St. = Glogow",false
61013,4002884,G,1,5,9,Sl,"Nessenwitz, St. = Niesvlowice",false
61014,4002884,G,1,5,9,Sl,"Glogau (Großglogau, Oberglogau), St. = Glogow",false
61015,4002884,G,1,5,9,Sl,"Urbanowitz, St. Urbanowice",false
61016,4002884,G,1,5,9,Sl,"Parchwitz, Ort = Prochowice",false
61017,4002884,G,1,5,9,Sl,"Breslau, St. = Wroclaw",false
61018,4002884,G,1,5,9,Sl,"Kunzendorf, Ort = Sieroszowice",false
61019,4002884,G,1,5,9,Sl,"Freistadt, St.",false
61020,4002884,N,5,2,0,,"Liabibratisch, Baron von, Oberst",false
61021,4002884,N,1,2,0,,"Preussen, Heinrich, Pz. von, GLT",false
61022,4002884,I,5,0,0,,,false
61023,4002884,I,5,0,0,,Kollowratische Dragoner,false
61024,4002884,G,1,7,9,,"Oder, Fl. = Odra",false
61025,4002884,G,1,5,9,Sl,"Oppeln, St. = Opole",false
61026,4002884,I,5,0,0,,Althanische Dragoner,false
61027,4002884,I,5,0,0,,Kalnockisches Hussarenregiment,false
61028,4002884,G,1,5,9,Sl,"Münsterberg, St. = Ziebice",false
61029,4002884,G,1,5,9,Sl,"Ohlau, St. = Olawa",false
61030,4002884,G,1,5,9,Sl,"Grottkau, St. = Grodków",false
61031,4002884,N,5,1,0,,"Naumdorf, von, FMLT",false
61032,4002885,G,1,5,7,Sa,"Torgau, St.",false
61033,4002885,G,1,5,7,Sa,"Strehla (Strehlen, Strellen, Ströhla), St.",false
61034,4002885,N,1,1,0,,"Preussen, Friedrich II, Kg.",false
61035,4002885,N,5,1,0,,"Ziethen, Hanns Joachim, Gl von",false
61036,4002891,G,1,5,3,Pf,"Schwetzingen, St.",false
61037,4002891,N,1,1,0,,"Pfalz-Sulzbach, Karl Theodor, Kft.",false
61038,4002891,N,1,1,0,,"Pfalz-Sulzbach, Marie Elisabeth, Kftn. von",false
61039,4002891,N,1,1,0,,"Russland, Elisabeth, Grossfürstin",false
61040,4002893,N,1,1,0,,"Russland, Elisabeth, Grossfürstin",false
61041,4002895,G,1,5,9,P,"Köslin, St. = Koszalin",false
61042,4002895,G,1,5,9,P,"Marienwerder, Ort = Zalece",false
61043,4002896,G,1,5,9,P,"Köslin, St. = Koszalin",false
61044,4002896,G,1,5,9,P,"Rummelsburg, St. = Miasko",false
61045,4002896,G,1,5,9,P,"Maskow, Ort = Maszkowo",false
61046,4002896,G,1,5,9,P,"Belgard, Ort = Bialogard",false
61047,4002896,G,1,7,9,,"Pfante, Fl.",false
61048,4002896,G,1,5,9,Sl,"Makau, Ort = Makow",false
61049,4002897,G,1,5,7,Sa,"Dresden, St.",false
61050,4002897,N,1,1,0,,"Preussen, Friedrich II,",false
61051,4002897,N,5,1,0,,"Daun, Leopold Josef, Gf. von, österr. GFMLt",false
61052,4002897,N,5,1,0,,"Buccow, Ferdinand, Freiherr von, österr. GL",false
61053,4002898,G,1,5,0,,"Schönbrunn, Schl.",false
61054,4002898,I,6,2,0,,"Carmeliterorden, Wien",false
61055,4002900,G,1,5,3,Wd,"Korbach, St.",false
61056,4002900,G,1,7,9,,"Eder (Edder), Fl.",false
61057,4002900,G,1,5,3,HK,"Frankenberg, St.",false
61058,4002900,G,1,5,3,HK,"Neustadt, St.",false
61059,4002900,G,1,5,3,HK,"Rauschenberg, Ort",false
61060,4002900,G,1,5,2,Mz,"Amöneburg, St.",false
61061,4002900,G,1,5,3,HK,"Holzdorf, St.",false
61062,4002900,G,1,5,3,HK,"Gießen, St.",false
61063,4002900,G,1,7,9,,"Ohm, Fl.",false
61064,4002900,G,1,5,3,HK,"Immingshausen, St.",false
61065,4002900,G,1,5,3,HK,"Naumburg (Numburg), St.",false
61066,4002900,G,1,5,3,Wd,"Wildungen, Bad (Wildungen), St.",false
61067,4002900,G,1,5,3,HK,"Frankenau, St.",false
61068,4002900,N,5,1,0,,"Luckner, Nilolaus, Gf. von, hann. Gllt.",false
61069,4002900,N,1,1,0,,"Braunschweig-Wolfenbüttel, Karl II Wilhelm Ferdinand, Erbprinz",false
61070,4002900,G,1,5,3,HK,"Wolfhagen (Wolfshagen), St.",false
61071,4002900,G,1,5,3,Wd,"Waldeck, St.",false
61072,4002901,N,5,1,0,,"Laudon, Gideon Ernst, Frh. von, österr. GFLT",false
61073,4002901,N,5,1,0,,"Draskovich, Josef, Gf. von, österr. GFMLT",false
61074,4002901,G,1,5,9,Sl,"Glatz, St. = Klodzko",false
61075,4002901,G,1,5,9,Sl,"Breslau, St. = Wroclaw",false
61076,4002901,G,1,7,9,,"Oder, Fl. = Odra",false
61077,4002901,G,1,5,9,Sl,"Dyhernfurt, Ort = Brzeg Ddnv",false
61078,4002901,G,1,5,9,Sl,"Berg, St. = Gornica",false
61079,4002901,G,1,5,9,Sl,"Glogau (Großglogau, Oberglogau), St. = Glogow",false
61080,4002901,G,1,5,9,Sl,"Auras, Ort = Uraz",false
61081,4002901,N,5,2,0,,"Magyary, österr. Oberst,",false
61082,4002901,I,5,0,0,,Bethlemisches Hussarenregiment,false
61083,4002901,N,5,2,0,,"Barco, österr. Oberst",false
61084,4002901,N,5,2,0,,"Berlichingen, österr. Oberswachtmeister",false
61085,4002901,I,5,0,0,,Löwensteinisches Dragonerregiment,false
61086,4002901,G,1,5,9,Sl,"Leubus, Ort = Lubiaz",false
61087,4002901,N,5,1,0,,"Jahnus, von, österr. GLFM",false
61088,4002901,N,5,1,0,,"Naundorf, von, österr. GFMLT",false
61089,4002901,N,5,1,0,,"Beck, Lewin Phillip, Frh. von, GFMLT",false
61090,4002901,N,5,1,0,,"Carameli, Gf. von, österr. GL",false
61091,4002901,G,1,5,9,Sl,"Parchwitz, Ort = Prochowice",false
61092,4002901,N,1,2,0,,"Preussen, Heinrich, Pz. von",false
61093,4002901,G,1,5,8,Mb,"Schwerin, St.",false
61094,4002901,G,1,5,9,,"Frankfurt, St.",false
61095,4002901,G,1,5,9,,"Grossen, St.",false
61096,4002901,N,5,1,0,,"Golz, österr. GL",false
61097,4002901,G,1,5,9,Sl,"Grünberg, St. = Ziebna",false
61098,4002901,G,1,5,9,Sl,"Glogau (Großglogau, Oberglogau), St. = Glogow",false
61099,4002902,G,1,5,7,Sa,"Bautzen (Budißin, Pautzen), St.",false
61100,4002902,G,1,5,7,Sa,"Grossedlitz, St. bei Dresden)",false
61101,4002902,N,5,1,0,,"Lacy, Franz Moritz, Gf. von, österr. GFMWM",false
